#    L    TT             EE             TE             PP             TP          
   295   0.364274E+04   0.927318E+01   0.112287E+03   0.153674E+07   0.126751E+04
   296   0.360980E+04   0.944931E+01   0.112440E+03   0.153057E+07   0.125628E+04
   297   0.357683E+04   0.962610E+01   0.112555E+03   0.152443E+07   0.124513E+04
   298   0.354386E+04   0.980355E+01   0.112631E+03   0.151833E+07   0.123406E+04
   299   0.351091E+04   0.998156E+01   0.112668E+03   0.151227E+07   0.122306E+04
   300   0.347798E+04   0.101601E+02   0.112667E+03   0.150624E+07   0.121214E+04
   301   0.344508E+04   0.103391E+02   0.112627E+03   0.150025E+07   0.120130E+04
   302   0.341223E+04   0.105184E+02   0.112548E+03   0.149429E+07   0.119053E+04
   303   0.337944E+04   0.106982E+02   0.112431E+03   0.148836E+07   0.117983E+04
   304   0.334672E+04   0.108782E+02   0.112276E+03   0.148247E+07   0.116921E+04
   305   0.331409E+04   0.110584E+02   0.112082E+03   0.147661E+07   0.115867E+04
   306   0.328153E+04   0.112389E+02   0.111849E+03   0.147078E+07   0.114820E+04
   307   0.324908E+04   0.114195E+02   0.111578E+03   0.146499E+07   0.113780E+04
   308   0.321673E+04   0.116001E+02   0.111269E+03   0.145923E+07   0.112748E+04
   309   0.318451E+04   0.117807E+02   0.110921E+03   0.145350E+07   0.111724E+04
   310   0.315240E+04   0.119611E+02   0.110536E+03   0.144781E+07   0.110707E+04
   311   0.312043E+04   0.121415E+02   0.110112E+03   0.144214E+07   0.109698E+04
   312   0.308859E+04   0.123216E+02   0.109651E+03   0.143651E+07   0.108696E+04
   313   0.305691E+04   0.125014E+02   0.109151E+03   0.143091E+07   0.107702E+04
   314   0.302539E+04   0.126809E+02   0.108614E+03   0.142535E+07   0.106716E+04
   315   0.299403E+04   0.128598E+02   0.108040E+03   0.141981E+07   0.105737E+04
   316   0.296286E+04   0.130384E+02   0.107428E+03   0.141430E+07   0.104766E+04
   317   0.293187E+04   0.132163E+02   0.106780E+03   0.140883E+07   0.103802E+04
   318   0.290108E+04   0.133936E+02   0.106094E+03   0.140338E+07   0.102846E+04
   319   0.287049E+04   0.135702E+02   0.105372E+03   0.139797E+07   0.101898E+04
   320   0.284011E+04   0.137461E+02   0.104615E+03   0.139259E+07   0.100957E+04
   321   0.280997E+04   0.139211E+02   0.103822E+03   0.138723E+07   0.100024E+04
