#    L    TT             EE             TE             PP             TP          
   184   0.520856E+04   0.718923E+00  -0.302357E+02   0.254475E+07   0.283085E+04
   185   0.522858E+04   0.710012E+00  -0.293637E+02   0.253066E+07   0.280673E+04
   186   0.524809E+04   0.701421E+00  -0.284663E+02   0.251669E+07   0.278292E+04
   187   0.526712E+04   0.693179E+00  -0.275435E+02   0.250284E+07   0.275938E+04
   188   0.528564E+04   0.685326E+00  -0.265956E+02   0.248911E+07   0.273613E+04
   189   0.530365E+04   0.677892E+00  -0.256227E+02   0.247550E+07   0.271313E+04
   190   0.532115E+04   0.670910E+00  -0.246252E+02   0.246199E+07   0.269040E+04
   191   0.533813E+04   0.664412E+00  -0.236034E+02   0.244861E+07   0.266792E+04
   192   0.535458E+04   0.658432E+00  -0.225573E+02   0.243533E+07   0.264567E+04
   193   0.537048E+04   0.653002E+00  -0.214873E+02   0.242217E+07   0.262366E+04
   194   0.538585E+04   0.648158E+00  -0.203938E+02   0.240912E+07   0.260187E+04
   195   0.540068E+04   0.643933E+00  -0.192770E+02   0.239617E+07   0.258029E+04
   196   0.541496E+04   0.640363E+00  -0.181375E+02   0.238333E+07   0.255892E+04
   197   0.542870E+04   0.637485E+00  -0.169755E+02   0.237060E+07   0.253774E+04
   198   0.544189E+04   0.635333E+00  -0.157913E+02   0.235798E+07   0.251674E+04
   199   0.545452E+04   0.633942E+00  -0.145854E+02   0.234545E+07   0.249593E+04
   200   0.546660E+04   0.633346E+00  -0.133582E+02   0.233303E+07   0.247529E+04
   201   0.547811E+04   0.633584E+00  -0.121099E+02   0.232072E+07   0.245480E+04
   202   0.548905E+04   0.634688E+00  -0.108412E+02   0.230850E+07   0.243448E+04
   203   0.549940E+04   0.636695E+00  -0.955219E+01   0.229638E+07   0.241431E+04
   204   0.550916E+04   0.639640E+00  -0.824345E+01   0.228436E+07   0.239430E+04
   205   0.551830E+04   0.643557E+00  -0.691540E+01   0.227243E+07   0.237444E+04
   206   0.552684E+04   0.648482E+00  -0.556838E+01   0.226061E+07   0.235474E+04
   207   0.553475E+04   0.654450E+00  -0.420275E+01   0.224888E+07   0.233520E+04
   208   0.554204E+04   0.661496E+00  -0.281911E+01   0.223724E+07   0.231580E+04
   209   0.554872E+04   0.669654E+00  -0.141796E+01   0.222570E+07   0.229656E+04
   210   0.555479E+04   0.678961E+00   0.138473E-03   0.221425E+07   0.227747E+04
   211   0.556025E+04   0.689452E+00   0.143467E+01   0.220290E+07   0.225853E+04
   212   0.556512E+04   0.701161E+00   0.288507E+01   0.219163E+07   0.223974E+04
   213   0.556939E+04   0.714124E+00   0.435082E+01   0.218046E+07   0.222110E+04
   214   0.557308E+04   0.728376E+00   0.583137E+01   0.216938E+07   0.220260E+04
   215   0.557619E+04   0.743945E+00   0.732615E+01   0.215839E+07   0.218425E+04
   216   0.557869E+04   0.760876E+00   0.883459E+01   0.214748E+07   0.216605E+04
   217   0.558060E+04   0.779196E+00   0.103561E+02   0.213667E+07   0.214799E+04
   218   0.558190E+04   0.798934E+00   0.118901E+02   0.212594E+07   0.213007E+04
   219   0.558260E+04   0.820132E+00   0.134361E+02   0.211529E+07   0.211229E+04
   220   0.558269E+04   0.842819E+00   0.149934E+02   0.210473E+07   0.209466E+04
   221   0.558216E+04   0.867023E+00   0.165614E+02   0.209426E+07   0.207716E+04
   222   0.558102E+04   0.892787E+00   0.181396E+02   0.208387E+07   0.205981E+04
   223   0.557926E+04   0.920131E+00   0.197273E+02   0.207356E+07   0.204259E+04
   224   0.557690E+04   0.949091E+00   0.213239E+02   0.206333E+07   0.202551E+04
   225   0.557393E+04   0.979689E+00   0.229286E+02   0.205319E+07   0.200857E+04
   226   0.557034E+04   0.101197E+01   0.245409E+02   0.204312E+07   0.199176E+04
   227   0.556615E+04   0.104595E+01   0.261601E+02   0.203313E+07   0.197508E+04
   228   0.556135E+04   0.108166E+01   0.277856E+02   0.202322E+07   0.195854E+04
   229   0.555596E+04   0.111914E+01   0.294167E+02   0.201339E+07   0.194213E+04
   230   0.554996E+04   0.115841E+01   0.310527E+02   0.200364E+07   0.192585E+04
   231   0.554336E+04   0.119949E+01   0.326929E+02   0.199396E+07   0.190970E+04
   232   0.553617E+04   0.124241E+01   0.343367E+02   0.198436E+07   0.189369E+04
   233   0.552838E+04   0.128719E+01   0.359833E+02   0.197483E+07   0.187780E+04
   234   0.551999E+04   0.133387E+01   0.376320E+02   0.196537E+07   0.186203E+04
   235   0.551102E+04   0.138246E+01   0.392823E+02   0.195599E+07   0.184640E+04
   236   0.550146E+04   0.143301E+01   0.409332E+02   0.194668E+07   0.183088E+04
   237   0.549131E+04   0.148550E+01   0.425842E+02   0.193744E+07   0.181550E+04
   238   0.548059E+04   0.153997E+01   0.442345E+02   0.192827E+07   0.180023E+04
   239   0.546928E+04   0.159644E+01   0.458834E+02   0.191916E+07   0.178509E+04
   240   0.545741E+04   0.165494E+01   0.475301E+02   0.191013E+07   0.177007E+04
   241   0.544496E+04   0.171548E+01   0.491740E+02   0.190116E+07   0.175517E+04
   242   0.543195E+04   0.177807E+01   0.508143E+02   0.189227E+07   0.174039E+04
   243   0.541837E+04   0.184274E+01   0.524502E+02   0.188343E+07   0.172573E+04
   244   0.540424E+04   0.190951E+01   0.540812E+02   0.187466E+07   0.171118E+04
   245   0.538957E+04   0.197838E+01   0.557065E+02   0.186596E+07   0.169676E+04
   246   0.537435E+04   0.204936E+01   0.573253E+02   0.185732E+07   0.168244E+04
   247   0.535859E+04   0.212248E+01   0.589370E+02   0.184874E+07   0.166824E+04
   248   0.534231E+04   0.219774E+01   0.605408E+02   0.184022E+07   0.165416E+04
   249   0.532550E+04   0.227516E+01   0.621361E+02   0.183176E+07   0.164019E+04
   250   0.530817E+04   0.235476E+01   0.637221E+02   0.182337E+07   0.162633E+04
   251   0.529033E+04   0.243651E+01   0.652979E+02   0.181503E+07   0.161258E+04
   252   0.527196E+04   0.252045E+01   0.668629E+02   0.180675E+07   0.159893E+04
