#    L    TT             EE             TE             PP             TP          
   175   0.476835E+04   0.705699E+00  -0.584449E+00   0.133694E+07   0.813963E+04
   176   0.477715E+04   0.719694E+00   0.920828E+00   0.133011E+07   0.806003E+04
   177   0.478526E+04   0.735410E+00   0.244804E+01   0.132334E+07   0.798141E+04
   178   0.479265E+04   0.752903E+00   0.399619E+01   0.131661E+07   0.790376E+04
   179   0.479935E+04   0.772230E+00   0.556439E+01   0.130994E+07   0.782707E+04
   180   0.480535E+04   0.793464E+00   0.715158E+01   0.130332E+07   0.775132E+04
   181   0.481064E+04   0.816670E+00   0.875669E+01   0.129675E+07   0.767650E+04
   182   0.481523E+04   0.841912E+00   0.103787E+02   0.129023E+07   0.760259E+04
   183   0.481910E+04   0.869247E+00   0.120167E+02   0.128376E+07   0.752959E+04
   184   0.482227E+04   0.898748E+00   0.136694E+02   0.127734E+07   0.745747E+04
   185   0.482472E+04   0.930487E+00   0.153360E+02   0.127097E+07   0.738623E+04
   186   0.482645E+04   0.964520E+00   0.170153E+02   0.126465E+07   0.731585E+04
   187   0.482747E+04   0.100091E+01   0.187062E+02   0.125838E+07   0.724632E+04
   188   0.482777E+04   0.103974E+01   0.204076E+02   0.125216E+07   0.717761E+04
   189   0.482735E+04   0.108107E+01   0.221184E+02   0.124598E+07   0.710973E+04
   190   0.482621E+04   0.112498E+01   0.238374E+02   0.123985E+07   0.704265E+04
   191   0.482435E+04   0.117152E+01   0.255634E+02   0.123377E+07   0.697637E+04
   192   0.482176E+04   0.122076E+01   0.272954E+02   0.122773E+07   0.691086E+04
   193   0.481844E+04   0.127279E+01   0.290321E+02   0.122174E+07   0.684612E+04
   194   0.481440E+04   0.132766E+01   0.307724E+02   0.121579E+07   0.678213E+04
   195   0.480964E+04   0.138544E+01   0.325149E+02   0.120988E+07   0.671888E+04
   196   0.480414E+04   0.144622E+01   0.342584E+02   0.120402E+07   0.665635E+04
   197   0.479794E+04   0.151006E+01   0.360017E+02   0.119821E+07   0.659453E+04
   198   0.479102E+04   0.157702E+01   0.377435E+02   0.119244E+07   0.653340E+04
   199   0.478338E+04   0.164719E+01   0.394825E+02   0.118671E+07   0.647296E+04
   200   0.477502E+04   0.172063E+01   0.412174E+02   0.118102E+07   0.641319E+04
   201   0.476596E+04   0.179740E+01   0.429471E+02   0.117537E+07   0.635407E+04
   202   0.475618E+04   0.187750E+01   0.446705E+02   0.116976E+07   0.629560E+04
   203   0.474568E+04   0.196091E+01   0.463873E+02   0.116420E+07   0.623777E+04
   204   0.473447E+04   0.204761E+01   0.480965E+02   0.115867E+07   0.618058E+04
   205   0.472254E+04   0.213760E+01   0.497974E+02   0.115319E+07   0.612402E+04
   206   0.470992E+04   0.223085E+01   0.514893E+02   0.114775E+07   0.606809E+04
   207   0.469658E+04   0.232734E+01   0.531715E+02   0.114234E+07   0.601277E+04
   208   0.468255E+04   0.242707E+01   0.548430E+02   0.113698E+07   0.595806E+04
   209   0.466785E+04   0.253001E+01   0.565032E+02   0.113165E+07   0.590396E+04
   210   0.465249E+04   0.263615E+01   0.581509E+02   0.112636E+07   0.585045E+04
   211   0.463649E+04   0.274548E+01   0.597856E+02   0.112111E+07   0.579754E+04
   212   0.461987E+04   0.285796E+01   0.614061E+02   0.111590E+07   0.574521E+04
   213   0.460265E+04   0.297360E+01   0.630117E+02   0.111073E+07   0.569346E+04
   214   0.458484E+04   0.309238E+01   0.646015E+02   0.110559E+07   0.564229E+04
   215   0.456646E+04   0.321426E+01   0.661746E+02   0.110049E+07   0.559168E+04
   216   0.454749E+04   0.333925E+01   0.677301E+02   0.109542E+07   0.554163E+04
   217   0.452796E+04   0.346732E+01   0.692671E+02   0.109040E+07   0.549214E+04
