#    L    TT             EE             TE             PP             TP          
   210   0.553230E+04   0.683269E+00  -0.308361E+02   0.293182E+07   0.145730E+04
   211   0.554988E+04   0.674407E+00  -0.300308E+02   0.291711E+07   0.144847E+04
   212   0.556704E+04   0.665809E+00  -0.292054E+02   0.290251E+07   0.143971E+04
   213   0.558378E+04   0.657505E+00  -0.283602E+02   0.288803E+07   0.143102E+04
   214   0.560010E+04   0.649522E+00  -0.274952E+02   0.287366E+07   0.142240E+04
   215   0.561601E+04   0.641881E+00  -0.266106E+02   0.285941E+07   0.141384E+04
   216   0.563147E+04   0.634618E+00  -0.257066E+02   0.284526E+07   0.140534E+04
   217   0.564649E+04   0.627753E+00  -0.247834E+02   0.283122E+07   0.139691E+04
   218   0.566107E+04   0.621307E+00  -0.238411E+02   0.281729E+07   0.138853E+04
   219   0.567518E+04   0.615316E+00  -0.228800E+02   0.280347E+07   0.138021E+04
   220   0.568882E+04   0.609799E+00  -0.219001E+02   0.278976E+07   0.137195E+04
   221   0.570200E+04   0.604778E+00  -0.209018E+02   0.277615E+07   0.136375E+04
   222   0.571469E+04   0.600288E+00  -0.198851E+02   0.276265E+07   0.135560E+04
   223   0.572689E+04   0.596342E+00  -0.188505E+02   0.274925E+07   0.134750E+04
   224   0.573861E+04   0.592967E+00  -0.177980E+02   0.273595E+07   0.133945E+04
   225   0.574985E+04   0.590178E+00  -0.167280E+02   0.272276E+07   0.133145E+04
   226   0.576060E+04   0.588009E+00  -0.156407E+02   0.270966E+07   0.132350E+04
   227   0.577085E+04   0.586481E+00  -0.145363E+02   0.269667E+07   0.131560E+04
   228   0.578060E+04   0.585607E+00  -0.134152E+02   0.268377E+07   0.130775E+04
   229   0.578986E+04   0.585416E+00  -0.122775E+02   0.267098E+07   0.129993E+04
   230   0.579861E+04   0.585926E+00  -0.111236E+02   0.265828E+07   0.129216E+04
   231   0.580686E+04   0.587145E+00  -0.995368E+01   0.264568E+07   0.128443E+04
   232   0.581461E+04   0.589100E+00  -0.876811E+01   0.263317E+07   0.127674E+04
   233   0.582185E+04   0.591812E+00  -0.756718E+01   0.262076E+07   0.126909E+04
   234   0.582858E+04   0.595294E+00  -0.635122E+01   0.260844E+07   0.126148E+04
   235   0.583480E+04   0.599566E+00  -0.512041E+01   0.259621E+07   0.125390E+04
   236   0.584050E+04   0.604649E+00  -0.387515E+01   0.258408E+07   0.124635E+04
   237   0.584569E+04   0.610542E+00  -0.261576E+01   0.257203E+07   0.123884E+04
   238   0.585037E+04   0.617264E+00  -0.134251E+01   0.256007E+07   0.123136E+04
   239   0.585453E+04   0.624821E+00  -0.557215E-01   0.254821E+07   0.122391E+04
   240   0.585817E+04   0.633242E+00   0.124413E+01   0.253643E+07   0.121648E+04
   241   0.586129E+04   0.642532E+00   0.255694E+01   0.252474E+07   0.120909E+04
   242   0.586391E+04   0.652696E+00   0.388222E+01   0.251313E+07   0.120171E+04
   243   0.586600E+04   0.663749E+00   0.521966E+01   0.250161E+07   0.119436E+04
   244   0.586758E+04   0.675695E+00   0.656907E+01   0.249017E+07   0.118704E+04
   245   0.586864E+04   0.688547E+00   0.793005E+01   0.247881E+07   0.117973E+04
   246   0.586920E+04   0.702297E+00   0.930235E+01   0.246754E+07   0.117245E+04
   247   0.586925E+04   0.716965E+00   0.106856E+02   0.245635E+07   0.116518E+04
   248   0.586879E+04   0.732557E+00   0.120795E+02   0.244523E+07   0.115793E+04
   249   0.586782E+04   0.749063E+00   0.134838E+02   0.243420E+07   0.115069E+04
   250   0.586636E+04   0.766504E+00   0.148980E+02   0.242324E+07   0.114347E+04
   251   0.586438E+04   0.784863E+00   0.163218E+02   0.241237E+07   0.113626E+04
   252   0.586189E+04   0.804190E+00   0.177545E+02   0.240156E+07   0.112907E+04
   253   0.585888E+04   0.824516E+00   0.191954E+02   0.239084E+07   0.112188E+04
   254   0.585536E+04   0.845891E+00   0.206437E+02   0.238019E+07   0.111471E+04
   255   0.585132E+04   0.868342E+00   0.220989E+02   0.236961E+07   0.110756E+04
   256   0.584676E+04   0.891916E+00   0.235603E+02   0.235911E+07   0.110042E+04
   257   0.584167E+04   0.916646E+00   0.250273E+02   0.234868E+07   0.109329E+04
   258   0.583608E+04   0.942560E+00   0.264989E+02   0.233832E+07   0.108618E+04
   259   0.582998E+04   0.969705E+00   0.279758E+02   0.232804E+07   0.107909E+04
   260   0.582339E+04   0.998108E+00   0.294558E+02   0.231783E+07   0.107201E+04
   261   0.581630E+04   0.102780E+01   0.309397E+02   0.230769E+07   0.106495E+04
   262   0.580873E+04   0.105882E+01   0.324262E+02   0.229762E+07   0.105791E+04
   263   0.580068E+04   0.109120E+01   0.339152E+02   0.228762E+07   0.105088E+04
   264   0.579214E+04   0.112496E+01   0.354056E+02   0.227769E+07   0.104387E+04
   265   0.578313E+04   0.116012E+01   0.368980E+02   0.226783E+07   0.103688E+04
   266   0.577363E+04   0.119672E+01   0.383903E+02   0.225804E+07   0.102991E+04
   267   0.576365E+04   0.123476E+01   0.398820E+02   0.224831E+07   0.102296E+04
