#    L    TT             EE             BB             TE             PP             TP             EP          
  1664   0.177694E+03   0.889477E+01   0.000000E+00  -0.171578E+02   0.900233E-09   0.259854E-05  -0.828813E-07
  1665   0.177680E+03   0.885540E+01   0.000000E+00  -0.172676E+02   0.898992E-09   0.258775E-05  -0.824214E-07
  1666   0.177673E+03   0.881483E+01   0.000000E+00  -0.173741E+02   0.897753E-09   0.257643E-05  -0.819493E-07
  1667   0.177673E+03   0.877326E+01   0.000000E+00  -0.174772E+02   0.896516E-09   0.256463E-05  -0.814652E-07
  1668   0.177680E+03   0.873052E+01   0.000000E+00  -0.175766E+02   0.895281E-09   0.255237E-05  -0.809698E-07
  1669   0.177693E+03   0.868664E+01   0.000000E+00  -0.176725E+02   0.894048E-09   0.253969E-05  -0.804633E-07
  1670   0.177713E+03   0.864177E+01   0.000000E+00  -0.177646E+02   0.892817E-09   0.252662E-05  -0.799463E-07
  1671   0.177738E+03   0.859580E+01   0.000000E+00  -0.178530E+02   0.891587E-09   0.251319E-05  -0.794192E-07
  1672   0.177768E+03   0.854886E+01   0.000000E+00  -0.179376E+02   0.890360E-09   0.249943E-05  -0.788825E-07
  1673   0.177803E+03   0.850091E+01   0.000000E+00  -0.180185E+02   0.889135E-09   0.248538E-05  -0.783366E-07
  1674   0.177843E+03   0.845202E+01   0.000000E+00  -0.180954E+02   0.887912E-09   0.247108E-05  -0.777819E-07
  1675   0.177887E+03   0.840224E+01   0.000000E+00  -0.181685E+02   0.886691E-09   0.245654E-05  -0.772190E-07
  1676   0.177936E+03   0.835160E+01   0.000000E+00  -0.182377E+02   0.885472E-09   0.244181E-05  -0.766482E-07
  1677   0.177989E+03   0.830017E+01   0.000000E+00  -0.183030E+02   0.884255E-09   0.242693E-05  -0.760699E-07
  1678   0.178046E+03   0.824785E+01   0.000000E+00  -0.183642E+02   0.883040E-09   0.241191E-05  -0.754848E-07
  1679   0.178106E+03   0.819475E+01   0.000000E+00  -0.184215E+02   0.881827E-09   0.239680E-05  -0.748931E-07
  1680   0.178168E+03   0.814094E+01   0.000000E+00  -0.184748E+02   0.880616E-09   0.238162E-05  -0.742953E-07
  1681   0.178234E+03   0.808631E+01   0.000000E+00  -0.185240E+02   0.879407E-09   0.236641E-05  -0.736920E-07
  1682   0.178301E+03   0.803098E+01   0.000000E+00  -0.185692E+02   0.878200E-09   0.235121E-05  -0.730834E-07
  1683   0.178371E+03   0.797494E+01   0.000000E+00  -0.186101E+02   0.876994E-09   0.233604E-05  -0.724702E-07
  1684   0.178442E+03   0.791816E+01   0.000000E+00  -0.186471E+02   0.875791E-09   0.232094E-05  -0.718526E-07
  1685   0.178515E+03   0.786076E+01   0.000000E+00  -0.186798E+02   0.874590E-09   0.230594E-05  -0.712313E-07
  1686   0.178589E+03   0.780272E+01   0.000000E+00  -0.187085E+02   0.873391E-09   0.229107E-05  -0.706065E-07
  1687   0.178664E+03   0.774402E+01   0.000000E+00  -0.187330E+02   0.872193E-09   0.227637E-05  -0.699789E-07
  1688   0.178739E+03   0.768477E+01   0.000000E+00  -0.187535E+02   0.870998E-09   0.226187E-05  -0.693487E-07
  1689   0.178815E+03   0.762489E+01   0.000000E+00  -0.187699E+02   0.869804E-09   0.224760E-05  -0.687165E-07
  1690   0.178891E+03   0.756457E+01   0.000000E+00  -0.187821E+02   0.868613E-09   0.223360E-05  -0.680827E-07
  1691   0.178966E+03   0.750372E+01   0.000000E+00  -0.187903E+02   0.867423E-09   0.221989E-05  -0.674478E-07
  1692   0.179041E+03   0.744238E+01   0.000000E+00  -0.187944E+02   0.866235E-09   0.220651E-05  -0.668121E-07
  1693   0.179114E+03   0.738052E+01   0.000000E+00  -0.187945E+02   0.865050E-09   0.219350E-05  -0.661763E-07
  1694   0.179188E+03   0.731828E+01   0.000000E+00  -0.187905E+02   0.863866E-09   0.218088E-05  -0.655406E-07
  1695   0.179259E+03   0.725563E+01   0.000000E+00  -0.187824E+02   0.862684E-09   0.216869E-05  -0.649055E-07
  1696   0.179328E+03   0.719248E+01   0.000000E+00  -0.187704E+02   0.861504E-09   0.215696E-05  -0.642716E-07
  1697   0.179396E+03   0.712901E+01   0.000000E+00  -0.187544E+02   0.860325E-09   0.214572E-05  -0.636392E-07
  1698   0.179461E+03   0.706514E+01   0.000000E+00  -0.187344E+02   0.859149E-09   0.213501E-05  -0.630088E-07
  1699   0.179524E+03   0.700091E+01   0.000000E+00  -0.187106E+02   0.857975E-09   0.212486E-05  -0.623808E-07
  1700   0.179584E+03   0.693644E+01   0.000000E+00  -0.186828E+02   0.856802E-09   0.211530E-05  -0.617557E-07
  1701   0.179641E+03   0.687158E+01   0.000000E+00  -0.186512E+02   0.855632E-09   0.210636E-05  -0.611338E-07
  1702   0.179695E+03   0.680652E+01   0.000000E+00  -0.186158E+02   0.854463E-09   0.209802E-05  -0.605148E-07
  1703   0.179746E+03   0.674134E+01   0.000000E+00  -0.185767E+02   0.853296E-09   0.209025E-05  -0.598983E-07
  1704   0.179793E+03   0.667587E+01   0.000000E+00  -0.185339E+02   0.852131E-09   0.208304E-05  -0.592840E-07
  1705   0.179836E+03   0.661040E+01   0.000000E+00  -0.184873E+02   0.850968E-09   0.207635E-05  -0.586714E-07
  1706   0.179874E+03   0.654477E+01   0.000000E+00  -0.184371E+02   0.849807E-09   0.207017E-05  -0.580601E-07
  1707   0.179908E+03   0.647905E+01   0.000000E+00  -0.183831E+02   0.848647E-09   0.206448E-05  -0.574498E-07
  1708   0.179936E+03   0.641337E+01   0.000000E+00  -0.183256E+02   0.847490E-09   0.205924E-05  -0.568400E-07
  1709   0.179960E+03   0.634765E+01   0.000000E+00  -0.182643E+02   0.846334E-09   0.205443E-05  -0.562303E-07
  1710   0.179978E+03   0.628203E+01   0.000000E+00  -0.181994E+02   0.845180E-09   0.205003E-05  -0.556204E-07
  1711   0.179990E+03   0.621643E+01   0.000000E+00  -0.181310E+02   0.844028E-09   0.204602E-05  -0.550098E-07
  1712   0.179996E+03   0.615090E+01   0.000000E+00  -0.180590E+02   0.842878E-09   0.204237E-05  -0.543982E-07
  1713   0.179995E+03   0.608552E+01   0.000000E+00  -0.179835E+02   0.841730E-09   0.203905E-05  -0.537851E-07
  1714   0.179987E+03   0.602027E+01   0.000000E+00  -0.179044E+02   0.840584E-09   0.203605E-05  -0.531701E-07
  1715   0.179973E+03   0.595522E+01   0.000000E+00  -0.178220E+02   0.839439E-09   0.203334E-05  -0.525529E-07
  1716   0.179952E+03   0.589042E+01   0.000000E+00  -0.177361E+02   0.838296E-09   0.203089E-05  -0.519331E-07
  1717   0.179923E+03   0.582588E+01   0.000000E+00  -0.176469E+02   0.837155E-09   0.202869E-05  -0.513101E-07
  1718   0.179886E+03   0.576158E+01   0.000000E+00  -0.175544E+02   0.836016E-09   0.202671E-05  -0.506838E-07
  1719   0.179843E+03   0.569759E+01   0.000000E+00  -0.174586E+02   0.834879E-09   0.202492E-05  -0.500535E-07
  1720   0.179790E+03   0.563389E+01   0.000000E+00  -0.173596E+02   0.833743E-09   0.202329E-05  -0.494190E-07
  1721   0.179730E+03   0.557062E+01   0.000000E+00  -0.172575E+02   0.832609E-09   0.202182E-05  -0.487799E-07
  1722   0.179662E+03   0.550770E+01   0.000000E+00  -0.171523E+02   0.831477E-09   0.202046E-05  -0.481357E-07
  1723   0.179585E+03   0.544527E+01   0.000000E+00  -0.170441E+02   0.830348E-09   0.201921E-05  -0.474861E-07
  1724   0.179500E+03   0.538324E+01   0.000000E+00  -0.169329E+02   0.829219E-09   0.201803E-05  -0.468306E-07
  1725   0.179406E+03   0.532169E+01   0.000000E+00  -0.168189E+02   0.828093E-09   0.201690E-05  -0.461689E-07
  1726   0.179302E+03   0.526058E+01   0.000000E+00  -0.167020E+02   0.826968E-09   0.201579E-05  -0.455005E-07
  1727   0.179190E+03   0.520008E+01   0.000000E+00  -0.165823E+02   0.825845E-09   0.201469E-05  -0.448251E-07
  1728   0.179069E+03   0.514001E+01   0.000000E+00  -0.164599E+02   0.824724E-09   0.201357E-05  -0.441422E-07
  1729   0.178938E+03   0.508059E+01   0.000000E+00  -0.163348E+02   0.823605E-09   0.201240E-05  -0.434515E-07
  1730   0.178798E+03   0.502173E+01   0.000000E+00  -0.162072E+02   0.822487E-09   0.201116E-05  -0.427526E-07
  1731   0.178649E+03   0.496344E+01   0.000000E+00  -0.160770E+02   0.821371E-09   0.200983E-05  -0.420450E-07
  1732   0.178489E+03   0.490576E+01   0.000000E+00  -0.159443E+02   0.820257E-09   0.200838E-05  -0.413283E-07
  1733   0.178320E+03   0.484876E+01   0.000000E+00  -0.158092E+02   0.819145E-09   0.200679E-05  -0.406023E-07
  1734   0.178140E+03   0.479237E+01   0.000000E+00  -0.156717E+02   0.818034E-09   0.200504E-05  -0.398664E-07
  1735   0.177950E+03   0.473664E+01   0.000000E+00  -0.155321E+02   0.816925E-09   0.200309E-05  -0.391203E-07
  1736   0.177752E+03   0.468163E+01   0.000000E+00  -0.153902E+02   0.815818E-09   0.200094E-05  -0.383635E-07
  1737   0.177543E+03   0.462735E+01   0.000000E+00  -0.152463E+02   0.814713E-09   0.199854E-05  -0.375957E-07
  1738   0.177324E+03   0.457377E+01   0.000000E+00  -0.151005E+02   0.813610E-09   0.199589E-05  -0.368164E-07
  1739   0.177096E+03   0.452096E+01   0.000000E+00  -0.149527E+02   0.812508E-09   0.199295E-05  -0.360254E-07
  1740   0.176857E+03   0.446892E+01   0.000000E+00  -0.148032E+02   0.811408E-09   0.198970E-05  -0.352221E-07
  1741   0.176610E+03   0.441763E+01   0.000000E+00  -0.146520E+02   0.810310E-09   0.198612E-05  -0.344061E-07
  1742   0.176353E+03   0.436715E+01   0.000000E+00  -0.144992E+02   0.809213E-09   0.198218E-05  -0.335772E-07
  1743   0.176086E+03   0.431740E+01   0.000000E+00  -0.143447E+02   0.808118E-09   0.197786E-05  -0.327348E-07
  1744   0.175809E+03   0.426853E+01   0.000000E+00  -0.141888E+02   0.807025E-09   0.197314E-05  -0.318786E-07
  1745   0.175523E+03   0.422044E+01   0.000000E+00  -0.140314E+02   0.805934E-09   0.196799E-05  -0.310081E-07
  1746   0.175226E+03   0.417320E+01   0.000000E+00  -0.138728E+02   0.804844E-09   0.196239E-05  -0.301231E-07
  1747   0.174920E+03   0.412673E+01   0.000000E+00  -0.137128E+02   0.803756E-09   0.195631E-05  -0.292230E-07
  1748   0.174605E+03   0.408116E+01   0.000000E+00  -0.135517E+02   0.802670E-09   0.194973E-05  -0.283075E-07
  1749   0.174280E+03   0.403641E+01   0.000000E+00  -0.133895E+02   0.801585E-09   0.194263E-05  -0.273762E-07
  1750   0.173946E+03   0.399246E+01   0.000000E+00  -0.132263E+02   0.800502E-09   0.193498E-05  -0.264286E-07
  1751   0.173602E+03   0.394940E+01   0.000000E+00  -0.130622E+02   0.799421E-09   0.192676E-05  -0.254647E-07
  1752   0.173249E+03   0.390721E+01   0.000000E+00  -0.128973E+02   0.798342E-09   0.191800E-05  -0.244848E-07
  1753   0.172888E+03   0.386591E+01   0.000000E+00  -0.127316E+02   0.797264E-09   0.190870E-05  -0.234900E-07
  1754   0.172516E+03   0.382549E+01   0.000000E+00  -0.125652E+02   0.796188E-09   0.189891E-05  -0.224808E-07
  1755   0.172135E+03   0.378603E+01   0.000000E+00  -0.123983E+02   0.795114E-09   0.188863E-05  -0.214582E-07
  1756   0.171745E+03   0.374747E+01   0.000000E+00  -0.122309E+02   0.794041E-09   0.187789E-05  -0.204228E-07
  1757   0.171344E+03   0.370988E+01   0.000000E+00  -0.120630E+02   0.792970E-09   0.186671E-05  -0.193754E-07
  1758   0.170934E+03   0.367319E+01   0.000000E+00  -0.118948E+02   0.791900E-09   0.185512E-05  -0.183169E-07
  1759   0.170514E+03   0.363752E+01   0.000000E+00  -0.117264E+02   0.790833E-09   0.184313E-05  -0.172480E-07
  1760   0.170084E+03   0.360282E+01   0.000000E+00  -0.115576E+02   0.789767E-09   0.183078E-05  -0.161695E-07
  1761   0.169645E+03   0.356910E+01   0.000000E+00  -0.113888E+02   0.788702E-09   0.181807E-05  -0.150822E-07
  1762   0.169195E+03   0.353637E+01   0.000000E+00  -0.112199E+02   0.787640E-09   0.180504E-05  -0.139868E-07
  1763   0.168736E+03   0.350465E+01   0.000000E+00  -0.110511E+02   0.786579E-09   0.179171E-05  -0.128841E-07
  1764   0.168266E+03   0.347394E+01   0.000000E+00  -0.108823E+02   0.785519E-09   0.177809E-05  -0.117749E-07
  1765   0.167788E+03   0.344425E+01   0.000000E+00  -0.107138E+02   0.784462E-09   0.176422E-05  -0.106600E-07
  1766   0.167300E+03   0.341559E+01   0.000000E+00  -0.105456E+02   0.783405E-09   0.175011E-05  -0.954018E-08
  1767   0.166803E+03   0.338796E+01   0.000000E+00  -0.103777E+02   0.782351E-09   0.173579E-05  -0.841618E-08
  1768   0.166297E+03   0.336138E+01   0.000000E+00  -0.102103E+02   0.781298E-09   0.172127E-05  -0.728879E-08
  1769   0.165781E+03   0.333583E+01   0.000000E+00  -0.100434E+02   0.780247E-09   0.170659E-05  -0.615879E-08
  1770   0.165257E+03   0.331134E+01   0.000000E+00  -0.987714E+01   0.779198E-09   0.169176E-05  -0.502696E-08
  1771   0.164724E+03   0.328789E+01   0.000000E+00  -0.971160E+01   0.778150E-09   0.167680E-05  -0.389408E-08
  1772   0.164182E+03   0.326548E+01   0.000000E+00  -0.954671E+01   0.777103E-09   0.166174E-05  -0.276093E-08
  1773   0.163631E+03   0.324411E+01   0.000000E+00  -0.938264E+01   0.776059E-09   0.164660E-05  -0.162829E-08
  1774   0.163071E+03   0.322379E+01   0.000000E+00  -0.921947E+01   0.775016E-09   0.163141E-05  -0.496929E-09
  1775   0.162504E+03   0.320452E+01   0.000000E+00  -0.905720E+01   0.773975E-09   0.161618E-05   0.632368E-09
  1776   0.161927E+03   0.318629E+01   0.000000E+00  -0.889600E+01   0.772935E-09   0.160093E-05   0.175882E-08
  1777   0.161342E+03   0.316910E+01   0.000000E+00  -0.873580E+01   0.771897E-09   0.158570E-05   0.288166E-08
  1778   0.160750E+03   0.315294E+01   0.000000E+00  -0.857675E+01   0.770860E-09   0.157050E-05   0.400010E-08
  1779   0.160149E+03   0.313781E+01   0.000000E+00  -0.841887E+01   0.769825E-09   0.155535E-05   0.511336E-08
  1780   0.159540E+03   0.312371E+01   0.000000E+00  -0.826231E+01   0.768792E-09   0.154028E-05   0.622067E-08
  1781   0.158924E+03   0.311062E+01   0.000000E+00  -0.810701E+01   0.767760E-09   0.152531E-05   0.732124E-08
  1782   0.158301E+03   0.309855E+01   0.000000E+00  -0.795319E+01   0.766730E-09   0.151046E-05   0.841430E-08
  1783   0.157670E+03   0.308749E+01   0.000000E+00  -0.780072E+01   0.765702E-09   0.149575E-05   0.949908E-08
  1784   0.157032E+03   0.307742E+01   0.000000E+00  -0.764975E+01   0.764675E-09   0.148121E-05   0.105748E-07
  1785   0.156387E+03   0.306835E+01   0.000000E+00  -0.750037E+01   0.763650E-09   0.146686E-05   0.116406E-07
  1786   0.155737E+03   0.306025E+01   0.000000E+00  -0.735252E+01   0.762626E-09   0.145272E-05   0.126959E-07
  1787   0.155080E+03   0.305311E+01   0.000000E+00  -0.720641E+01   0.761604E-09   0.143881E-05   0.137397E-07
  1788   0.154416E+03   0.304694E+01   0.000000E+00  -0.706192E+01   0.760583E-09   0.142516E-05   0.147713E-07
  1789   0.153747E+03   0.304171E+01   0.000000E+00  -0.691927E+01   0.759564E-09   0.141179E-05   0.157900E-07
  1790   0.153073E+03   0.303741E+01   0.000000E+00  -0.677833E+01   0.758547E-09   0.139871E-05   0.167950E-07
  1791   0.152392E+03   0.303404E+01   0.000000E+00  -0.663925E+01   0.757531E-09   0.138596E-05   0.177854E-07
  1792   0.151707E+03   0.303157E+01   0.000000E+00  -0.650204E+01   0.756516E-09   0.137356E-05   0.187606E-07
  1793   0.151017E+03   0.302999E+01   0.000000E+00  -0.636678E+01   0.755504E-09   0.136152E-05   0.197196E-07
  1794   0.150322E+03   0.302927E+01   0.000000E+00  -0.623349E+01   0.754493E-09   0.134988E-05   0.206618E-07
  1795   0.149622E+03   0.302943E+01   0.000000E+00  -0.610216E+01   0.753483E-09   0.133864E-05   0.215864E-07
  1796   0.148917E+03   0.303042E+01   0.000000E+00  -0.597281E+01   0.752475E-09   0.132784E-05   0.224926E-07
  1797   0.148209E+03   0.303224E+01   0.000000E+00  -0.584560E+01   0.751468E-09   0.131750E-05   0.233796E-07
  1798   0.147497E+03   0.303486E+01   0.000000E+00  -0.572054E+01   0.750464E-09   0.130763E-05   0.242466E-07
  1799   0.146782E+03   0.303828E+01   0.000000E+00  -0.559748E+01   0.749460E-09   0.129827E-05   0.250929E-07
  1800   0.146063E+03   0.304246E+01   0.000000E+00  -0.547665E+01   0.748458E-09   0.128943E-05   0.259176E-07
  1801   0.145342E+03   0.304740E+01   0.000000E+00  -0.535800E+01   0.747458E-09   0.128114E-05   0.267203E-07
  1802   0.144619E+03   0.305308E+01   0.000000E+00  -0.524158E+01   0.746459E-09   0.127337E-05   0.275010E-07
  1803   0.143893E+03   0.305950E+01   0.000000E+00  -0.512747E+01   0.745462E-09   0.126613E-05   0.282600E-07
  1804   0.143165E+03   0.306663E+01   0.000000E+00  -0.501571E+01   0.744466E-09   0.125939E-05   0.289979E-07
  1805   0.142436E+03   0.307448E+01   0.000000E+00  -0.490634E+01   0.743472E-09   0.125314E-05   0.297148E-07
  1806   0.141705E+03   0.308303E+01   0.000000E+00  -0.479942E+01   0.742480E-09   0.124737E-05   0.304111E-07
  1807   0.140971E+03   0.309227E+01   0.000000E+00  -0.469497E+01   0.741488E-09   0.124207E-05   0.310873E-07
  1808   0.140236E+03   0.310218E+01   0.000000E+00  -0.459304E+01   0.740499E-09   0.123722E-05   0.317436E-07
  1809   0.139500E+03   0.311275E+01   0.000000E+00  -0.449368E+01   0.739511E-09   0.123280E-05   0.323803E-07
  1810   0.138762E+03   0.312398E+01   0.000000E+00  -0.439693E+01   0.738524E-09   0.122881E-05   0.329979E-07
  1811   0.138023E+03   0.313584E+01   0.000000E+00  -0.430282E+01   0.737539E-09   0.122524E-05   0.335966E-07
  1812   0.137283E+03   0.314831E+01   0.000000E+00  -0.421136E+01   0.736555E-09   0.122206E-05   0.341769E-07
  1813   0.136541E+03   0.316140E+01   0.000000E+00  -0.412260E+01   0.735573E-09   0.121926E-05   0.347391E-07
  1814   0.135799E+03   0.317508E+01   0.000000E+00  -0.403656E+01   0.734593E-09   0.121683E-05   0.352834E-07
  1815   0.135057E+03   0.318934E+01   0.000000E+00  -0.395326E+01   0.733614E-09   0.121476E-05   0.358104E-07
  1816   0.134314E+03   0.320416E+01   0.000000E+00  -0.387273E+01   0.732636E-09   0.121304E-05   0.363202E-07
  1817   0.133572E+03   0.321952E+01   0.000000E+00  -0.379500E+01   0.731660E-09   0.121164E-05   0.368134E-07
  1818   0.132829E+03   0.323542E+01   0.000000E+00  -0.372008E+01   0.730686E-09   0.121056E-05   0.372901E-07
  1819   0.132087E+03   0.325184E+01   0.000000E+00  -0.364799E+01   0.729713E-09   0.120978E-05   0.377508E-07
  1820   0.131346E+03   0.326874E+01   0.000000E+00  -0.357872E+01   0.728741E-09   0.120929E-05   0.381957E-07
  1821   0.130604E+03   0.328609E+01   0.000000E+00  -0.351231E+01   0.727771E-09   0.120908E-05   0.386254E-07
  1822   0.129864E+03   0.330396E+01   0.000000E+00  -0.344875E+01   0.726802E-09   0.120913E-05   0.390400E-07
  1823   0.129125E+03   0.332227E+01   0.000000E+00  -0.338808E+01   0.725835E-09   0.120943E-05   0.394400E-07
  1824   0.128386E+03   0.334096E+01   0.000000E+00  -0.333028E+01   0.724870E-09   0.120996E-05   0.398257E-07
  1825   0.127649E+03   0.336003E+01   0.000000E+00  -0.327535E+01   0.723905E-09   0.121071E-05   0.401974E-07
  1826   0.126913E+03   0.337959E+01   0.000000E+00  -0.322330E+01   0.722943E-09   0.121167E-05   0.405555E-07
  1827   0.126179E+03   0.339943E+01   0.000000E+00  -0.317410E+01   0.721981E-09   0.121283E-05   0.409003E-07
  1828   0.125447E+03   0.341963E+01   0.000000E+00  -0.312775E+01   0.721022E-09   0.121416E-05   0.412323E-07
  1829   0.124717E+03   0.344020E+01   0.000000E+00  -0.308423E+01   0.720063E-09   0.121566E-05   0.415516E-07
  1830   0.123990E+03   0.346110E+01   0.000000E+00  -0.304355E+01   0.719106E-09   0.121732E-05   0.418588E-07
  1831   0.123265E+03   0.348226E+01   0.000000E+00  -0.300568E+01   0.718151E-09   0.121911E-05   0.421540E-07
  1832   0.122544E+03   0.350369E+01   0.000000E+00  -0.297060E+01   0.717197E-09   0.122104E-05   0.424378E-07
  1833   0.121825E+03   0.352533E+01   0.000000E+00  -0.293831E+01   0.716244E-09   0.122307E-05   0.427103E-07
  1834   0.121110E+03   0.354729E+01   0.000000E+00  -0.290876E+01   0.715293E-09   0.122521E-05   0.429721E-07
  1835   0.120398E+03   0.356941E+01   0.000000E+00  -0.288194E+01   0.714344E-09   0.122743E-05   0.432233E-07
  1836   0.119690E+03   0.359172E+01   0.000000E+00  -0.285783E+01   0.713395E-09   0.122972E-05   0.434645E-07
  1837   0.118985E+03   0.361423E+01   0.000000E+00  -0.283640E+01   0.712449E-09   0.123207E-05   0.436958E-07
  1838   0.118284E+03   0.363689E+01   0.000000E+00  -0.281763E+01   0.711503E-09   0.123446E-05   0.439177E-07
  1839   0.117587E+03   0.365970E+01   0.000000E+00  -0.280148E+01   0.710560E-09   0.123689E-05   0.441305E-07
  1840   0.116894E+03   0.368261E+01   0.000000E+00  -0.278791E+01   0.709617E-09   0.123934E-05   0.443346E-07
  1841   0.116205E+03   0.370563E+01   0.000000E+00  -0.277688E+01   0.708676E-09   0.124179E-05   0.445302E-07
  1842   0.115521E+03   0.372863E+01   0.000000E+00  -0.276835E+01   0.707736E-09   0.124423E-05   0.447179E-07
  1843   0.114842E+03   0.375178E+01   0.000000E+00  -0.276228E+01   0.706798E-09   0.124664E-05   0.448978E-07
  1844   0.114167E+03   0.377493E+01   0.000000E+00  -0.275862E+01   0.705862E-09   0.124903E-05   0.450703E-07
  1845   0.113497E+03   0.379804E+01   0.000000E+00  -0.275733E+01   0.704926E-09   0.125136E-05   0.452359E-07
  1846   0.112832E+03   0.382118E+01   0.000000E+00  -0.275837E+01   0.703992E-09   0.125363E-05   0.453948E-07
  1847   0.112174E+03   0.384431E+01   0.000000E+00  -0.276169E+01   0.703060E-09   0.125582E-05   0.455474E-07
  1848   0.111520E+03   0.386735E+01   0.000000E+00  -0.276722E+01   0.702129E-09   0.125792E-05   0.456940E-07
  1849   0.110872E+03   0.389033E+01   0.000000E+00  -0.277492E+01   0.701199E-09   0.125992E-05   0.458350E-07
  1850   0.110229E+03   0.391319E+01   0.000000E+00  -0.278473E+01   0.700271E-09   0.126180E-05   0.459708E-07
  1851   0.109592E+03   0.393594E+01   0.000000E+00  -0.279662E+01   0.699344E-09   0.126355E-05   0.461015E-07
  1852   0.108961E+03   0.395853E+01   0.000000E+00  -0.281057E+01   0.698418E-09   0.126517E-05   0.462271E-07
  1853   0.108335E+03   0.398104E+01   0.000000E+00  -0.282659E+01   0.697494E-09   0.126667E-05   0.463474E-07
  1854   0.107716E+03   0.400327E+01   0.000000E+00  -0.284464E+01   0.696572E-09   0.126806E-05   0.464622E-07
  1855   0.107104E+03   0.402539E+01   0.000000E+00  -0.286470E+01   0.695650E-09   0.126932E-05   0.465712E-07
  1856   0.106498E+03   0.404726E+01   0.000000E+00  -0.288678E+01   0.694730E-09   0.127048E-05   0.466744E-07
  1857   0.105899E+03   0.406898E+01   0.000000E+00  -0.291085E+01   0.693812E-09   0.127153E-05   0.467714E-07
  1858   0.105306E+03   0.409042E+01   0.000000E+00  -0.293689E+01   0.692895E-09   0.127248E-05   0.468621E-07
  1859   0.104720E+03   0.411159E+01   0.000000E+00  -0.296489E+01   0.691979E-09   0.127333E-05   0.469463E-07
  1860   0.104142E+03   0.413250E+01   0.000000E+00  -0.299482E+01   0.691064E-09   0.127408E-05   0.470238E-07
  1861   0.103570E+03   0.415319E+01   0.000000E+00  -0.302665E+01   0.690151E-09   0.127475E-05   0.470943E-07
  1862   0.103006E+03   0.417351E+01   0.000000E+00  -0.306035E+01   0.689240E-09   0.127532E-05   0.471578E-07
  1863   0.102449E+03   0.419356E+01   0.000000E+00  -0.309591E+01   0.688329E-09   0.127582E-05   0.472139E-07
  1864   0.101900E+03   0.421335E+01   0.000000E+00  -0.313331E+01   0.687420E-09   0.127624E-05   0.472625E-07
  1865   0.101358E+03   0.423269E+01   0.000000E+00  -0.317250E+01   0.686513E-09   0.127658E-05   0.473034E-07
  1866   0.100823E+03   0.425172E+01   0.000000E+00  -0.321346E+01   0.685607E-09   0.127685E-05   0.473364E-07
  1867   0.100296E+03   0.427041E+01   0.000000E+00  -0.325617E+01   0.684702E-09   0.127706E-05   0.473613E-07
  1868   0.997770E+02   0.428869E+01   0.000000E+00  -0.330056E+01   0.683798E-09   0.127720E-05   0.473778E-07
  1869   0.992654E+02   0.430657E+01   0.000000E+00  -0.334662E+01   0.682896E-09   0.127729E-05   0.473859E-07
  1870   0.987620E+02   0.432408E+01   0.000000E+00  -0.339429E+01   0.681995E-09   0.127732E-05   0.473853E-07
  1871   0.982668E+02   0.434116E+01   0.000000E+00  -0.344353E+01   0.681096E-09   0.127731E-05   0.473757E-07
  1872   0.977788E+02   0.435782E+01   0.000000E+00  -0.349431E+01   0.680198E-09   0.127724E-05   0.473570E-07
  1873   0.972992E+02   0.437409E+01   0.000000E+00  -0.354658E+01   0.679301E-09   0.127714E-05   0.473291E-07
  1874   0.968271E+02   0.438983E+01   0.000000E+00  -0.360030E+01   0.678406E-09   0.127700E-05   0.472916E-07
  1875   0.963637E+02   0.440513E+01   0.000000E+00  -0.365540E+01   0.677512E-09   0.127682E-05   0.472444E-07
  1876   0.959082E+02   0.441994E+01   0.000000E+00  -0.371185E+01   0.676619E-09   0.127662E-05   0.471873E-07
  1877   0.954609E+02   0.443434E+01   0.000000E+00  -0.376959E+01   0.675728E-09   0.127639E-05   0.471201E-07
  1878   0.950218E+02   0.444822E+01   0.000000E+00  -0.382856E+01   0.674838E-09   0.127614E-05   0.470426E-07
  1879   0.945906E+02   0.446157E+01   0.000000E+00  -0.388873E+01   0.673949E-09   0.127587E-05   0.469546E-07
  1880   0.941670E+02   0.447450E+01   0.000000E+00  -0.395003E+01   0.673062E-09   0.127559E-05   0.468558E-07
  1881   0.937524E+02   0.448680E+01   0.000000E+00  -0.401241E+01   0.672176E-09   0.127529E-05   0.467462E-07
  1882   0.933458E+02   0.449864E+01   0.000000E+00  -0.407583E+01   0.671291E-09   0.127500E-05   0.466255E-07
  1883   0.929470E+02   0.450995E+01   0.000000E+00  -0.414020E+01   0.670407E-09   0.127470E-05   0.464935E-07
  1884   0.925557E+02   0.452076E+01   0.000000E+00  -0.420550E+01   0.669525E-09   0.127441E-05   0.463499E-07
  1885   0.921725E+02   0.453094E+01   0.000000E+00  -0.427167E+01   0.668644E-09   0.127412E-05   0.461947E-07
  1886   0.917979E+02   0.454057E+01   0.000000E+00  -0.433864E+01   0.667765E-09   0.127384E-05   0.460276E-07
  1887   0.914303E+02   0.454967E+01   0.000000E+00  -0.440636E+01   0.666887E-09   0.127358E-05   0.458483E-07
  1888   0.910708E+02   0.455819E+01   0.000000E+00  -0.447477E+01   0.666010E-09   0.127334E-05   0.456568E-07
  1889   0.907186E+02   0.456614E+01   0.000000E+00  -0.454378E+01   0.665134E-09   0.127312E-05   0.454528E-07
  1890   0.903741E+02   0.457355E+01   0.000000E+00  -0.461334E+01   0.664260E-09   0.127293E-05   0.452361E-07
