#    L    TT             EE             BB             TE          
  1172   0.694193E+03   0.236476E+02   0.257173E-01  -0.548513E+02
  1173   0.696248E+03   0.234527E+02   0.257118E-01  -0.551217E+02
  1174   0.698320E+03   0.232561E+02   0.257066E-01  -0.553756E+02
  1175   0.700407E+03   0.230579E+02   0.257015E-01  -0.556129E+02
  1176   0.702513E+03   0.228579E+02   0.256967E-01  -0.558334E+02
  1177   0.704633E+03   0.226566E+02   0.256921E-01  -0.560371E+02
  1178   0.706757E+03   0.224539E+02   0.256877E-01  -0.562237E+02
  1179   0.708898E+03   0.222500E+02   0.256835E-01  -0.563933E+02
  1180   0.711043E+03   0.220449E+02   0.256795E-01  -0.565457E+02
  1181   0.713189E+03   0.218388E+02   0.256757E-01  -0.566807E+02
  1182   0.715341E+03   0.216318E+02   0.256721E-01  -0.567982E+02
  1183   0.717495E+03   0.214239E+02   0.256686E-01  -0.568980E+02
  1184   0.719648E+03   0.212155E+02   0.256653E-01  -0.569801E+02
  1185   0.721796E+03   0.210062E+02   0.256622E-01  -0.570441E+02
  1186   0.723936E+03   0.207966E+02   0.256592E-01  -0.570900E+02
  1187   0.726073E+03   0.205865E+02   0.256563E-01  -0.571177E+02
  1188   0.728202E+03   0.203761E+02   0.256536E-01  -0.571268E+02
  1189   0.730320E+03   0.201654E+02   0.256509E-01  -0.571171E+02
  1190   0.732416E+03   0.199547E+02   0.256485E-01  -0.570885E+02
  1191   0.734510E+03   0.197438E+02   0.256461E-01  -0.570407E+02
  1192   0.736583E+03   0.195331E+02   0.256438E-01  -0.569735E+02
  1193   0.738639E+03   0.193225E+02   0.256416E-01  -0.568866E+02
  1194   0.740682E+03   0.191121E+02   0.256395E-01  -0.567798E+02
  1195   0.742702E+03   0.189020E+02   0.256375E-01  -0.566528E+02
  1196   0.744695E+03   0.186924E+02   0.256355E-01  -0.565053E+02
  1197   0.746665E+03   0.184832E+02   0.256336E-01  -0.563370E+02
  1198   0.748615E+03   0.182746E+02   0.256317E-01  -0.561478E+02
  1199   0.750537E+03   0.180667E+02   0.256299E-01  -0.559372E+02
  1200   0.752425E+03   0.178595E+02   0.256281E-01  -0.557050E+02
  1201   0.754284E+03   0.176531E+02   0.256264E-01  -0.554510E+02
  1202   0.756111E+03   0.174477E+02   0.256246E-01  -0.551757E+02
  1203   0.757904E+03   0.172431E+02   0.256229E-01  -0.548796E+02
  1204   0.759668E+03   0.170398E+02   0.256211E-01  -0.545633E+02
  1205   0.761393E+03   0.168375E+02   0.256194E-01  -0.542274E+02
  1206   0.763083E+03   0.166365E+02   0.256176E-01  -0.538723E+02
  1207   0.764736E+03   0.164367E+02   0.256159E-01  -0.534986E+02
  1208   0.766357E+03   0.162384E+02   0.256140E-01  -0.531070E+02
  1209   0.767944E+03   0.160414E+02   0.256122E-01  -0.526979E+02
  1210   0.769486E+03   0.158461E+02   0.256103E-01  -0.522718E+02
  1211   0.770987E+03   0.156523E+02   0.256083E-01  -0.518292E+02
  1212   0.772454E+03   0.154602E+02   0.256063E-01  -0.513705E+02
  1213   0.773876E+03   0.152699E+02   0.256041E-01  -0.508963E+02
  1214   0.775258E+03   0.150815E+02   0.256020E-01  -0.504071E+02
  1215   0.776605E+03   0.148950E+02   0.255997E-01  -0.499033E+02
  1216   0.777899E+03   0.147105E+02   0.255973E-01  -0.493854E+02
  1217   0.779152E+03   0.145280E+02   0.255948E-01  -0.488538E+02
  1218   0.780363E+03   0.143477E+02   0.255922E-01  -0.483091E+02
  1219   0.781528E+03   0.141696E+02   0.255895E-01  -0.477517E+02
  1220   0.782637E+03   0.139938E+02   0.255867E-01  -0.471819E+02
  1221   0.783710E+03   0.138202E+02   0.255837E-01  -0.466004E+02
  1222   0.784723E+03   0.136492E+02   0.255806E-01  -0.460074E+02
  1223   0.785695E+03   0.134806E+02   0.255773E-01  -0.454034E+02
  1224   0.786608E+03   0.133147E+02   0.255739E-01  -0.447888E+02
  1225   0.787475E+03   0.131514E+02   0.255703E-01  -0.441638E+02
  1226   0.788286E+03   0.129908E+02   0.255666E-01  -0.435288E+02
  1227   0.789045E+03   0.128331E+02   0.255626E-01  -0.428842E+02
  1228   0.789751E+03   0.126783E+02   0.255585E-01  -0.422303E+02
  1229   0.790407E+03   0.125264E+02   0.255542E-01  -0.415675E+02
  1230   0.791004E+03   0.123777E+02   0.255497E-01  -0.408960E+02
  1231   0.791539E+03   0.122321E+02   0.255450E-01  -0.402163E+02
  1232   0.792017E+03   0.120898E+02   0.255401E-01  -0.395286E+02
  1233   0.792443E+03   0.119507E+02   0.255350E-01  -0.388334E+02
  1234   0.792799E+03   0.118150E+02   0.255297E-01  -0.381309E+02
  1235   0.793098E+03   0.116828E+02   0.255241E-01  -0.374214E+02
  1236   0.793329E+03   0.115542E+02   0.255183E-01  -0.367054E+02
  1237   0.793498E+03   0.114291E+02   0.255123E-01  -0.359830E+02
  1238   0.793602E+03   0.113077E+02   0.255060E-01  -0.352546E+02
  1239   0.793637E+03   0.111901E+02   0.254995E-01  -0.345204E+02
  1240   0.793602E+03   0.110764E+02   0.254928E-01  -0.337807E+02
  1241   0.793502E+03   0.109666E+02   0.254857E-01  -0.330357E+02
  1242   0.793332E+03   0.108609E+02   0.254785E-01  -0.322856E+02
  1243   0.793085E+03   0.107593E+02   0.254709E-01  -0.315309E+02
  1244   0.792764E+03   0.106619E+02   0.254631E-01  -0.307717E+02
  1245   0.792366E+03   0.105688E+02   0.254550E-01  -0.300082E+02
  1246   0.791898E+03   0.104801E+02   0.254466E-01  -0.292407E+02
  1247   0.791347E+03   0.103959E+02   0.254380E-01  -0.284693E+02
  1248   0.790720E+03   0.103162E+02   0.254290E-01  -0.276945E+02
  1249   0.790006E+03   0.102412E+02   0.254198E-01  -0.269163E+02
  1250   0.789217E+03   0.101708E+02   0.254102E-01  -0.261350E+02
  1251   0.788336E+03   0.101054E+02   0.254004E-01  -0.253509E+02
  1252   0.787372E+03   0.100447E+02   0.253903E-01  -0.245642E+02
  1253   0.786331E+03   0.998866E+01   0.253798E-01  -0.237754E+02
  1254   0.785207E+03   0.993733E+01   0.253691E-01  -0.229849E+02
  1255   0.784009E+03   0.989054E+01   0.253580E-01  -0.221930E+02
  1256   0.782737E+03   0.984823E+01   0.253466E-01  -0.214003E+02
  1257   0.781390E+03   0.981031E+01   0.253349E-01  -0.206072E+02
  1258   0.779971E+03   0.977685E+01   0.253229E-01  -0.198139E+02
  1259   0.778472E+03   0.974756E+01   0.253105E-01  -0.190210E+02
  1260   0.776917E+03   0.972259E+01   0.252978E-01  -0.182289E+02
  1261   0.775282E+03   0.970171E+01   0.252848E-01  -0.174379E+02
  1262   0.773585E+03   0.968485E+01   0.252714E-01  -0.166484E+02
  1263   0.771825E+03   0.967200E+01   0.252578E-01  -0.158610E+02
  1264   0.769995E+03   0.966317E+01   0.252437E-01  -0.150759E+02
  1265   0.768105E+03   0.965813E+01   0.252294E-01  -0.142936E+02
  1266   0.766146E+03   0.965688E+01   0.252147E-01  -0.135144E+02
  1267   0.764135E+03   0.965943E+01   0.251997E-01  -0.127387E+02
  1268   0.762064E+03   0.966569E+01   0.251843E-01  -0.119669E+02
  1269   0.759934E+03   0.967559E+01   0.251686E-01  -0.111993E+02
  1270   0.757745E+03   0.968914E+01   0.251525E-01  -0.104363E+02
  1271   0.755499E+03   0.970619E+01   0.251361E-01  -0.967822E+01
  1272   0.753204E+03   0.972673E+01   0.251193E-01  -0.892556E+01
  1273   0.750851E+03   0.975069E+01   0.251022E-01  -0.817852E+01
  1274   0.748442E+03   0.977809E+01   0.250848E-01  -0.743758E+01
  1275   0.745984E+03   0.980890E+01   0.250670E-01  -0.670303E+01
  1276   0.743476E+03   0.984300E+01   0.250489E-01  -0.597528E+01
  1277   0.740917E+03   0.988045E+01   0.250304E-01  -0.525468E+01
  1278   0.738310E+03   0.992111E+01   0.250116E-01  -0.454151E+01
  1279   0.735654E+03   0.996491E+01   0.249925E-01  -0.383626E+01
  1280   0.732950E+03   0.100120E+02   0.249730E-01  -0.313921E+01
  1281   0.730199E+03   0.100621E+02   0.249532E-01  -0.245078E+01
  1282   0.727402E+03   0.101153E+02   0.249330E-01  -0.177125E+01
  1283   0.724560E+03   0.101716E+02   0.249125E-01  -0.110104E+01
  1284   0.721672E+03   0.102308E+02   0.248917E-01  -0.440424E+00
  1285   0.718740E+03   0.102930E+02   0.248706E-01   0.210164E+00
  1286   0.715764E+03   0.103582E+02   0.248491E-01   0.850378E+00
  1287   0.712746E+03   0.104263E+02   0.248273E-01   0.147987E+01
  1288   0.709684E+03   0.104973E+02   0.248052E-01   0.209835E+01
  1289   0.706580E+03   0.105713E+02   0.247828E-01   0.270548E+01
  1290   0.703435E+03   0.106482E+02   0.247600E-01   0.330082E+01
  1291   0.700249E+03   0.107280E+02   0.247370E-01   0.388411E+01
  1292   0.697022E+03   0.108107E+02   0.247136E-01   0.445490E+01
  1293   0.693755E+03   0.108964E+02   0.246899E-01   0.501300E+01
  1294   0.690449E+03   0.109849E+02   0.246660E-01   0.555782E+01
  1295   0.687102E+03   0.110763E+02   0.246417E-01   0.608917E+01
  1296   0.683716E+03   0.111706E+02   0.246172E-01   0.660660E+01
  1297   0.680291E+03   0.112678E+02   0.245924E-01   0.710977E+01
  1298   0.676827E+03   0.113678E+02   0.245673E-01   0.759832E+01
  1299   0.673323E+03   0.114706E+02   0.245419E-01   0.807182E+01
  1300   0.669781E+03   0.115763E+02   0.245163E-01   0.852998E+01
  1301   0.666201E+03   0.116847E+02   0.244904E-01   0.897238E+01
  1302   0.662585E+03   0.117960E+02   0.244642E-01   0.939925E+01
  1303   0.658933E+03   0.119099E+02   0.244378E-01   0.981052E+01
  1304   0.655248E+03   0.120262E+02   0.244111E-01   0.102065E+02
  1305   0.651535E+03   0.121449E+02   0.243842E-01   0.105872E+02
  1306   0.647791E+03   0.122658E+02   0.243570E-01   0.109529E+02
  1307   0.644021E+03   0.123888E+02   0.243296E-01   0.113035E+02
  1308   0.640226E+03   0.125138E+02   0.243020E-01   0.116394E+02
  1309   0.636409E+03   0.126406E+02   0.242742E-01   0.119604E+02
  1310   0.632569E+03   0.127692E+02   0.242462E-01   0.122670E+02
  1311   0.628711E+03   0.128993E+02   0.242179E-01   0.125590E+02
  1312   0.624834E+03   0.130308E+02   0.241894E-01   0.128367E+02
  1313   0.620942E+03   0.131637E+02   0.241608E-01   0.131002E+02
  1314   0.617035E+03   0.132978E+02   0.241319E-01   0.133495E+02
  1315   0.613116E+03   0.134331E+02   0.241029E-01   0.135848E+02
  1316   0.609186E+03   0.135693E+02   0.240737E-01   0.138060E+02
  1317   0.605247E+03   0.137066E+02   0.240443E-01   0.140134E+02
  1318   0.601300E+03   0.138446E+02   0.240147E-01   0.142069E+02
  1319   0.597347E+03   0.139835E+02   0.239850E-01   0.143867E+02
  1320   0.593390E+03   0.141229E+02   0.239551E-01   0.145528E+02
  1321   0.589431E+03   0.142630E+02   0.239251E-01   0.147054E+02
  1322   0.585470E+03   0.144035E+02   0.238949E-01   0.148443E+02
  1323   0.581510E+03   0.145444E+02   0.238646E-01   0.149698E+02
  1324   0.577552E+03   0.146855E+02   0.238342E-01   0.150818E+02
  1325   0.573597E+03   0.148268E+02   0.238036E-01   0.151805E+02
  1326   0.569646E+03   0.149681E+02   0.237729E-01   0.152658E+02
  1327   0.565702E+03   0.151093E+02   0.237421E-01   0.153378E+02
  1328   0.561766E+03   0.152504E+02   0.237112E-01   0.153965E+02
  1329   0.557839E+03   0.153913E+02   0.236802E-01   0.154420E+02
  1330   0.553922E+03   0.155318E+02   0.236491E-01   0.154742E+02
  1331   0.550017E+03   0.156719E+02   0.236179E-01   0.154932E+02
  1332   0.546125E+03   0.158115E+02   0.235866E-01   0.154990E+02
  1333   0.542248E+03   0.159506E+02   0.235552E-01   0.154914E+02
  1334   0.538386E+03   0.160890E+02   0.235237E-01   0.154707E+02
  1335   0.534542E+03   0.162266E+02   0.234922E-01   0.154369E+02
  1336   0.530716E+03   0.163634E+02   0.234607E-01   0.153896E+02
  1337   0.526910E+03   0.164993E+02   0.234290E-01   0.153291E+02
  1338   0.523126E+03   0.166342E+02   0.233974E-01   0.152552E+02
  1339   0.519363E+03   0.167680E+02   0.233656E-01   0.151679E+02
  1340   0.515624E+03   0.169008E+02   0.233339E-01   0.150672E+02
  1341   0.511911E+03   0.170322E+02   0.233021E-01   0.149530E+02
  1342   0.508223E+03   0.171624E+02   0.232703E-01   0.148254E+02
  1343   0.504563E+03   0.172912E+02   0.232385E-01   0.146841E+02
  1344   0.500930E+03   0.174185E+02   0.232067E-01   0.145293E+02
  1345   0.497328E+03   0.175443E+02   0.231748E-01   0.143607E+02
  1346   0.493756E+03   0.176684E+02   0.231430E-01   0.141783E+02
  1347   0.490217E+03   0.177908E+02   0.231112E-01   0.139821E+02
  1348   0.486710E+03   0.179114E+02   0.230794E-01   0.137720E+02
  1349   0.483238E+03   0.180302E+02   0.230476E-01   0.135478E+02
  1350   0.479802E+03   0.181472E+02   0.230158E-01   0.133094E+02
  1351   0.476402E+03   0.182621E+02   0.229841E-01   0.130567E+02
  1352   0.473040E+03   0.183751E+02   0.229525E-01   0.127901E+02
  1353   0.469716E+03   0.184860E+02   0.229208E-01   0.125100E+02
  1354   0.466425E+03   0.185950E+02   0.228893E-01   0.122169E+02
  1355   0.463178E+03   0.187019E+02   0.228578E-01   0.119112E+02
  1356   0.459970E+03   0.188067E+02   0.228263E-01   0.115934E+02
  1357   0.456800E+03   0.189094E+02   0.227950E-01   0.112638E+02
  1358   0.453673E+03   0.190098E+02   0.227637E-01   0.109230E+02
  1359   0.450581E+03   0.191081E+02   0.227325E-01   0.105714E+02
  1360   0.447526E+03   0.192041E+02   0.227014E-01   0.102094E+02
  1361   0.444509E+03   0.192978E+02   0.226704E-01   0.983741E+01
  1362   0.441540E+03   0.193892E+02   0.226395E-01   0.945587E+01
  1363   0.438606E+03   0.194782E+02   0.226088E-01   0.906527E+01
  1364   0.435715E+03   0.195648E+02   0.225781E-01   0.866588E+01
  1365   0.432870E+03   0.196490E+02   0.225476E-01   0.825809E+01
  1366   0.430056E+03   0.197307E+02   0.225172E-01   0.784233E+01
  1367   0.427290E+03   0.198099E+02   0.224870E-01   0.741897E+01
  1368   0.424567E+03   0.198865E+02   0.224569E-01   0.698836E+01
  1369   0.421880E+03   0.199606E+02   0.224269E-01   0.655089E+01
  1370   0.419246E+03   0.200322E+02   0.223971E-01   0.610683E+01
  1371   0.416645E+03   0.201010E+02   0.223675E-01   0.565655E+01
  1372   0.414092E+03   0.201673E+02   0.223380E-01   0.520041E+01
  1373   0.411582E+03   0.202309E+02   0.223087E-01   0.473872E+01
  1374   0.409117E+03   0.202917E+02   0.222796E-01   0.427174E+01
  1375   0.406691E+03   0.203498E+02   0.222507E-01   0.379985E+01
  1376   0.404313E+03   0.204051E+02   0.222219E-01   0.332341E+01
  1377   0.401984E+03   0.204576E+02   0.221934E-01   0.284264E+01
  1378   0.399698E+03   0.205073E+02   0.221650E-01   0.235789E+01
  1379   0.397458E+03   0.205540E+02   0.221369E-01   0.186946E+01
  1380   0.395258E+03   0.205978E+02   0.221089E-01   0.137778E+01
  1381   0.393113E+03   0.206386E+02   0.220811E-01   0.882989E+00
  1382   0.391011E+03   0.206764E+02   0.220536E-01   0.385524E+00
  1383   0.388953E+03   0.207111E+02   0.220262E-01  -0.114327E+00
  1384   0.386941E+03   0.207427E+02   0.219991E-01  -0.616351E+00
  1385   0.384985E+03   0.207711E+02   0.219722E-01  -0.112034E+01
  1386   0.383077E+03   0.207964E+02   0.219455E-01  -0.162614E+01
  1387   0.381213E+03   0.208186E+02   0.219191E-01  -0.213341E+01
  1388   0.379402E+03   0.208375E+02   0.218928E-01  -0.264208E+01
  1389   0.377637E+03   0.208531E+02   0.218668E-01  -0.315186E+01
  1390   0.375928E+03   0.208655E+02   0.218410E-01  -0.366254E+01
  1391   0.374269E+03   0.208745E+02   0.218155E-01  -0.417397E+01
  1392   0.372661E+03   0.208801E+02   0.217902E-01  -0.468581E+01
  1393   0.371115E+03   0.208823E+02   0.217651E-01  -0.519792E+01
  1394   0.369616E+03   0.208810E+02   0.217402E-01  -0.570999E+01
  1395   0.368166E+03   0.208763E+02   0.217156E-01  -0.622191E+01
  1396   0.366774E+03   0.208679E+02   0.216912E-01  -0.673331E+01
  1397   0.365443E+03   0.208559E+02   0.216671E-01  -0.724412E+01
  1398   0.364158E+03   0.208402E+02   0.216432E-01  -0.775398E+01
  1399   0.362936E+03   0.208208E+02   0.216195E-01  -0.826291E+01
  1400   0.361765E+03   0.207976E+02   0.215960E-01  -0.877070E+01
  1401   0.360660E+03   0.207707E+02   0.215728E-01  -0.927718E+01
  1402   0.359606E+03   0.207400E+02   0.215499E-01  -0.978199E+01
  1403   0.358610E+03   0.207056E+02   0.215271E-01  -0.102850E+02
  1404   0.357672E+03   0.206676E+02   0.215046E-01  -0.107860E+02
  1405   0.356784E+03   0.206262E+02   0.214824E-01  -0.112845E+02
  1406   0.355945E+03   0.205814E+02   0.214604E-01  -0.117805E+02
  1407   0.355154E+03   0.205332E+02   0.214386E-01  -0.122736E+02
  1408   0.354420E+03   0.204817E+02   0.214170E-01  -0.127635E+02
  1409   0.353726E+03   0.204270E+02   0.213957E-01  -0.132500E+02
  1410   0.353087E+03   0.203692E+02   0.213746E-01  -0.137330E+02
  1411   0.352487E+03   0.203083E+02   0.213538E-01  -0.142120E+02
  1412   0.351934E+03   0.202445E+02   0.213332E-01  -0.146870E+02
  1413   0.351419E+03   0.201778E+02   0.213128E-01  -0.151576E+02
  1414   0.350949E+03   0.201082E+02   0.212926E-01  -0.156238E+02
  1415   0.350517E+03   0.200359E+02   0.212727E-01  -0.160853E+02
  1416   0.350130E+03   0.199609E+02   0.212530E-01  -0.165419E+02
  1417   0.349779E+03   0.198832E+02   0.212335E-01  -0.169935E+02
  1418   0.349472E+03   0.198030E+02   0.212143E-01  -0.174398E+02
  1419   0.349201E+03   0.197203E+02   0.211953E-01  -0.178806E+02
  1420   0.348965E+03   0.196351E+02   0.211765E-01  -0.183158E+02
  1421   0.348763E+03   0.195476E+02   0.211579E-01  -0.187451E+02
  1422   0.348596E+03   0.194578E+02   0.211396E-01  -0.191683E+02
  1423   0.348471E+03   0.193656E+02   0.211215E-01  -0.195852E+02
  1424   0.348371E+03   0.192714E+02   0.211036E-01  -0.199956E+02
  1425   0.348304E+03   0.191749E+02   0.210859E-01  -0.203992E+02
  1426   0.348270E+03   0.190763E+02   0.210685E-01  -0.207960E+02
  1427   0.348260E+03   0.189757E+02   0.210512E-01  -0.211856E+02
  1428   0.348282E+03   0.188731E+02   0.210342E-01  -0.215679E+02
  1429   0.348335E+03   0.187684E+02   0.210174E-01  -0.219427E+02
  1430   0.348419E+03   0.186619E+02   0.210008E-01  -0.223098E+02
  1431   0.348526E+03   0.185535E+02   0.209844E-01  -0.226691E+02
  1432   0.348662E+03   0.184434E+02   0.209682E-01  -0.230203E+02
  1433   0.348821E+03   0.183314E+02   0.209523E-01  -0.233633E+02
  1434   0.349008E+03   0.182177E+02   0.209365E-01  -0.236977E+02
  1435   0.349217E+03   0.181023E+02   0.209210E-01  -0.240236E+02
  1436   0.349453E+03   0.179852E+02   0.209056E-01  -0.243406E+02
  1437   0.349710E+03   0.178664E+02   0.208904E-01  -0.246487E+02
  1438   0.349987E+03   0.177461E+02   0.208755E-01  -0.249475E+02
  1439   0.350290E+03   0.176242E+02   0.208607E-01  -0.252371E+02
  1440   0.350620E+03   0.175008E+02   0.208461E-01  -0.255170E+02
  1441   0.350968E+03   0.173759E+02   0.208317E-01  -0.257871E+02
  1442   0.351335E+03   0.172495E+02   0.208175E-01  -0.260473E+02
  1443   0.351718E+03   0.171216E+02   0.208034E-01  -0.262973E+02
  1444   0.352127E+03   0.169923E+02   0.207896E-01  -0.265370E+02
  1445   0.352552E+03   0.168616E+02   0.207759E-01  -0.267661E+02
  1446   0.352994E+03   0.167295E+02   0.207624E-01  -0.269844E+02
  1447   0.353459E+03   0.165960E+02   0.207490E-01  -0.271919E+02
  1448   0.353939E+03   0.164612E+02   0.207358E-01  -0.273881E+02
  1449   0.354434E+03   0.163251E+02   0.207227E-01  -0.275731E+02
  1450   0.354951E+03   0.161876E+02   0.207098E-01  -0.277466E+02
  1451   0.355490E+03   0.160489E+02   0.206971E-01  -0.279085E+02
  1452   0.356042E+03   0.159089E+02   0.206845E-01  -0.280590E+02
  1453   0.356604E+03   0.157678E+02   0.206720E-01  -0.281981E+02
  1454   0.357184E+03   0.156258E+02   0.206596E-01  -0.283261E+02
  1455   0.357779E+03   0.154828E+02   0.206474E-01  -0.284432E+02
  1456   0.358388E+03   0.153390E+02   0.206353E-01  -0.285493E+02
  1457   0.359010E+03   0.151945E+02   0.206233E-01  -0.286448E+02
  1458   0.359635E+03   0.150493E+02   0.206114E-01  -0.287297E+02
  1459   0.360270E+03   0.149035E+02   0.205997E-01  -0.288042E+02
  1460   0.360913E+03   0.147574E+02   0.205880E-01  -0.288686E+02
  1461   0.361562E+03   0.146108E+02   0.205764E-01  -0.289227E+02
  1462   0.362217E+03   0.144639E+02   0.205649E-01  -0.289669E+02
  1463   0.362875E+03   0.143168E+02   0.205534E-01  -0.290013E+02
  1464   0.363535E+03   0.141695E+02   0.205421E-01  -0.290260E+02
  1465   0.364195E+03   0.140222E+02   0.205308E-01  -0.290411E+02
  1466   0.364862E+03   0.138750E+02   0.205195E-01  -0.290469E+02
  1467   0.365526E+03   0.137278E+02   0.205084E-01  -0.290433E+02
  1468   0.366193E+03   0.135808E+02   0.204972E-01  -0.290306E+02
  1469   0.366855E+03   0.134340E+02   0.204861E-01  -0.290089E+02
  1470   0.367510E+03   0.132876E+02   0.204751E-01  -0.289783E+02
  1471   0.368171E+03   0.131416E+02   0.204641E-01  -0.289389E+02
  1472   0.368822E+03   0.129961E+02   0.204531E-01  -0.288908E+02
  1473   0.369462E+03   0.128510E+02   0.204421E-01  -0.288341E+02
  1474   0.370103E+03   0.127066E+02   0.204311E-01  -0.287690E+02
  1475   0.370729E+03   0.125629E+02   0.204202E-01  -0.286957E+02
  1476   0.371355E+03   0.124199E+02   0.204092E-01  -0.286139E+02
  1477   0.371970E+03   0.122777E+02   0.203982E-01  -0.285241E+02
  1478   0.372573E+03   0.121363E+02   0.203873E-01  -0.284262E+02
  1479   0.373170E+03   0.119960E+02   0.203763E-01  -0.283203E+02
  1480   0.373753E+03   0.118565E+02   0.203653E-01  -0.282065E+02
  1481   0.374327E+03   0.117182E+02   0.203543E-01  -0.280850E+02
  1482   0.374883E+03   0.115810E+02   0.203433E-01  -0.279557E+02
  1483   0.375427E+03   0.114449E+02   0.203322E-01  -0.278187E+02
  1484   0.375965E+03   0.113100E+02   0.203211E-01  -0.276741E+02
  1485   0.376480E+03   0.111765E+02   0.203099E-01  -0.275220E+02
  1486   0.376987E+03   0.110442E+02   0.202987E-01  -0.273623E+02
  1487   0.377468E+03   0.109134E+02   0.202875E-01  -0.271953E+02
  1488   0.377937E+03   0.107840E+02   0.202762E-01  -0.270208E+02
  1489   0.378393E+03   0.106561E+02   0.202649E-01  -0.268391E+02
  1490   0.378822E+03   0.105298E+02   0.202535E-01  -0.266500E+02
  1491   0.379234E+03   0.104050E+02   0.202420E-01  -0.264536E+02
  1492   0.379627E+03   0.102819E+02   0.202305E-01  -0.262500E+02
  1493   0.379999E+03   0.101605E+02   0.202189E-01  -0.260392E+02
  1494   0.380350E+03   0.100408E+02   0.202072E-01  -0.258212E+02
  1495   0.380678E+03   0.992288E+01   0.201955E-01  -0.255960E+02
  1496   0.380983E+03   0.980685E+01   0.201837E-01  -0.253638E+02
  1497   0.381266E+03   0.969262E+01   0.201718E-01  -0.251243E+02
  1498   0.381524E+03   0.958038E+01   0.201598E-01  -0.248777E+02
  1499   0.381757E+03   0.947006E+01   0.201477E-01  -0.246238E+02
  1500   0.381965E+03   0.936176E+01   0.201356E-01  -0.243628E+02
  1501   0.382148E+03   0.925551E+01   0.201233E-01  -0.240947E+02
  1502   0.382305E+03   0.915130E+01   0.201110E-01  -0.238196E+02
  1503   0.382436E+03   0.904920E+01   0.200986E-01  -0.235381E+02
  1504   0.382541E+03   0.894913E+01   0.200860E-01  -0.232504E+02
  1505   0.382621E+03   0.885123E+01   0.200734E-01  -0.229568E+02
  1506   0.382675E+03   0.875535E+01   0.200607E-01  -0.226576E+02
  1507   0.382702E+03   0.866164E+01   0.200478E-01  -0.223532E+02
  1508   0.382704E+03   0.857008E+01   0.200349E-01  -0.220439E+02
  1509   0.382680E+03   0.848061E+01   0.200218E-01  -0.217300E+02
  1510   0.382630E+03   0.839328E+01   0.200087E-01  -0.214118E+02
  1511   0.382553E+03   0.830809E+01   0.199954E-01  -0.210896E+02
  1512   0.382453E+03   0.822512E+01   0.199820E-01  -0.207636E+02
  1513   0.382326E+03   0.814428E+01   0.199684E-01  -0.204340E+02
  1514   0.382175E+03   0.806557E+01   0.199548E-01  -0.201012E+02
  1515   0.382000E+03   0.798913E+01   0.199410E-01  -0.197654E+02
  1516   0.381800E+03   0.791490E+01   0.199271E-01  -0.194269E+02
  1517   0.381576E+03   0.784285E+01   0.199130E-01  -0.190859E+02
  1518   0.381328E+03   0.777299E+01   0.198988E-01  -0.187427E+02
  1519   0.381055E+03   0.770539E+01   0.198845E-01  -0.183975E+02
  1520   0.380758E+03   0.763997E+01   0.198700E-01  -0.180506E+02
  1521   0.380437E+03   0.757680E+01   0.198554E-01  -0.177022E+02
  1522   0.380091E+03   0.751595E+01   0.198407E-01  -0.173525E+02
  1523   0.379720E+03   0.745728E+01   0.198257E-01  -0.170019E+02
  1524   0.379325E+03   0.740085E+01   0.198107E-01  -0.166506E+02
  1525   0.378906E+03   0.734665E+01   0.197954E-01  -0.162987E+02
  1526   0.378463E+03   0.729477E+01   0.197801E-01  -0.159464E+02
  1527   0.377995E+03   0.724520E+01   0.197645E-01  -0.155939E+02
  1528   0.377502E+03   0.719786E+01   0.197488E-01  -0.152416E+02
  1529   0.376986E+03   0.715283E+01   0.197329E-01  -0.148894E+02
  1530   0.376446E+03   0.711009E+01   0.197168E-01  -0.145378E+02
  1531   0.375881E+03   0.706966E+01   0.197006E-01  -0.141869E+02
  1532   0.375291E+03   0.703160E+01   0.196842E-01  -0.138367E+02
  1533   0.374677E+03   0.699576E+01   0.196676E-01  -0.134877E+02
  1534   0.374038E+03   0.696230E+01   0.196508E-01  -0.131398E+02
  1535   0.373374E+03   0.693120E+01   0.196339E-01  -0.127934E+02
  1536   0.372686E+03   0.690240E+01   0.196168E-01  -0.124486E+02
  1537   0.371972E+03   0.687589E+01   0.195994E-01  -0.121056E+02
  1538   0.371233E+03   0.685181E+01   0.195819E-01  -0.117645E+02
  1539   0.370469E+03   0.683004E+01   0.195642E-01  -0.114255E+02
  1540   0.369680E+03   0.681070E+01   0.195463E-01  -0.110886E+02
  1541   0.368865E+03   0.679372E+01   0.195283E-01  -0.107542E+02
  1542   0.368026E+03   0.677918E+01   0.195100E-01  -0.104223E+02
  1543   0.367160E+03   0.676701E+01   0.194915E-01  -0.100930E+02
  1544   0.366270E+03   0.675735E+01   0.194729E-01  -0.976641E+01
  1545   0.365353E+03   0.675006E+01   0.194541E-01  -0.944274E+01
  1546   0.364411E+03   0.674520E+01   0.194350E-01  -0.912211E+01
  1547   0.363444E+03   0.674286E+01   0.194158E-01  -0.880467E+01
  1548   0.362449E+03   0.674304E+01   0.193964E-01  -0.849048E+01
  1549   0.361428E+03   0.674565E+01   0.193768E-01  -0.817970E+01
  1550   0.360380E+03   0.675079E+01   0.193570E-01  -0.787247E+01
  1551   0.359305E+03   0.675842E+01   0.193370E-01  -0.756889E+01
