#    L    TT             EE             BB             TE             PP             TP             EP          
   230   0.579861E+04   0.585926E+00   0.000000E+00  -0.111236E+02   0.574509E-07   0.759482E-04  -0.267323E-06
   231   0.580686E+04   0.587145E+00   0.000000E+00  -0.995368E+01   0.571764E-07   0.754918E-04  -0.255938E-06
   232   0.581461E+04   0.589100E+00   0.000000E+00  -0.876811E+01   0.569040E-07   0.750377E-04  -0.244497E-06
   233   0.582185E+04   0.591812E+00   0.000000E+00  -0.756718E+01   0.566336E-07   0.745860E-04  -0.233008E-06
   234   0.582858E+04   0.595294E+00   0.000000E+00  -0.635122E+01   0.563654E-07   0.741364E-04  -0.221478E-06
   235   0.583480E+04   0.599566E+00   0.000000E+00  -0.512041E+01   0.560991E-07   0.736890E-04  -0.209913E-06
   236   0.584050E+04   0.604649E+00   0.000000E+00  -0.387515E+01   0.558349E-07   0.732436E-04  -0.198320E-06
   237   0.584569E+04   0.610542E+00   0.000000E+00  -0.261576E+01   0.555726E-07   0.728002E-04  -0.186706E-06
   238   0.585037E+04   0.617264E+00   0.000000E+00  -0.134251E+01   0.553124E-07   0.723586E-04  -0.175079E-06
   239   0.585453E+04   0.624821E+00   0.000000E+00  -0.557215E-01   0.550540E-07   0.719188E-04  -0.163445E-06
   240   0.585817E+04   0.633242E+00   0.000000E+00   0.124413E+01   0.547977E-07   0.714807E-04  -0.151812E-06
   241   0.586129E+04   0.642532E+00   0.000000E+00   0.255694E+01   0.545432E-07   0.710442E-04  -0.140185E-06
   242   0.586391E+04   0.652696E+00   0.000000E+00   0.388222E+01   0.542906E-07   0.706092E-04  -0.128573E-06
   243   0.586600E+04   0.663749E+00   0.000000E+00   0.521966E+01   0.540398E-07   0.701756E-04  -0.116982E-06
   244   0.586758E+04   0.675695E+00   0.000000E+00   0.656907E+01   0.537909E-07   0.697434E-04  -0.105419E-06
   245   0.586864E+04   0.688547E+00   0.000000E+00   0.793005E+01   0.535438E-07   0.693125E-04  -0.938909E-07
   246   0.586920E+04   0.702297E+00   0.000000E+00   0.930235E+01   0.532986E-07   0.688828E-04  -0.824048E-07
   247   0.586925E+04   0.716965E+00   0.000000E+00   0.106856E+02   0.530551E-07   0.684541E-04  -0.709678E-07
   248   0.586879E+04   0.732557E+00   0.000000E+00   0.120795E+02   0.528133E-07   0.680265E-04  -0.595866E-07
   249   0.586782E+04   0.749063E+00   0.000000E+00   0.134838E+02   0.525733E-07   0.675998E-04  -0.482683E-07
   250   0.586636E+04   0.766504E+00   0.000000E+00   0.148980E+02   0.523350E-07   0.671739E-04  -0.370198E-07
   251   0.586438E+04   0.784863E+00   0.000000E+00   0.163218E+02   0.520984E-07   0.667488E-04  -0.258468E-07
   252   0.586189E+04   0.804190E+00   0.000000E+00   0.177545E+02   0.518635E-07   0.663245E-04  -0.147491E-07
   253   0.585888E+04   0.824516E+00   0.000000E+00   0.191954E+02   0.516302E-07   0.659010E-04  -0.372561E-08
   254   0.585536E+04   0.845891E+00   0.000000E+00   0.206437E+02   0.513986E-07   0.654783E-04   0.722519E-08
   255   0.585132E+04   0.868342E+00   0.000000E+00   0.220989E+02   0.511687E-07   0.650565E-04   0.181046E-07
   256   0.584676E+04   0.891916E+00   0.000000E+00   0.235603E+02   0.509404E-07   0.646356E-04   0.289140E-07
   257   0.584167E+04   0.916646E+00   0.000000E+00   0.250273E+02   0.507136E-07   0.642156E-04   0.396547E-07
   258   0.583608E+04   0.942560E+00   0.000000E+00   0.264989E+02   0.504885E-07   0.637965E-04   0.503280E-07
   259   0.582998E+04   0.969705E+00   0.000000E+00   0.279758E+02   0.502650E-07   0.633784E-04   0.609353E-07
   260   0.582339E+04   0.998108E+00   0.000000E+00   0.294558E+02   0.500430E-07   0.629613E-04   0.714781E-07
   261   0.581630E+04   0.102780E+01   0.000000E+00   0.309397E+02   0.498227E-07   0.625452E-04   0.819575E-07
   262   0.580873E+04   0.105882E+01   0.000000E+00   0.324262E+02   0.496038E-07   0.621302E-04   0.923750E-07
   263   0.580068E+04   0.109120E+01   0.000000E+00   0.339152E+02   0.493865E-07   0.617162E-04   0.102732E-06
   264   0.579214E+04   0.112496E+01   0.000000E+00   0.354056E+02   0.491707E-07   0.613033E-04   0.113029E-06
   265   0.578313E+04   0.116012E+01   0.000000E+00   0.368980E+02   0.489565E-07   0.608916E-04   0.123269E-06
   266   0.577363E+04   0.119672E+01   0.000000E+00   0.383903E+02   0.487437E-07   0.604810E-04   0.133452E-06
   267   0.576365E+04   0.123476E+01   0.000000E+00   0.398820E+02   0.485324E-07   0.600716E-04   0.143580E-06
   268   0.575320E+04   0.127428E+01   0.000000E+00   0.413738E+02   0.483226E-07   0.596634E-04   0.153654E-06
   269   0.574225E+04   0.131529E+01   0.000000E+00   0.428635E+02   0.481142E-07   0.592565E-04   0.163676E-06
   270   0.573082E+04   0.135782E+01   0.000000E+00   0.443521E+02   0.479073E-07   0.588508E-04   0.173646E-06
   271   0.571893E+04   0.140189E+01   0.000000E+00   0.458375E+02   0.477019E-07   0.584464E-04   0.183567E-06
   272   0.570655E+04   0.144751E+01   0.000000E+00   0.473203E+02   0.474978E-07   0.580432E-04   0.193439E-06
   273   0.569371E+04   0.149469E+01   0.000000E+00   0.487993E+02   0.472952E-07   0.576415E-04   0.203264E-06
   274   0.568039E+04   0.154345E+01   0.000000E+00   0.502753E+02   0.470939E-07   0.572411E-04   0.213043E-06
   275   0.566662E+04   0.159380E+01   0.000000E+00   0.517461E+02   0.468940E-07   0.568421E-04   0.222778E-06
   276   0.565239E+04   0.164576E+01   0.000000E+00   0.532126E+02   0.466955E-07   0.564445E-04   0.232470E-06
   277   0.563772E+04   0.169934E+01   0.000000E+00   0.546735E+02   0.464984E-07   0.560484E-04   0.242119E-06
   278   0.562259E+04   0.175455E+01   0.000000E+00   0.561279E+02   0.463026E-07   0.556537E-04   0.251729E-06
   279   0.560701E+04   0.181140E+01   0.000000E+00   0.575769E+02   0.461081E-07   0.552606E-04   0.261299E-06
   280   0.559101E+04   0.186987E+01   0.000000E+00   0.590189E+02   0.459149E-07   0.548689E-04   0.270832E-06
   281   0.557456E+04   0.192999E+01   0.000000E+00   0.604541E+02   0.457231E-07   0.544788E-04   0.280328E-06
   282   0.555768E+04   0.199175E+01   0.000000E+00   0.618819E+02   0.455325E-07   0.540903E-04   0.289790E-06
   283   0.554038E+04   0.205517E+01   0.000000E+00   0.633016E+02   0.453432E-07   0.537034E-04   0.299217E-06
   284   0.552264E+04   0.212023E+01   0.000000E+00   0.647124E+02   0.451552E-07   0.533181E-04   0.308612E-06
   285   0.550449E+04   0.218695E+01   0.000000E+00   0.661147E+02   0.449684E-07   0.529345E-04   0.317977E-06
   286   0.548592E+04   0.225533E+01   0.000000E+00   0.675083E+02   0.447829E-07   0.525526E-04   0.327311E-06
   287   0.546695E+04   0.232534E+01   0.000000E+00   0.688928E+02   0.445985E-07   0.521724E-04   0.336617E-06
   288   0.544757E+04   0.239700E+01   0.000000E+00   0.702666E+02   0.444154E-07   0.517939E-04   0.345897E-06
   289   0.542778E+04   0.247029E+01   0.000000E+00   0.716314E+02   0.442335E-07   0.514172E-04   0.355150E-06
   290   0.540760E+04   0.254522E+01   0.000000E+00   0.729850E+02   0.440528E-07   0.510423E-04   0.364380E-06
   291   0.538703E+04   0.262179E+01   0.000000E+00   0.743283E+02   0.438733E-07   0.506692E-04   0.373586E-06
   292   0.536607E+04   0.269991E+01   0.000000E+00   0.756607E+02   0.436949E-07   0.502979E-04   0.382771E-06
   293   0.534471E+04   0.277968E+01   0.000000E+00   0.769821E+02   0.435177E-07   0.499286E-04   0.391935E-06
   294   0.532298E+04   0.286106E+01   0.000000E+00   0.782913E+02   0.433416E-07   0.495611E-04   0.401081E-06
   295   0.530087E+04   0.294393E+01   0.000000E+00   0.795890E+02   0.431667E-07   0.491955E-04   0.410209E-06
   296   0.527838E+04   0.302842E+01   0.000000E+00   0.808747E+02   0.429928E-07   0.488319E-04   0.419321E-06
   297   0.525551E+04   0.311439E+01   0.000000E+00   0.821468E+02   0.428201E-07   0.484703E-04   0.428418E-06
   298   0.523228E+04   0.320188E+01   0.000000E+00   0.834064E+02   0.426484E-07   0.481107E-04   0.437501E-06
   299   0.520868E+04   0.329086E+01   0.000000E+00   0.846534E+02   0.424778E-07   0.477531E-04   0.446572E-06
   300   0.518472E+04   0.338127E+01   0.000000E+00   0.858871E+02   0.423083E-07   0.473975E-04   0.455632E-06
   301   0.516041E+04   0.347324E+01   0.000000E+00   0.871077E+02   0.421398E-07   0.470441E-04   0.464682E-06
   302   0.513575E+04   0.356659E+01   0.000000E+00   0.883147E+02   0.419723E-07   0.466927E-04   0.473718E-06
   303   0.511076E+04   0.366143E+01   0.000000E+00   0.895077E+02   0.418059E-07   0.463434E-04   0.482736E-06
   304   0.508545E+04   0.375775E+01   0.000000E+00   0.906860E+02   0.416405E-07   0.459960E-04   0.491732E-06
   305   0.505983E+04   0.385552E+01   0.000000E+00   0.918486E+02   0.414762E-07   0.456507E-04   0.500702E-06
   306   0.503390E+04   0.395479E+01   0.000000E+00   0.929948E+02   0.413128E-07   0.453074E-04   0.509641E-06
   307   0.500768E+04   0.405546E+01   0.000000E+00   0.941243E+02   0.411504E-07   0.449660E-04   0.518546E-06
   308   0.498117E+04   0.415757E+01   0.000000E+00   0.952365E+02   0.409890E-07   0.446267E-04   0.527412E-06
   309   0.495439E+04   0.426112E+01   0.000000E+00   0.963309E+02   0.408287E-07   0.442892E-04   0.536234E-06
   310   0.492732E+04   0.436599E+01   0.000000E+00   0.974071E+02   0.406692E-07   0.439536E-04   0.545010E-06
   311   0.490000E+04   0.447231E+01   0.000000E+00   0.984631E+02   0.405108E-07   0.436200E-04   0.553734E-06
   312   0.487242E+04   0.457998E+01   0.000000E+00   0.994998E+02   0.403533E-07   0.432882E-04   0.562402E-06
   313   0.484459E+04   0.468905E+01   0.000000E+00   0.100516E+03   0.401968E-07   0.429582E-04   0.571011E-06
   314   0.481652E+04   0.479942E+01   0.000000E+00   0.101511E+03   0.400412E-07   0.426301E-04   0.579556E-06
   315   0.478822E+04   0.491107E+01   0.000000E+00   0.102485E+03   0.398865E-07   0.423038E-04   0.588032E-06
   316   0.475970E+04   0.502412E+01   0.000000E+00   0.103437E+03   0.397328E-07   0.419793E-04   0.596436E-06
   317   0.473096E+04   0.513839E+01   0.000000E+00   0.104367E+03   0.395800E-07   0.416566E-04   0.604764E-06
   318   0.470203E+04   0.525394E+01   0.000000E+00   0.105275E+03   0.394282E-07   0.413356E-04   0.613011E-06
   319   0.467289E+04   0.537074E+01   0.000000E+00   0.106158E+03   0.392772E-07   0.410164E-04   0.621173E-06
   320   0.464355E+04   0.548885E+01   0.000000E+00   0.107019E+03   0.391271E-07   0.406989E-04   0.629246E-06
   321   0.461405E+04   0.560815E+01   0.000000E+00   0.107856E+03   0.389779E-07   0.403831E-04   0.637226E-06
   322   0.458436E+04   0.572863E+01   0.000000E+00   0.108668E+03   0.388296E-07   0.400690E-04   0.645108E-06
   323   0.455451E+04   0.585026E+01   0.000000E+00   0.109456E+03   0.386822E-07   0.397565E-04   0.652888E-06
   324   0.452449E+04   0.597302E+01   0.000000E+00   0.110219E+03   0.385357E-07   0.394457E-04   0.660563E-06
   325   0.449433E+04   0.609696E+01   0.000000E+00   0.110957E+03   0.383900E-07   0.391365E-04   0.668128E-06
   326   0.446402E+04   0.622205E+01   0.000000E+00   0.111669E+03   0.382451E-07   0.388289E-04   0.675578E-06
   327   0.443357E+04   0.634819E+01   0.000000E+00   0.112355E+03   0.381011E-07   0.385228E-04   0.682910E-06
   328   0.440299E+04   0.647536E+01   0.000000E+00   0.113014E+03   0.379580E-07   0.382184E-04   0.690120E-06
   329   0.437229E+04   0.660361E+01   0.000000E+00   0.113648E+03   0.378157E-07   0.379155E-04   0.697203E-06
   330   0.434148E+04   0.673283E+01   0.000000E+00   0.114254E+03   0.376742E-07   0.376141E-04   0.704155E-06
   331   0.431055E+04   0.686309E+01   0.000000E+00   0.114834E+03   0.375335E-07   0.373142E-04   0.710971E-06
   332   0.427952E+04   0.699434E+01   0.000000E+00   0.115386E+03   0.373936E-07   0.370158E-04   0.717649E-06
   333   0.424838E+04   0.712651E+01   0.000000E+00   0.115912E+03   0.372545E-07   0.367189E-04   0.724183E-06
   334   0.421716E+04   0.725962E+01   0.000000E+00   0.116409E+03   0.371162E-07   0.364234E-04   0.730569E-06
   335   0.418586E+04   0.739359E+01   0.000000E+00   0.116879E+03   0.369787E-07   0.361294E-04   0.736803E-06
   336   0.415448E+04   0.752846E+01   0.000000E+00   0.117321E+03   0.368420E-07   0.358368E-04   0.742882E-06
   337   0.412303E+04   0.766421E+01   0.000000E+00   0.117737E+03   0.367060E-07   0.355455E-04   0.748800E-06
   338   0.409150E+04   0.780082E+01   0.000000E+00   0.118123E+03   0.365708E-07   0.352557E-04   0.754554E-06
   339   0.405993E+04   0.793825E+01   0.000000E+00   0.118483E+03   0.364364E-07   0.349672E-04   0.760139E-06
   340   0.402830E+04   0.807656E+01   0.000000E+00   0.118815E+03   0.363027E-07   0.346800E-04   0.765551E-06
   341   0.399662E+04   0.821558E+01   0.000000E+00   0.119118E+03   0.361697E-07   0.343941E-04   0.770787E-06
   342   0.396490E+04   0.835536E+01   0.000000E+00   0.119393E+03   0.360375E-07   0.341096E-04   0.775841E-06
   343   0.393314E+04   0.849586E+01   0.000000E+00   0.119640E+03   0.359060E-07   0.338263E-04   0.780710E-06
   344   0.390133E+04   0.863700E+01   0.000000E+00   0.119858E+03   0.357752E-07   0.335442E-04   0.785390E-06
   345   0.386949E+04   0.877881E+01   0.000000E+00   0.120047E+03   0.356451E-07   0.332634E-04   0.789876E-06
   346   0.383761E+04   0.892121E+01   0.000000E+00   0.120207E+03   0.355157E-07   0.329839E-04   0.794164E-06
   347   0.380570E+04   0.906424E+01   0.000000E+00   0.120339E+03   0.353870E-07   0.327055E-04   0.798250E-06
   348   0.377377E+04   0.920772E+01   0.000000E+00   0.120440E+03   0.352590E-07   0.324283E-04   0.802129E-06
   349   0.374181E+04   0.935187E+01   0.000000E+00   0.120514E+03   0.351317E-07   0.321522E-04   0.805799E-06
   350   0.370985E+04   0.949656E+01   0.000000E+00   0.120559E+03   0.350050E-07   0.318773E-04   0.809253E-06
   351   0.367787E+04   0.964186E+01   0.000000E+00   0.120576E+03   0.348790E-07   0.316036E-04   0.812493E-06
   352   0.364591E+04   0.978768E+01   0.000000E+00   0.120565E+03   0.347536E-07   0.313309E-04   0.815529E-06
   353   0.361396E+04   0.993394E+01   0.000000E+00   0.120526E+03   0.346289E-07   0.310595E-04   0.818377E-06
   354   0.358204E+04   0.100806E+02   0.000000E+00   0.120460E+03   0.345049E-07   0.307892E-04   0.821052E-06
   355   0.355016E+04   0.102276E+02   0.000000E+00   0.120366E+03   0.343815E-07   0.305200E-04   0.823570E-06
   356   0.351832E+04   0.103749E+02   0.000000E+00   0.120244E+03   0.342587E-07   0.302521E-04   0.825946E-06
   357   0.348654E+04   0.105224E+02   0.000000E+00   0.120093E+03   0.341366E-07   0.299854E-04   0.828196E-06
   358   0.345483E+04   0.106699E+02   0.000000E+00   0.119916E+03   0.340151E-07   0.297199E-04   0.830335E-06
   359   0.342319E+04   0.108175E+02   0.000000E+00   0.119709E+03   0.338942E-07   0.294556E-04   0.832378E-06
   360   0.339162E+04   0.109650E+02   0.000000E+00   0.119475E+03   0.337740E-07   0.291926E-04   0.834341E-06
   361   0.336015E+04   0.111124E+02   0.000000E+00   0.119212E+03   0.336543E-07   0.289309E-04   0.836239E-06
   362   0.332877E+04   0.112595E+02   0.000000E+00   0.118921E+03   0.335353E-07   0.286704E-04   0.838088E-06
   363   0.329750E+04   0.114064E+02   0.000000E+00   0.118602E+03   0.334169E-07   0.284113E-04   0.839902E-06
   364   0.326634E+04   0.115530E+02   0.000000E+00   0.118255E+03   0.332991E-07   0.281535E-04   0.841698E-06
   365   0.323531E+04   0.116992E+02   0.000000E+00   0.117881E+03   0.331819E-07   0.278969E-04   0.843490E-06
   366   0.320441E+04   0.118450E+02   0.000000E+00   0.117479E+03   0.330653E-07   0.276418E-04   0.845294E-06
   367   0.317365E+04   0.119903E+02   0.000000E+00   0.117049E+03   0.329493E-07   0.273880E-04   0.847126E-06
   368   0.314303E+04   0.121350E+02   0.000000E+00   0.116593E+03   0.328338E-07   0.271355E-04   0.849001E-06
   369   0.311257E+04   0.122792E+02   0.000000E+00   0.116109E+03   0.327190E-07   0.268845E-04   0.850933E-06
   370   0.308228E+04   0.124227E+02   0.000000E+00   0.115598E+03   0.326047E-07   0.266348E-04   0.852940E-06
   371   0.305214E+04   0.125656E+02   0.000000E+00   0.115061E+03   0.324911E-07   0.263866E-04   0.855035E-06
   372   0.302219E+04   0.127076E+02   0.000000E+00   0.114497E+03   0.323779E-07   0.261397E-04   0.857234E-06
   373   0.299242E+04   0.128489E+02   0.000000E+00   0.113907E+03   0.322654E-07   0.258944E-04   0.859553E-06
   374   0.296283E+04   0.129894E+02   0.000000E+00   0.113290E+03   0.321534E-07   0.256505E-04   0.862007E-06
   375   0.293344E+04   0.131291E+02   0.000000E+00   0.112647E+03   0.320420E-07   0.254080E-04   0.864612E-06
   376   0.290424E+04   0.132677E+02   0.000000E+00   0.111979E+03   0.319311E-07   0.251671E-04   0.867382E-06
   377   0.287526E+04   0.134055E+02   0.000000E+00   0.111284E+03   0.318208E-07   0.249276E-04   0.870334E-06
   378   0.284647E+04   0.135421E+02   0.000000E+00   0.110564E+03   0.317110E-07   0.246897E-04   0.873482E-06
   379   0.281791E+04   0.136777E+02   0.000000E+00   0.109818E+03   0.316017E-07   0.244533E-04   0.876842E-06
   380   0.278958E+04   0.138121E+02   0.000000E+00   0.109046E+03   0.314930E-07   0.242185E-04   0.880429E-06
   381   0.276147E+04   0.139453E+02   0.000000E+00   0.108249E+03   0.313848E-07   0.239852E-04   0.884259E-06
   382   0.273360E+04   0.140772E+02   0.000000E+00   0.107427E+03   0.312772E-07   0.237535E-04   0.888347E-06
   383   0.270597E+04   0.142080E+02   0.000000E+00   0.106580E+03   0.311701E-07   0.235233E-04   0.892708E-06
   384   0.267858E+04   0.143374E+02   0.000000E+00   0.105708E+03   0.310635E-07   0.232948E-04   0.897358E-06
   385   0.265143E+04   0.144655E+02   0.000000E+00   0.104812E+03   0.309574E-07   0.230679E-04   0.902312E-06
   386   0.262454E+04   0.145924E+02   0.000000E+00   0.103892E+03   0.308518E-07   0.228426E-04   0.907586E-06
   387   0.259791E+04   0.147180E+02   0.000000E+00   0.102947E+03   0.307467E-07   0.226190E-04   0.913194E-06
   388   0.257153E+04   0.148422E+02   0.000000E+00   0.101979E+03   0.306422E-07   0.223971E-04   0.919153E-06
   389   0.254542E+04   0.149652E+02   0.000000E+00   0.100987E+03   0.305381E-07   0.221768E-04   0.925477E-06
   390   0.251957E+04   0.150868E+02   0.000000E+00   0.999714E+02   0.304345E-07   0.219582E-04   0.932183E-06
   391   0.249400E+04   0.152071E+02   0.000000E+00   0.989329E+02   0.303314E-07   0.217413E-04   0.939284E-06
   392   0.246869E+04   0.153259E+02   0.000000E+00   0.978713E+02   0.302288E-07   0.215262E-04   0.946798E-06
   393   0.244366E+04   0.154434E+02   0.000000E+00   0.967869E+02   0.301267E-07   0.213127E-04   0.954738E-06
   394   0.241891E+04   0.155594E+02   0.000000E+00   0.956798E+02   0.300251E-07   0.211011E-04   0.963121E-06
   395   0.239444E+04   0.156739E+02   0.000000E+00   0.945503E+02   0.299239E-07   0.208912E-04   0.971962E-06
   396   0.237024E+04   0.157871E+02   0.000000E+00   0.933984E+02   0.298232E-07   0.206830E-04   0.981275E-06
   397   0.234633E+04   0.158987E+02   0.000000E+00   0.922243E+02   0.297229E-07   0.204767E-04   0.991078E-06
   398   0.232271E+04   0.160088E+02   0.000000E+00   0.910283E+02   0.296232E-07   0.202722E-04   0.100138E-05
   399   0.229938E+04   0.161174E+02   0.000000E+00   0.898105E+02   0.295238E-07   0.200695E-04   0.101221E-05
   400   0.227635E+04   0.162245E+02   0.000000E+00   0.885710E+02   0.294250E-07   0.198686E-04   0.102357E-05
   401   0.225361E+04   0.163301E+02   0.000000E+00   0.873100E+02   0.293265E-07   0.196696E-04   0.103547E-05
   402   0.223118E+04   0.164342E+02   0.000000E+00   0.860284E+02   0.292285E-07   0.194724E-04   0.104790E-05
   403   0.220905E+04   0.165366E+02   0.000000E+00   0.847266E+02   0.291310E-07   0.192769E-04   0.106082E-05
