#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1957   0.807211E+02  -0.808479E+01   0.141320E-05  -0.808479E+01   0.375681E+01   0.114190E-07   0.141320E-05   0.114190E-07   0.608531E-09
  1958   0.806910E+02  -0.809612E+01   0.141753E-05  -0.809612E+01   0.372956E+01   0.109403E-07   0.141753E-05   0.109403E-07   0.607739E-09
  1959   0.806610E+02  -0.810593E+01   0.142183E-05  -0.810593E+01   0.370212E+01   0.104709E-07   0.142183E-05   0.104709E-07   0.606949E-09
  1960   0.806313E+02  -0.811404E+01   0.142609E-05  -0.811404E+01   0.367439E+01   0.100110E-07   0.142609E-05   0.100110E-07   0.606161E-09
  1961   0.806022E+02  -0.812058E+01   0.143030E-05  -0.812058E+01   0.364651E+01   0.956088E-08   0.143030E-05   0.956088E-08   0.605373E-09
  1962   0.805723E+02  -0.812544E+01   0.143444E-05  -0.812544E+01   0.361847E+01   0.912073E-08   0.143444E-05   0.912073E-08   0.604586E-09
  1963   0.805433E+02  -0.812868E+01   0.143851E-05  -0.812868E+01   0.359018E+01   0.869075E-08   0.143851E-05   0.869075E-08   0.603801E-09
  1964   0.805140E+02  -0.813025E+01   0.144248E-05  -0.813025E+01   0.356172E+01   0.827115E-08   0.144248E-05   0.827115E-08   0.603017E-09
  1965   0.804838E+02  -0.813013E+01   0.144636E-05  -0.813013E+01   0.353306E+01   0.786213E-08   0.144636E-05   0.786213E-08   0.602234E-09
  1966   0.804545E+02  -0.812838E+01   0.145012E-05  -0.812838E+01   0.350428E+01   0.746390E-08   0.145012E-05   0.746390E-08   0.601452E-09
  1967   0.804247E+02  -0.812495E+01   0.145375E-05  -0.812495E+01   0.347528E+01   0.707667E-08   0.145375E-05   0.707667E-08   0.600671E-09
  1968   0.803939E+02  -0.811990E+01   0.145723E-05  -0.811990E+01   0.344620E+01   0.670064E-08   0.145723E-05   0.670064E-08   0.599891E-09
  1969   0.803639E+02  -0.811319E+01   0.146057E-05  -0.811319E+01   0.341689E+01   0.633602E-08   0.146057E-05   0.633602E-08   0.599112E-09
  1970   0.803325E+02  -0.810488E+01   0.146373E-05  -0.810488E+01   0.338756E+01   0.598302E-08   0.146373E-05   0.598302E-08   0.598335E-09
  1971   0.803008E+02  -0.809486E+01   0.146672E-05  -0.809486E+01   0.335812E+01   0.564184E-08   0.146672E-05   0.564184E-08   0.597558E-09
  1972   0.802689E+02  -0.808332E+01   0.146951E-05  -0.808332E+01   0.332856E+01   0.531269E-08   0.146951E-05   0.531269E-08   0.596783E-09
  1973   0.802356E+02  -0.807010E+01   0.147209E-05  -0.807010E+01   0.329886E+01   0.499578E-08   0.147209E-05   0.499578E-08   0.596009E-09
  1974   0.802018E+02  -0.805522E+01   0.147446E-05  -0.805522E+01   0.326911E+01   0.469131E-08   0.147446E-05   0.469131E-08   0.595236E-09
  1975   0.801677E+02  -0.803882E+01   0.147659E-05  -0.803882E+01   0.323927E+01   0.439950E-08   0.147659E-05   0.439950E-08   0.594464E-09
  1976   0.801321E+02  -0.802079E+01   0.147848E-05  -0.802079E+01   0.320942E+01   0.412054E-08   0.147848E-05   0.412054E-08   0.593693E-09
  1977   0.800952E+02  -0.800118E+01   0.148010E-05  -0.800118E+01   0.317948E+01   0.385465E-08   0.148010E-05   0.385465E-08   0.592924E-09
  1978   0.800572E+02  -0.798003E+01   0.148146E-05  -0.798003E+01   0.314942E+01   0.360203E-08   0.148146E-05   0.360203E-08   0.592155E-09
  1979   0.800175E+02  -0.795732E+01   0.148253E-05  -0.795732E+01   0.311947E+01   0.336289E-08   0.148253E-05   0.336289E-08   0.591387E-09
  1980   0.799770E+02  -0.793309E+01   0.148331E-05  -0.793309E+01   0.308938E+01   0.313743E-08   0.148331E-05   0.313743E-08   0.590621E-09
  1981   0.799346E+02  -0.790738E+01   0.148378E-05  -0.790738E+01   0.305937E+01   0.292587E-08   0.148378E-05   0.292587E-08   0.589856E-09
  1982   0.798912E+02  -0.788025E+01   0.148392E-05  -0.788025E+01   0.302936E+01   0.272840E-08   0.148392E-05   0.272840E-08   0.589091E-09
  1983   0.798462E+02  -0.785173E+01   0.148373E-05  -0.785173E+01   0.299934E+01   0.254524E-08   0.148373E-05   0.254524E-08   0.588328E-09
  1984   0.797991E+02  -0.782181E+01   0.148318E-05  -0.782181E+01   0.296944E+01   0.237660E-08   0.148318E-05   0.237660E-08   0.587566E-09
  1985   0.797508E+02  -0.779052E+01   0.148228E-05  -0.779052E+01   0.293957E+01   0.222267E-08   0.148228E-05   0.222267E-08   0.586805E-09
  1986   0.797002E+02  -0.775791E+01   0.148100E-05  -0.775791E+01   0.290973E+01   0.208368E-08   0.148100E-05   0.208368E-08   0.586045E-09
  1987   0.796480E+02  -0.772403E+01   0.147933E-05  -0.772403E+01   0.288006E+01   0.195981E-08   0.147933E-05   0.195981E-08   0.585287E-09
  1988   0.795939E+02  -0.768892E+01   0.147726E-05  -0.768892E+01   0.285046E+01   0.185129E-08   0.147726E-05   0.185129E-08   0.584529E-09
  1989   0.795372E+02  -0.765256E+01   0.147478E-05  -0.765256E+01   0.282101E+01   0.175831E-08   0.147478E-05   0.175831E-08   0.583772E-09
  1990   0.794789E+02  -0.761507E+01   0.147188E-05  -0.761507E+01   0.279162E+01   0.168109E-08   0.147188E-05   0.168109E-08   0.583017E-09
  1991   0.794185E+02  -0.757641E+01   0.146853E-05  -0.757641E+01   0.276242E+01   0.161983E-08   0.146853E-05   0.161983E-08   0.582262E-09
  1992   0.793554E+02  -0.753663E+01   0.146473E-05  -0.753663E+01   0.273333E+01   0.157473E-08   0.146473E-05   0.157473E-08   0.581509E-09
  1993   0.792891E+02  -0.749586E+01   0.146046E-05  -0.749586E+01   0.270441E+01   0.154601E-08   0.146046E-05   0.154601E-08   0.580757E-09
  1994   0.792214E+02  -0.745399E+01   0.145572E-05  -0.745399E+01   0.267573E+01   0.153387E-08   0.145572E-05   0.153387E-08   0.580005E-09
  1995   0.791501E+02  -0.741121E+01   0.145048E-05  -0.741121E+01   0.264721E+01   0.153853E-08   0.145048E-05   0.153853E-08   0.579255E-09
  1996   0.790770E+02  -0.736750E+01   0.144474E-05  -0.736750E+01   0.261882E+01   0.156017E-08   0.144474E-05   0.156017E-08   0.578506E-09
  1997   0.790008E+02  -0.732290E+01   0.143849E-05  -0.732290E+01   0.259072E+01   0.159902E-08   0.143849E-05   0.159902E-08   0.577758E-09
  1998   0.789210E+02  -0.727754E+01   0.143170E-05  -0.727754E+01   0.256288E+01   0.165528E-08   0.143170E-05   0.165528E-08   0.577011E-09
  1999   0.788392E+02  -0.723138E+01   0.142437E-05  -0.723138E+01   0.253522E+01   0.172915E-08   0.142437E-05   0.172915E-08   0.576265E-09
  2000   0.787535E+02  -0.718454E+01   0.141649E-05  -0.718454E+01   0.250781E+01   0.182085E-08   0.141649E-05   0.182085E-08   0.575520E-09
  2001   0.786655E+02  -0.713699E+01   0.140804E-05  -0.713699E+01   0.248072E+01   0.193035E-08   0.140804E-05   0.193035E-08   0.574777E-09
  2002   0.785739E+02  -0.708886E+01   0.139906E-05  -0.708886E+01   0.245391E+01   0.205674E-08   0.139906E-05   0.205674E-08   0.574034E-09
  2003   0.784791E+02  -0.704006E+01   0.138957E-05  -0.704006E+01   0.242737E+01   0.219888E-08   0.138957E-05   0.219888E-08   0.573292E-09
  2004   0.783811E+02  -0.699057E+01   0.137962E-05  -0.699057E+01   0.240109E+01   0.235562E-08   0.137962E-05   0.235562E-08   0.572552E-09
  2005   0.782803E+02  -0.694044E+01   0.136922E-05  -0.694044E+01   0.237520E+01   0.252583E-08   0.136922E-05   0.252583E-08   0.571812E-09
  2006   0.781760E+02  -0.688965E+01   0.135843E-05  -0.688965E+01   0.234952E+01   0.270836E-08   0.135843E-05   0.270836E-08   0.571073E-09
  2007   0.780678E+02  -0.683826E+01   0.134727E-05  -0.683826E+01   0.232419E+01   0.290208E-08   0.134727E-05   0.290208E-08   0.570336E-09
  2008   0.779566E+02  -0.678616E+01   0.133577E-05  -0.678616E+01   0.229919E+01   0.310584E-08   0.133577E-05   0.310584E-08   0.569599E-09
  2009   0.778418E+02  -0.673342E+01   0.132397E-05  -0.673342E+01   0.227450E+01   0.331851E-08   0.132397E-05   0.331851E-08   0.568864E-09
  2010   0.777237E+02  -0.668000E+01   0.131189E-05  -0.668000E+01   0.225017E+01   0.353893E-08   0.131189E-05   0.353893E-08   0.568130E-09
  2011   0.776018E+02  -0.662590E+01   0.129959E-05  -0.662590E+01   0.222612E+01   0.376597E-08   0.129959E-05   0.376597E-08   0.567396E-09
  2012   0.774763E+02  -0.657116E+01   0.128707E-05  -0.657116E+01   0.220240E+01   0.399850E-08   0.128707E-05   0.399850E-08   0.566664E-09
  2013   0.773466E+02  -0.651576E+01   0.127439E-05  -0.651576E+01   0.217900E+01   0.423536E-08   0.127439E-05   0.423536E-08   0.565933E-09
  2014   0.772137E+02  -0.645976E+01   0.126157E-05  -0.645976E+01   0.215595E+01   0.447542E-08   0.126157E-05   0.447542E-08   0.565202E-09
  2015   0.770771E+02  -0.640314E+01   0.124865E-05  -0.640314E+01   0.213326E+01   0.471753E-08   0.124865E-05   0.471753E-08   0.564473E-09
  2016   0.769363E+02  -0.634595E+01   0.123565E-05  -0.634595E+01   0.211097E+01   0.496056E-08   0.123565E-05   0.496056E-08   0.563745E-09
  2017   0.767928E+02  -0.628823E+01   0.122262E-05  -0.628823E+01   0.208899E+01   0.520336E-08   0.122262E-05   0.520336E-08   0.563018E-09
  2018   0.766449E+02  -0.622998E+01   0.120959E-05  -0.622998E+01   0.206738E+01   0.544480E-08   0.120959E-05   0.544480E-08   0.562292E-09
  2019   0.764940E+02  -0.617125E+01   0.119658E-05  -0.617125E+01   0.204620E+01   0.568373E-08   0.119658E-05   0.568373E-08   0.561567E-09
  2020   0.763390E+02  -0.611208E+01   0.118364E-05  -0.611208E+01   0.202534E+01   0.591901E-08   0.118364E-05   0.591901E-08   0.560843E-09
  2021   0.761808E+02  -0.605239E+01   0.117079E-05  -0.605239E+01   0.200494E+01   0.614950E-08   0.117079E-05   0.614950E-08   0.560120E-09
  2022   0.760196E+02  -0.599229E+01   0.115808E-05  -0.599229E+01   0.198487E+01   0.637406E-08   0.115808E-05   0.637406E-08   0.559398E-09
  2023   0.758542E+02  -0.593186E+01   0.114552E-05  -0.593186E+01   0.196523E+01   0.659155E-08   0.114552E-05   0.659155E-08   0.558677E-09
  2024   0.756855E+02  -0.587098E+01   0.113316E-05  -0.587098E+01   0.194599E+01   0.680082E-08   0.113316E-05   0.680082E-08   0.557957E-09
  2025   0.755137E+02  -0.580971E+01   0.112103E-05  -0.580971E+01   0.192714E+01   0.700075E-08   0.112103E-05   0.700075E-08   0.557238E-09
  2026   0.753375E+02  -0.574819E+01   0.110916E-05  -0.574819E+01   0.190869E+01   0.719017E-08   0.110916E-05   0.719017E-08   0.556520E-09
  2027   0.751580E+02  -0.568631E+01   0.109758E-05  -0.568631E+01   0.189065E+01   0.736797E-08   0.109758E-05   0.736797E-08   0.555803E-09
  2028   0.749753E+02  -0.562413E+01   0.108634E-05  -0.562413E+01   0.187301E+01   0.753298E-08   0.108634E-05   0.753298E-08   0.555087E-09
  2029   0.747889E+02  -0.556170E+01   0.107545E-05  -0.556170E+01   0.185577E+01   0.768408E-08   0.107545E-05   0.768408E-08   0.554372E-09
  2030   0.745990E+02  -0.549908E+01   0.106496E-05  -0.549908E+01   0.183895E+01   0.782012E-08   0.106496E-05   0.782012E-08   0.553658E-09
  2031   0.744066E+02  -0.543624E+01   0.105490E-05  -0.543624E+01   0.182255E+01   0.793996E-08   0.105490E-05   0.793996E-08   0.552945E-09
  2032   0.742103E+02  -0.537332E+01   0.104530E-05  -0.537332E+01   0.180655E+01   0.804246E-08   0.104530E-05   0.804246E-08   0.552233E-09
  2033   0.740105E+02  -0.531029E+01   0.103620E-05  -0.531029E+01   0.179097E+01   0.812648E-08   0.103620E-05   0.812648E-08   0.551522E-09
  2034   0.738080E+02  -0.524720E+01   0.102762E-05  -0.524720E+01   0.177582E+01   0.819088E-08   0.102762E-05   0.819088E-08   0.550813E-09
  2035   0.736024E+02  -0.518404E+01   0.101960E-05  -0.518404E+01   0.176109E+01   0.823451E-08   0.101960E-05   0.823451E-08   0.550104E-09
  2036   0.733938E+02  -0.512093E+01   0.101218E-05  -0.512093E+01   0.174677E+01   0.825624E-08   0.101218E-05   0.825624E-08   0.549396E-09
  2037   0.731817E+02  -0.505777E+01   0.100538E-05  -0.505777E+01   0.173287E+01   0.825492E-08   0.100538E-05   0.825492E-08   0.548689E-09
  2038   0.729671E+02  -0.499478E+01   0.999251E-06  -0.499478E+01   0.171938E+01   0.822942E-08   0.999251E-06   0.822942E-08   0.547983E-09
  2039   0.727494E+02  -0.493185E+01   0.993811E-06  -0.493185E+01   0.170631E+01   0.817859E-08   0.993811E-06   0.817859E-08   0.547278E-09
  2040   0.725289E+02  -0.486911E+01   0.989098E-06  -0.486911E+01   0.169365E+01   0.810129E-08   0.989098E-06   0.810129E-08   0.546574E-09
  2041   0.723051E+02  -0.480654E+01   0.985146E-06  -0.480654E+01   0.168139E+01   0.799639E-08   0.985146E-06   0.799639E-08   0.545871E-09
  2042   0.720788E+02  -0.474420E+01   0.981988E-06  -0.474420E+01   0.166954E+01   0.786273E-08   0.981988E-06   0.786273E-08   0.545170E-09
  2043   0.718503E+02  -0.468213E+01   0.979656E-06  -0.468213E+01   0.165810E+01   0.769919E-08   0.979656E-06   0.769919E-08   0.544469E-09
  2044   0.716191E+02  -0.462040E+01   0.978185E-06  -0.462040E+01   0.164707E+01   0.750461E-08   0.978185E-06   0.750461E-08   0.543769E-09
  2045   0.713862E+02  -0.455905E+01   0.977607E-06  -0.455905E+01   0.163644E+01   0.727786E-08   0.977607E-06   0.727786E-08   0.543070E-09
  2046   0.711509E+02  -0.449806E+01   0.977956E-06  -0.449806E+01   0.162621E+01   0.701779E-08   0.977956E-06   0.701779E-08   0.542372E-09
  2047   0.709128E+02  -0.443764E+01   0.979265E-06  -0.443764E+01   0.161637E+01   0.672327E-08   0.979265E-06   0.672327E-08   0.541675E-09
  2048   0.706735E+02  -0.437776E+01   0.981567E-06  -0.437776E+01   0.160695E+01   0.639315E-08   0.981567E-06   0.639315E-08   0.540979E-09
  2049   0.704326E+02  -0.431848E+01   0.984895E-06  -0.431848E+01   0.159791E+01   0.602630E-08   0.984895E-06   0.602630E-08   0.540284E-09
  2050   0.701903E+02  -0.425978E+01   0.989284E-06  -0.425978E+01   0.158927E+01   0.562157E-08   0.989284E-06   0.562157E-08   0.539590E-09
  2051   0.699460E+02  -0.420178E+01   0.994750E-06  -0.420178E+01   0.158100E+01   0.517832E-08   0.994750E-06   0.517832E-08   0.538897E-09
  2052   0.697004E+02  -0.414442E+01   0.100126E-05  -0.414442E+01   0.157311E+01   0.469791E-08   0.100126E-05   0.469791E-08   0.538205E-09
  2053   0.694530E+02  -0.408773E+01   0.100875E-05  -0.408773E+01   0.156561E+01   0.418220E-08   0.100875E-05   0.418220E-08   0.537514E-09
  2054   0.692037E+02  -0.403178E+01   0.101717E-05  -0.403178E+01   0.155849E+01   0.363305E-08   0.101717E-05   0.363305E-08   0.536823E-09
  2055   0.689525E+02  -0.397644E+01   0.102646E-05  -0.397644E+01   0.155177E+01   0.305231E-08   0.102646E-05   0.305231E-08   0.536134E-09
  2056   0.687003E+02  -0.392187E+01   0.103659E-05  -0.392187E+01   0.154542E+01   0.244185E-08   0.103659E-05   0.244185E-08   0.535446E-09
  2057   0.684456E+02  -0.386795E+01   0.104748E-05  -0.386795E+01   0.153947E+01   0.180352E-08   0.104748E-05   0.180352E-08   0.534759E-09
  2058   0.681900E+02  -0.381483E+01   0.105908E-05  -0.381483E+01   0.153391E+01   0.113918E-08   0.105908E-05   0.113918E-08   0.534073E-09
  2059   0.679318E+02  -0.376245E+01   0.107135E-05  -0.376245E+01   0.152874E+01   0.450695E-09   0.107135E-05   0.450695E-09   0.533387E-09
  2060   0.676728E+02  -0.371075E+01   0.108422E-05  -0.371075E+01   0.152396E+01  -0.260082E-09   0.108422E-05  -0.260082E-09   0.532703E-09
  2061   0.674114E+02  -0.365990E+01   0.109765E-05  -0.365990E+01   0.151957E+01  -0.991292E-09   0.109765E-05  -0.991292E-09   0.532019E-09
  2062   0.671492E+02  -0.360975E+01   0.111157E-05  -0.360975E+01   0.151557E+01  -0.174107E-08   0.111157E-05  -0.174107E-08   0.531337E-09
  2063   0.668847E+02  -0.356048E+01   0.112594E-05  -0.356048E+01   0.151196E+01  -0.250757E-08   0.112594E-05  -0.250757E-08   0.530655E-09
  2064   0.666187E+02  -0.351202E+01   0.114070E-05  -0.351202E+01   0.150873E+01  -0.328893E-08   0.114070E-05  -0.328893E-08   0.529975E-09
  2065   0.663519E+02  -0.346431E+01   0.115580E-05  -0.346431E+01   0.150589E+01  -0.408328E-08   0.115580E-05  -0.408328E-08   0.529295E-09
  2066   0.660830E+02  -0.341752E+01   0.117118E-05  -0.341752E+01   0.150343E+01  -0.488877E-08   0.117118E-05  -0.488877E-08   0.528616E-09
  2067   0.658126E+02  -0.337150E+01   0.118679E-05  -0.337150E+01   0.150135E+01  -0.570354E-08   0.118679E-05  -0.570354E-08   0.527938E-09
  2068   0.655417E+02  -0.332643E+01   0.120258E-05  -0.332643E+01   0.149964E+01  -0.652573E-08   0.120258E-05  -0.652573E-08   0.527262E-09
  2069   0.652686E+02  -0.328216E+01   0.121849E-05  -0.328216E+01   0.149830E+01  -0.735348E-08   0.121849E-05  -0.735348E-08   0.526586E-09
  2070   0.649950E+02  -0.323879E+01   0.123446E-05  -0.323879E+01   0.149733E+01  -0.818494E-08   0.123446E-05  -0.818494E-08   0.525911E-09
  2071   0.647202E+02  -0.319632E+01   0.125045E-05  -0.319632E+01   0.149672E+01  -0.901825E-08   0.125045E-05  -0.901825E-08   0.525236E-09
  2072   0.644433E+02  -0.315478E+01   0.126640E-05  -0.315478E+01   0.149646E+01  -0.985154E-08   0.126640E-05  -0.985154E-08   0.524563E-09
  2073   0.641661E+02  -0.311418E+01   0.128225E-05  -0.311418E+01   0.149654E+01  -0.106830E-07   0.128225E-05  -0.106830E-07   0.523891E-09
  2074   0.638876E+02  -0.307445E+01   0.129795E-05  -0.307445E+01   0.149697E+01  -0.115106E-07   0.129795E-05  -0.115106E-07   0.523219E-09
  2075   0.636088E+02  -0.303569E+01   0.131345E-05  -0.303569E+01   0.149774E+01  -0.123327E-07   0.131345E-05  -0.123327E-07   0.522549E-09
  2076   0.633282E+02  -0.299783E+01   0.132870E-05  -0.299783E+01   0.149884E+01  -0.131474E-07   0.132870E-05  -0.131474E-07   0.521879E-09
  2077   0.630473E+02  -0.296096E+01   0.134363E-05  -0.296096E+01   0.150025E+01  -0.139527E-07   0.134363E-05  -0.139527E-07   0.521211E-09
  2078   0.627653E+02  -0.292511E+01   0.135820E-05  -0.292511E+01   0.150198E+01  -0.147469E-07   0.135820E-05  -0.147469E-07   0.520543E-09
  2079   0.624831E+02  -0.289019E+01   0.137235E-05  -0.289019E+01   0.150403E+01  -0.155281E-07   0.137235E-05  -0.155281E-07   0.519876E-09
  2080   0.622007E+02  -0.285631E+01   0.138603E-05  -0.285631E+01   0.150636E+01  -0.162944E-07   0.138603E-05  -0.162944E-07   0.519210E-09
  2081   0.619182E+02  -0.282341E+01   0.139918E-05  -0.282341E+01   0.150898E+01  -0.170439E-07   0.139918E-05  -0.170439E-07   0.518545E-09
  2082   0.616355E+02  -0.279156E+01   0.141175E-05  -0.279156E+01   0.151190E+01  -0.177748E-07   0.141175E-05  -0.177748E-07   0.517880E-09
  2083   0.613528E+02  -0.276080E+01   0.142369E-05  -0.276080E+01   0.151508E+01  -0.184853E-07   0.142369E-05  -0.184853E-07   0.517217E-09
  2084   0.610699E+02  -0.273105E+01   0.143494E-05  -0.273105E+01   0.151853E+01  -0.191735E-07   0.143494E-05  -0.191735E-07   0.516555E-09
  2085   0.607886E+02  -0.270240E+01   0.144544E-05  -0.270240E+01   0.152222E+01  -0.198374E-07   0.144544E-05  -0.198374E-07   0.515893E-09
  2086   0.605065E+02  -0.267479E+01   0.145515E-05  -0.267479E+01   0.152616E+01  -0.204754E-07   0.145515E-05  -0.204754E-07   0.515232E-09
  2087   0.602252E+02  -0.264824E+01   0.146401E-05  -0.264824E+01   0.153032E+01  -0.210854E-07   0.146401E-05  -0.210854E-07   0.514572E-09
  2088   0.599455E+02  -0.262277E+01   0.147196E-05  -0.262277E+01   0.153470E+01  -0.216657E-07   0.147196E-05  -0.216657E-07   0.513913E-09
  2089   0.596659E+02  -0.259838E+01   0.147896E-05  -0.259838E+01   0.153928E+01  -0.222144E-07   0.147896E-05  -0.222144E-07   0.513255E-09
  2090   0.593872E+02  -0.257508E+01   0.148494E-05  -0.257508E+01   0.154406E+01  -0.227297E-07   0.148494E-05  -0.227297E-07   0.512598E-09
  2091   0.591095E+02  -0.255283E+01   0.148986E-05  -0.255283E+01   0.154901E+01  -0.232096E-07   0.148986E-05  -0.232096E-07   0.511941E-09
  2092   0.588327E+02  -0.253170E+01   0.149366E-05  -0.253170E+01   0.155413E+01  -0.236523E-07   0.149366E-05  -0.236523E-07   0.511286E-09
  2093   0.585577E+02  -0.251172E+01   0.149628E-05  -0.251172E+01   0.155940E+01  -0.240559E-07   0.149628E-05  -0.240559E-07   0.510631E-09
  2094   0.582844E+02  -0.249274E+01   0.149767E-05  -0.249274E+01   0.156481E+01  -0.244187E-07   0.149767E-05  -0.244187E-07   0.509977E-09
  2095   0.580122E+02  -0.247492E+01   0.149778E-05  -0.247492E+01   0.157034E+01  -0.247387E-07   0.149778E-05  -0.247387E-07   0.509324E-09
