#    L    TT             EE             TE             PP             TP          
   202   0.563435E+04   0.666836E+00  -0.125780E+02   0.261129E+07   0.245411E+04
   203   0.564531E+04   0.667932E+00  -0.112565E+02   0.259851E+07   0.243458E+04
   204   0.565567E+04   0.669978E+00  -0.991415E+01   0.258582E+07   0.241519E+04
   205   0.566539E+04   0.673012E+00  -0.855153E+01   0.257323E+07   0.239594E+04
   206   0.567449E+04   0.677069E+00  -0.716899E+01   0.256074E+07   0.237683E+04
   207   0.568295E+04   0.682188E+00  -0.576689E+01   0.254834E+07   0.235786E+04
   208   0.569076E+04   0.688403E+00  -0.434586E+01   0.253604E+07   0.233903E+04
   209   0.569796E+04   0.695752E+00  -0.290644E+01   0.252383E+07   0.232034E+04
   210   0.570452E+04   0.704271E+00  -0.144918E+01   0.251172E+07   0.230179E+04
   211   0.571046E+04   0.713998E+00   0.253503E-01   0.249971E+07   0.228337E+04
   212   0.571578E+04   0.724968E+00   0.151659E+01   0.248778E+07   0.226508E+04
   213   0.572050E+04   0.737218E+00   0.302398E+01   0.247595E+07   0.224693E+04
   214   0.572461E+04   0.750786E+00   0.454696E+01   0.246420E+07   0.222891E+04
   215   0.572813E+04   0.765701E+00   0.608492E+01   0.245255E+07   0.221103E+04
   216   0.573102E+04   0.782008E+00   0.763728E+01   0.244098E+07   0.219328E+04
   217   0.573330E+04   0.799738E+00   0.920340E+01   0.242951E+07   0.217565E+04
   218   0.573495E+04   0.818919E+00   0.107828E+02   0.241812E+07   0.215816E+04
   219   0.573599E+04   0.839597E+00   0.123747E+02   0.240682E+07   0.214080E+04
   220   0.573639E+04   0.861801E+00   0.139787E+02   0.239560E+07   0.212356E+04
   221   0.573617E+04   0.885560E+00   0.155940E+02   0.238447E+07   0.210646E+04
   222   0.573531E+04   0.910920E+00   0.172201E+02   0.237343E+07   0.208947E+04
   223   0.573381E+04   0.937901E+00   0.188562E+02   0.236246E+07   0.207262E+04
   224   0.573169E+04   0.966542E+00   0.205018E+02   0.235158E+07   0.205589E+04
   225   0.572895E+04   0.996865E+00   0.221561E+02   0.234078E+07   0.203928E+04
   226   0.572557E+04   0.102891E+01   0.238185E+02   0.233007E+07   0.202279E+04
   227   0.572157E+04   0.106272E+01   0.254882E+02   0.231943E+07   0.200643E+04
   228   0.571694E+04   0.109830E+01   0.271647E+02   0.230887E+07   0.199019E+04
   229   0.571170E+04   0.113570E+01   0.288473E+02   0.229839E+07   0.197407E+04
   230   0.570583E+04   0.117494E+01   0.305352E+02   0.228799E+07   0.195807E+04
   231   0.569935E+04   0.121604E+01   0.322277E+02   0.227767E+07   0.194219E+04
   232   0.569226E+04   0.125904E+01   0.339241E+02   0.226742E+07   0.192642E+04
   233   0.568454E+04   0.130397E+01   0.356238E+02   0.225725E+07   0.191077E+04
   234   0.567622E+04   0.135084E+01   0.373258E+02   0.224715E+07   0.189524E+04
   235   0.566729E+04   0.139969E+01   0.390297E+02   0.223713E+07   0.187982E+04
   236   0.565774E+04   0.145055E+01   0.407346E+02   0.222717E+07   0.186452E+04
   237   0.564760E+04   0.150343E+01   0.424398E+02   0.221730E+07   0.184933E+04
   238   0.563685E+04   0.155835E+01   0.441446E+02   0.220749E+07   0.183426E+04
   239   0.562551E+04   0.161533E+01   0.458482E+02   0.219775E+07   0.181929E+04
   240   0.561358E+04   0.167440E+01   0.475497E+02   0.218808E+07   0.180444E+04
   241   0.560105E+04   0.173559E+01   0.492487E+02   0.217848E+07   0.178969E+04
   242   0.558794E+04   0.179890E+01   0.509442E+02   0.216895E+07   0.177506E+04
   243   0.557425E+04   0.186436E+01   0.526354E+02   0.215949E+07   0.176053E+04
   244   0.555999E+04   0.193199E+01   0.543218E+02   0.215009E+07   0.174611E+04
   245   0.554516E+04   0.200180E+01   0.560026E+02   0.214076E+07   0.173180E+04
   246   0.552977E+04   0.207380E+01   0.576770E+02   0.213150E+07   0.171759E+04
   247   0.551381E+04   0.214801E+01   0.593443E+02   0.212230E+07   0.170349E+04
   248   0.549731E+04   0.222445E+01   0.610038E+02   0.211316E+07   0.168949E+04
   249   0.548027E+04   0.230312E+01   0.626547E+02   0.210408E+07   0.167560E+04
   250   0.546269E+04   0.238405E+01   0.642963E+02   0.209507E+07   0.166180E+04
   251   0.544456E+04   0.246722E+01   0.659276E+02   0.208611E+07   0.164811E+04
   252   0.542590E+04   0.255267E+01   0.675481E+02   0.207722E+07   0.163452E+04
   253   0.540671E+04   0.264037E+01   0.691568E+02   0.206838E+07   0.162103E+04
   254   0.538700E+04   0.273036E+01   0.707530E+02   0.205961E+07   0.160764E+04
   255   0.536675E+04   0.282261E+01   0.723359E+02   0.205089E+07   0.159434E+04
   256   0.534598E+04   0.291715E+01   0.739047E+02   0.204224E+07   0.158114E+04
   257   0.532470E+04   0.301398E+01   0.754589E+02   0.203364E+07   0.156804E+04
   258   0.530293E+04   0.311308E+01   0.769973E+02   0.202510E+07   0.155504E+04
   259   0.528066E+04   0.321447E+01   0.785205E+02   0.201661E+07   0.154213E+04
   260   0.525793E+04   0.331814E+01   0.800262E+02   0.200819E+07   0.152931E+04
   261   0.523473E+04   0.342409E+01   0.815152E+02   0.199981E+07   0.151659E+04
   262   0.521109E+04   0.353232E+01   0.829859E+02   0.199150E+07   0.150395E+04
   263   0.518701E+04   0.364283E+01   0.844384E+02   0.198324E+07   0.149141E+04
   264   0.516250E+04   0.375561E+01   0.858713E+02   0.197503E+07   0.147897E+04
   265   0.513756E+04   0.387065E+01   0.872851E+02   0.196688E+07   0.146661E+04
   266   0.511220E+04   0.398793E+01   0.886778E+02   0.195878E+07   0.145434E+04
   267   0.508644E+04   0.410745E+01   0.900486E+02   0.195074E+07   0.144215E+04
   268   0.506026E+04   0.422918E+01   0.913982E+02   0.194275E+07   0.143006E+04
   269   0.503369E+04   0.435313E+01   0.927244E+02   0.193481E+07   0.141805E+04
   270   0.500671E+04   0.447927E+01   0.940280E+02   0.192692E+07   0.140613E+04
   271   0.497936E+04   0.460759E+01   0.953066E+02   0.191909E+07   0.139429E+04
   272   0.495162E+04   0.473808E+01   0.965612E+02   0.191130E+07   0.138253E+04
   273   0.492353E+04   0.487070E+01   0.977901E+02   0.190357E+07   0.137086E+04
   274   0.489508E+04   0.500545E+01   0.989941E+02   0.189589E+07   0.135928E+04
   275   0.486628E+04   0.514230E+01   0.100171E+03   0.188825E+07   0.134777E+04
   276   0.483716E+04   0.528122E+01   0.101322E+03   0.188067E+07   0.133634E+04
   277   0.480772E+04   0.542221E+01   0.102444E+03   0.187313E+07   0.132500E+04
   278   0.477796E+04   0.556523E+01   0.103539E+03   0.186564E+07   0.131373E+04
   279   0.474789E+04   0.571025E+01   0.104605E+03   0.185820E+07   0.130254E+04
   280   0.471755E+04   0.585723E+01   0.105642E+03   0.185081E+07   0.129143E+04
   281   0.468692E+04   0.600617E+01   0.106650E+03   0.184347E+07   0.128039E+04
   282   0.465601E+04   0.615701E+01   0.107627E+03   0.183617E+07   0.126944E+04
   283   0.462485E+04   0.630974E+01   0.108574E+03   0.182891E+07   0.125855E+04
   284   0.459344E+04   0.646431E+01   0.109490E+03   0.182171E+07   0.124774E+04
   285   0.456178E+04   0.662071E+01   0.110374E+03   0.181454E+07   0.123701E+04
   286   0.452990E+04   0.677888E+01   0.111226E+03   0.180743E+07   0.122634E+04
   287   0.449780E+04   0.693879E+01   0.112046E+03   0.180035E+07   0.121575E+04
   288   0.446549E+04   0.710040E+01   0.112832E+03   0.179332E+07   0.120523E+04
   289   0.443298E+04   0.726367E+01   0.113586E+03   0.178634E+07   0.119478E+04
   290   0.440028E+04   0.742857E+01   0.114306E+03   0.177939E+07   0.118439E+04
   291   0.436742E+04   0.759507E+01   0.114992E+03   0.177249E+07   0.117408E+04
   292   0.433438E+04   0.776304E+01   0.115643E+03   0.176563E+07   0.116383E+04
   293   0.430119E+04   0.793254E+01   0.116260E+03   0.175881E+07   0.115366E+04
   294   0.426785E+04   0.810351E+01   0.116841E+03   0.175203E+07   0.114354E+04
   295   0.423437E+04   0.827580E+01   0.117387E+03   0.174530E+07   0.113349E+04
   296   0.420076E+04   0.844947E+01   0.117897E+03   0.173860E+07   0.112351E+04
   297   0.416702E+04   0.862439E+01   0.118369E+03   0.173194E+07   0.111359E+04
   298   0.413318E+04   0.880054E+01   0.118805E+03   0.172532E+07   0.110373E+04
   299   0.409924E+04   0.897785E+01   0.119204E+03   0.171874E+07   0.109393E+04
   300   0.406521E+04   0.915626E+01   0.119565E+03   0.171220E+07   0.108420E+04
   301   0.403111E+04   0.933582E+01   0.119889E+03   0.170569E+07   0.107452E+04
   302   0.399694E+04   0.951632E+01   0.120176E+03   0.169922E+07   0.106491E+04
   303   0.396273E+04   0.969784E+01   0.120425E+03   0.169279E+07   0.105535E+04
   304   0.392847E+04   0.988029E+01   0.120637E+03   0.168640E+07   0.104586E+04
   305   0.389419E+04   0.100636E+02   0.120811E+03   0.168004E+07   0.103643E+04
   306   0.385989E+04   0.102478E+02   0.120947E+03   0.167372E+07   0.102706E+04
   307   0.382559E+04   0.104327E+02   0.121044E+03   0.166744E+07   0.101775E+04
   308   0.379129E+04   0.106183E+02   0.121104E+03   0.166119E+07   0.100850E+04
   309   0.375701E+04   0.108045E+02   0.121125E+03   0.165498E+07   0.999312E+03
   310   0.372275E+04   0.109912E+02   0.121109E+03   0.164880E+07   0.990187E+03
   311   0.368852E+04   0.111785E+02   0.121052E+03   0.164265E+07   0.981124E+03
   312   0.365433E+04   0.113662E+02   0.120958E+03   0.163655E+07   0.972123E+03
   313   0.362020E+04   0.115543E+02   0.120825E+03   0.163047E+07   0.963185E+03
   314   0.358614E+04   0.117427E+02   0.120653E+03   0.162443E+07   0.954309E+03
   315   0.355214E+04   0.119312E+02   0.120443E+03   0.161843E+07   0.945496E+03
   316   0.351823E+04   0.121200E+02   0.120194E+03   0.161246E+07   0.936746E+03
   317   0.348442E+04   0.123089E+02   0.119906E+03   0.160652E+07   0.928060E+03
   318   0.345071E+04   0.124978E+02   0.119580E+03   0.160061E+07   0.919437E+03
   319   0.341712E+04   0.126866E+02   0.119215E+03   0.159474E+07   0.910877E+03
   320   0.338364E+04   0.128754E+02   0.118813E+03   0.158890E+07   0.902381E+03
