#    L    TT             EE             BB             TE             PP             TP             EP          
  1696   0.211682E+03   0.113992E+02   0.000000E+00  -0.167097E+02   0.677634E-09   0.175776E-05  -0.865285E-07
  1697   0.211855E+03   0.113457E+02   0.000000E+00  -0.168931E+02   0.676702E-09   0.177195E-05  -0.863968E-07
  1698   0.212041E+03   0.112905E+02   0.000000E+00  -0.170719E+02   0.675770E-09   0.178598E-05  -0.862424E-07
  1699   0.212244E+03   0.112337E+02   0.000000E+00  -0.172460E+02   0.674841E-09   0.179984E-05  -0.860646E-07
  1700   0.212462E+03   0.111755E+02   0.000000E+00  -0.174152E+02   0.673913E-09   0.181349E-05  -0.858624E-07
  1701   0.212695E+03   0.111156E+02   0.000000E+00  -0.175796E+02   0.672986E-09   0.182691E-05  -0.856353E-07
  1702   0.212942E+03   0.110543E+02   0.000000E+00  -0.177391E+02   0.672061E-09   0.184010E-05  -0.853836E-07
  1703   0.213203E+03   0.109917E+02   0.000000E+00  -0.178936E+02   0.671137E-09   0.185305E-05  -0.851081E-07
  1704   0.213478E+03   0.109275E+02   0.000000E+00  -0.180432E+02   0.670215E-09   0.186576E-05  -0.848095E-07
  1705   0.213765E+03   0.108622E+02   0.000000E+00  -0.181877E+02   0.669295E-09   0.187823E-05  -0.844883E-07
  1706   0.214064E+03   0.107955E+02   0.000000E+00  -0.183272E+02   0.668376E-09   0.189046E-05  -0.841454E-07
  1707   0.214374E+03   0.107276E+02   0.000000E+00  -0.184614E+02   0.667458E-09   0.190244E-05  -0.837813E-07
  1708   0.214694E+03   0.106585E+02   0.000000E+00  -0.185904E+02   0.666542E-09   0.191417E-05  -0.833967E-07
  1709   0.215025E+03   0.105883E+02   0.000000E+00  -0.187142E+02   0.665628E-09   0.192566E-05  -0.829922E-07
  1710   0.215365E+03   0.105171E+02   0.000000E+00  -0.188326E+02   0.664715E-09   0.193689E-05  -0.825687E-07
  1711   0.215714E+03   0.104448E+02   0.000000E+00  -0.189457E+02   0.663803E-09   0.194786E-05  -0.821266E-07
  1712   0.216070E+03   0.103715E+02   0.000000E+00  -0.190535E+02   0.662893E-09   0.195858E-05  -0.816668E-07
  1713   0.216433E+03   0.102973E+02   0.000000E+00  -0.191558E+02   0.661984E-09   0.196904E-05  -0.811898E-07
  1714   0.216803E+03   0.102222E+02   0.000000E+00  -0.192525E+02   0.661077E-09   0.197924E-05  -0.806964E-07
  1715   0.217180E+03   0.101462E+02   0.000000E+00  -0.193438E+02   0.660172E-09   0.198918E-05  -0.801871E-07
  1716   0.217563E+03   0.100695E+02   0.000000E+00  -0.194296E+02   0.659267E-09   0.199885E-05  -0.796628E-07
  1717   0.217950E+03   0.999200E+01   0.000000E+00  -0.195098E+02   0.658365E-09   0.200825E-05  -0.791240E-07
  1718   0.218341E+03   0.991377E+01   0.000000E+00  -0.195845E+02   0.657463E-09   0.201738E-05  -0.785714E-07
  1719   0.218737E+03   0.983488E+01   0.000000E+00  -0.196535E+02   0.656564E-09   0.202624E-05  -0.780057E-07
  1720   0.219135E+03   0.975532E+01   0.000000E+00  -0.197170E+02   0.655665E-09   0.203483E-05  -0.774275E-07
  1721   0.219537E+03   0.967526E+01   0.000000E+00  -0.197748E+02   0.654768E-09   0.204313E-05  -0.768376E-07
  1722   0.219941E+03   0.959462E+01   0.000000E+00  -0.198270E+02   0.653873E-09   0.205116E-05  -0.762366E-07
  1723   0.220346E+03   0.951356E+01   0.000000E+00  -0.198736E+02   0.652979E-09   0.205891E-05  -0.756251E-07
  1724   0.220754E+03   0.943202E+01   0.000000E+00  -0.199144E+02   0.652087E-09   0.206637E-05  -0.750039E-07
  1725   0.221161E+03   0.935006E+01   0.000000E+00  -0.199497E+02   0.651195E-09   0.207354E-05  -0.743736E-07
  1726   0.221569E+03   0.926770E+01   0.000000E+00  -0.199792E+02   0.650306E-09   0.208043E-05  -0.737349E-07
  1727   0.221977E+03   0.918509E+01   0.000000E+00  -0.200031E+02   0.649417E-09   0.208703E-05  -0.730884E-07
  1728   0.222384E+03   0.910209E+01   0.000000E+00  -0.200212E+02   0.648531E-09   0.209333E-05  -0.724348E-07
  1729   0.222790E+03   0.901892E+01   0.000000E+00  -0.200337E+02   0.647645E-09   0.209934E-05  -0.717748E-07
  1730   0.223194E+03   0.893552E+01   0.000000E+00  -0.200404E+02   0.646761E-09   0.210505E-05  -0.711091E-07
  1731   0.223596E+03   0.885189E+01   0.000000E+00  -0.200414E+02   0.645879E-09   0.211047E-05  -0.704384E-07
  1732   0.223995E+03   0.876812E+01   0.000000E+00  -0.200366E+02   0.644998E-09   0.211558E-05  -0.697632E-07
  1733   0.224391E+03   0.868428E+01   0.000000E+00  -0.200260E+02   0.644118E-09   0.212039E-05  -0.690843E-07
  1734   0.224783E+03   0.860030E+01   0.000000E+00  -0.200097E+02   0.643240E-09   0.212489E-05  -0.684023E-07
  1735   0.225171E+03   0.851627E+01   0.000000E+00  -0.199877E+02   0.642363E-09   0.212908E-05  -0.677180E-07
  1736   0.225555E+03   0.843226E+01   0.000000E+00  -0.199599E+02   0.641487E-09   0.213296E-05  -0.670319E-07
  1737   0.225935E+03   0.834828E+01   0.000000E+00  -0.199264E+02   0.640613E-09   0.213653E-05  -0.663447E-07
  1738   0.226309E+03   0.826434E+01   0.000000E+00  -0.198874E+02   0.639740E-09   0.213978E-05  -0.656573E-07
  1739   0.226679E+03   0.818051E+01   0.000000E+00  -0.198426E+02   0.638869E-09   0.214272E-05  -0.649700E-07
  1740   0.227043E+03   0.809680E+01   0.000000E+00  -0.197922E+02   0.637999E-09   0.214533E-05  -0.642838E-07
  1741   0.227401E+03   0.801322E+01   0.000000E+00  -0.197361E+02   0.637131E-09   0.214763E-05  -0.635992E-07
  1742   0.227753E+03   0.792985E+01   0.000000E+00  -0.196746E+02   0.636263E-09   0.214960E-05  -0.629169E-07
  1743   0.228099E+03   0.784661E+01   0.000000E+00  -0.196073E+02   0.635398E-09   0.215124E-05  -0.622375E-07
  1744   0.228437E+03   0.776367E+01   0.000000E+00  -0.195344E+02   0.634533E-09   0.215255E-05  -0.615618E-07
  1745   0.228769E+03   0.768094E+01   0.000000E+00  -0.194559E+02   0.633670E-09   0.215354E-05  -0.608904E-07
  1746   0.229092E+03   0.759853E+01   0.000000E+00  -0.193718E+02   0.632808E-09   0.215419E-05  -0.602240E-07
  1747   0.229408E+03   0.751634E+01   0.000000E+00  -0.192819E+02   0.631948E-09   0.215450E-05  -0.595633E-07
  1748   0.229716E+03   0.743455E+01   0.000000E+00  -0.191867E+02   0.631089E-09   0.215448E-05  -0.589089E-07
  1749   0.230014E+03   0.735307E+01   0.000000E+00  -0.190857E+02   0.630232E-09   0.215412E-05  -0.582615E-07
  1750   0.230304E+03   0.727192E+01   0.000000E+00  -0.189792E+02   0.629375E-09   0.215341E-05  -0.576217E-07
  1751   0.230585E+03   0.719118E+01   0.000000E+00  -0.188672E+02   0.628520E-09   0.215237E-05  -0.569901E-07
  1752   0.230858E+03   0.711088E+01   0.000000E+00  -0.187498E+02   0.627667E-09   0.215098E-05  -0.563664E-07
  1753   0.231120E+03   0.703103E+01   0.000000E+00  -0.186270E+02   0.626815E-09   0.214927E-05  -0.557503E-07
  1754   0.231373E+03   0.695168E+01   0.000000E+00  -0.184991E+02   0.625964E-09   0.214723E-05  -0.551412E-07
  1755   0.231614E+03   0.687291E+01   0.000000E+00  -0.183663E+02   0.625114E-09   0.214488E-05  -0.545389E-07
  1756   0.231846E+03   0.679469E+01   0.000000E+00  -0.182284E+02   0.624266E-09   0.214221E-05  -0.539429E-07
  1757   0.232066E+03   0.671712E+01   0.000000E+00  -0.180857E+02   0.623419E-09   0.213925E-05  -0.533528E-07
  1758   0.232274E+03   0.664014E+01   0.000000E+00  -0.179384E+02   0.622574E-09   0.213599E-05  -0.527683E-07
  1759   0.232469E+03   0.656392E+01   0.000000E+00  -0.177866E+02   0.621729E-09   0.213244E-05  -0.521888E-07
  1760   0.232653E+03   0.648840E+01   0.000000E+00  -0.176303E+02   0.620886E-09   0.212862E-05  -0.516140E-07
  1761   0.232825E+03   0.641362E+01   0.000000E+00  -0.174696E+02   0.620045E-09   0.212452E-05  -0.510435E-07
  1762   0.232983E+03   0.633965E+01   0.000000E+00  -0.173048E+02   0.619205E-09   0.212015E-05  -0.504769E-07
  1763   0.233128E+03   0.626649E+01   0.000000E+00  -0.171359E+02   0.618366E-09   0.211553E-05  -0.499138E-07
  1764   0.233259E+03   0.619418E+01   0.000000E+00  -0.169631E+02   0.617528E-09   0.211065E-05  -0.493537E-07
  1765   0.233378E+03   0.612275E+01   0.000000E+00  -0.167865E+02   0.616692E-09   0.210553E-05  -0.487964E-07
  1766   0.233482E+03   0.605225E+01   0.000000E+00  -0.166062E+02   0.615857E-09   0.210017E-05  -0.482413E-07
  1767   0.233572E+03   0.598269E+01   0.000000E+00  -0.164224E+02   0.615023E-09   0.209458E-05  -0.476881E-07
  1768   0.233649E+03   0.591410E+01   0.000000E+00  -0.162352E+02   0.614190E-09   0.208877E-05  -0.471363E-07
  1769   0.233711E+03   0.584652E+01   0.000000E+00  -0.160446E+02   0.613359E-09   0.208274E-05  -0.465856E-07
  1770   0.233759E+03   0.577997E+01   0.000000E+00  -0.158509E+02   0.612529E-09   0.207650E-05  -0.460356E-07
  1771   0.233792E+03   0.571447E+01   0.000000E+00  -0.156541E+02   0.611701E-09   0.207006E-05  -0.454858E-07
  1772   0.233810E+03   0.565005E+01   0.000000E+00  -0.154544E+02   0.610874E-09   0.206342E-05  -0.449359E-07
  1773   0.233813E+03   0.558672E+01   0.000000E+00  -0.152518E+02   0.610048E-09   0.205660E-05  -0.443854E-07
  1774   0.233800E+03   0.552451E+01   0.000000E+00  -0.150465E+02   0.609223E-09   0.204959E-05  -0.438339E-07
  1775   0.233772E+03   0.546345E+01   0.000000E+00  -0.148385E+02   0.608400E-09   0.204242E-05  -0.432811E-07
  1776   0.233728E+03   0.540356E+01   0.000000E+00  -0.146281E+02   0.607577E-09   0.203507E-05  -0.427265E-07
  1777   0.233668E+03   0.534486E+01   0.000000E+00  -0.144152E+02   0.606757E-09   0.202757E-05  -0.421697E-07
  1778   0.233592E+03   0.528737E+01   0.000000E+00  -0.142001E+02   0.605937E-09   0.201991E-05  -0.416104E-07
  1779   0.233500E+03   0.523110E+01   0.000000E+00  -0.139827E+02   0.605119E-09   0.201211E-05  -0.410481E-07
  1780   0.233391E+03   0.517608E+01   0.000000E+00  -0.137634E+02   0.604302E-09   0.200418E-05  -0.404824E-07
  1781   0.233266E+03   0.512231E+01   0.000000E+00  -0.135420E+02   0.603486E-09   0.199611E-05  -0.399129E-07
  1782   0.233124E+03   0.506984E+01   0.000000E+00  -0.133188E+02   0.602671E-09   0.198791E-05  -0.393392E-07
  1783   0.232965E+03   0.501866E+01   0.000000E+00  -0.130938E+02   0.601858E-09   0.197960E-05  -0.387609E-07
  1784   0.232790E+03   0.496879E+01   0.000000E+00  -0.128672E+02   0.601046E-09   0.197118E-05  -0.381776E-07
  1785   0.232597E+03   0.492026E+01   0.000000E+00  -0.126390E+02   0.600236E-09   0.196266E-05  -0.375889E-07
  1786   0.232388E+03   0.487306E+01   0.000000E+00  -0.124093E+02   0.599426E-09   0.195405E-05  -0.369944E-07
  1787   0.232163E+03   0.482721E+01   0.000000E+00  -0.121783E+02   0.598618E-09   0.194534E-05  -0.363937E-07
  1788   0.231919E+03   0.478274E+01   0.000000E+00  -0.119460E+02   0.597811E-09   0.193655E-05  -0.357863E-07
  1789   0.231659E+03   0.473964E+01   0.000000E+00  -0.117126E+02   0.597005E-09   0.192769E-05  -0.351720E-07
  1790   0.231381E+03   0.469793E+01   0.000000E+00  -0.114780E+02   0.596200E-09   0.191877E-05  -0.345502E-07
  1791   0.231086E+03   0.465764E+01   0.000000E+00  -0.112424E+02   0.595397E-09   0.190978E-05  -0.339205E-07
  1792   0.230773E+03   0.461874E+01   0.000000E+00  -0.110059E+02   0.594595E-09   0.190074E-05  -0.332827E-07
  1793   0.230443E+03   0.458127E+01   0.000000E+00  -0.107686E+02   0.593794E-09   0.189166E-05  -0.326362E-07
  1794   0.230094E+03   0.454521E+01   0.000000E+00  -0.105305E+02   0.592995E-09   0.188254E-05  -0.319807E-07
  1795   0.229729E+03   0.451060E+01   0.000000E+00  -0.102918E+02   0.592196E-09   0.187338E-05  -0.313157E-07
  1796   0.229345E+03   0.447743E+01   0.000000E+00  -0.100525E+02   0.591399E-09   0.186420E-05  -0.306408E-07
  1797   0.228943E+03   0.444571E+01   0.000000E+00  -0.981266E+01   0.590603E-09   0.185501E-05  -0.299557E-07
  1798   0.228523E+03   0.441544E+01   0.000000E+00  -0.957248E+01   0.589809E-09   0.184580E-05  -0.292600E-07
  1799   0.228086E+03   0.438663E+01   0.000000E+00  -0.933184E+01   0.589015E-09   0.183660E-05  -0.285532E-07
  1800   0.227631E+03   0.435929E+01   0.000000E+00  -0.909099E+01   0.588223E-09   0.182739E-05  -0.278349E-07
  1801   0.227158E+03   0.433342E+01   0.000000E+00  -0.884993E+01   0.587432E-09   0.181820E-05  -0.271049E-07
  1802   0.226668E+03   0.430901E+01   0.000000E+00  -0.860881E+01   0.586642E-09   0.180902E-05  -0.263633E-07
  1803   0.226161E+03   0.428606E+01   0.000000E+00  -0.836779E+01   0.585853E-09   0.179986E-05  -0.256107E-07
  1804   0.225636E+03   0.426456E+01   0.000000E+00  -0.812700E+01   0.585066E-09   0.179070E-05  -0.248473E-07
  1805   0.225096E+03   0.424450E+01   0.000000E+00  -0.788657E+01   0.584279E-09   0.178157E-05  -0.240735E-07
  1806   0.224539E+03   0.422588E+01   0.000000E+00  -0.764664E+01   0.583494E-09   0.177245E-05  -0.232897E-07
  1807   0.223965E+03   0.420869E+01   0.000000E+00  -0.740733E+01   0.582710E-09   0.176336E-05  -0.224962E-07
  1808   0.223375E+03   0.419291E+01   0.000000E+00  -0.716879E+01   0.581928E-09   0.175428E-05  -0.216935E-07
  1809   0.222769E+03   0.417853E+01   0.000000E+00  -0.693114E+01   0.581146E-09   0.174523E-05  -0.208818E-07
  1810   0.222148E+03   0.416556E+01   0.000000E+00  -0.669452E+01   0.580366E-09   0.173619E-05  -0.200616E-07
  1811   0.221510E+03   0.415396E+01   0.000000E+00  -0.645904E+01   0.579587E-09   0.172718E-05  -0.192333E-07
  1812   0.220858E+03   0.414374E+01   0.000000E+00  -0.622481E+01   0.578809E-09   0.171820E-05  -0.183972E-07
  1813   0.220190E+03   0.413489E+01   0.000000E+00  -0.599197E+01   0.578032E-09   0.170925E-05  -0.175537E-07
  1814   0.219507E+03   0.412739E+01   0.000000E+00  -0.576062E+01   0.577256E-09   0.170032E-05  -0.167031E-07
  1815   0.218811E+03   0.412122E+01   0.000000E+00  -0.553088E+01   0.576482E-09   0.169142E-05  -0.158458E-07
  1816   0.218100E+03   0.411639E+01   0.000000E+00  -0.530286E+01   0.575709E-09   0.168255E-05  -0.149822E-07
  1817   0.217375E+03   0.411287E+01   0.000000E+00  -0.507669E+01   0.574937E-09   0.167371E-05  -0.141127E-07
  1818   0.216637E+03   0.411065E+01   0.000000E+00  -0.485246E+01   0.574166E-09   0.166491E-05  -0.132377E-07
  1819   0.215885E+03   0.410973E+01   0.000000E+00  -0.463027E+01   0.573396E-09   0.165614E-05  -0.123574E-07
  1820   0.215120E+03   0.411007E+01   0.000000E+00  -0.441023E+01   0.572627E-09   0.164740E-05  -0.114723E-07
  1821   0.214342E+03   0.411164E+01   0.000000E+00  -0.419245E+01   0.571860E-09   0.163871E-05  -0.105828E-07
  1822   0.213551E+03   0.411452E+01   0.000000E+00  -0.397701E+01   0.571094E-09   0.163005E-05  -0.968921E-08
  1823   0.212748E+03   0.411861E+01   0.000000E+00  -0.376404E+01   0.570329E-09   0.162143E-05  -0.879190E-08
  1824   0.211932E+03   0.412388E+01   0.000000E+00  -0.355362E+01   0.569565E-09   0.161284E-05  -0.789126E-08
  1825   0.211105E+03   0.413033E+01   0.000000E+00  -0.334582E+01   0.568802E-09   0.160431E-05  -0.698765E-08
  1826   0.210265E+03   0.413806E+01   0.000000E+00  -0.314076E+01   0.568040E-09   0.159581E-05  -0.608144E-08
  1827   0.209415E+03   0.414687E+01   0.000000E+00  -0.293848E+01   0.567280E-09   0.158736E-05  -0.517302E-08
  1828   0.208553E+03   0.415684E+01   0.000000E+00  -0.273908E+01   0.566521E-09   0.157895E-05  -0.426274E-08
  1829   0.207681E+03   0.416800E+01   0.000000E+00  -0.254264E+01   0.565762E-09   0.157060E-05  -0.335098E-08
  1830   0.206797E+03   0.418028E+01   0.000000E+00  -0.234924E+01   0.565005E-09   0.156228E-05  -0.243811E-08
  1831   0.205905E+03   0.419364E+01   0.000000E+00  -0.215895E+01   0.564249E-09   0.155402E-05  -0.152451E-08
  1832   0.205002E+03   0.420809E+01   0.000000E+00  -0.197184E+01   0.563495E-09   0.154581E-05  -0.610538E-09
  1833   0.204091E+03   0.422357E+01   0.000000E+00  -0.178799E+01   0.562741E-09   0.153765E-05   0.303430E-09
  1834   0.203169E+03   0.424018E+01   0.000000E+00  -0.160745E+01   0.561988E-09   0.152955E-05   0.121702E-08
  1835   0.202238E+03   0.425778E+01   0.000000E+00  -0.143031E+01   0.561237E-09   0.152150E-05   0.212987E-08
  1836   0.201299E+03   0.427640E+01   0.000000E+00  -0.125661E+01   0.560487E-09   0.151350E-05   0.304160E-08
  1837   0.200351E+03   0.429605E+01   0.000000E+00  -0.108643E+01   0.559738E-09   0.150556E-05   0.395183E-08
  1838   0.199394E+03   0.431668E+01   0.000000E+00  -0.919837E+00   0.558990E-09   0.149768E-05   0.486021E-08
  1839   0.198429E+03   0.433830E+01   0.000000E+00  -0.756881E+00   0.558243E-09   0.148986E-05   0.576636E-08
  1840   0.197456E+03   0.436086E+01   0.000000E+00  -0.597608E+00   0.557497E-09   0.148210E-05   0.666991E-08
  1841   0.196476E+03   0.438437E+01   0.000000E+00  -0.442071E+00   0.556752E-09   0.147440E-05   0.757048E-08
  1842   0.195487E+03   0.440872E+01   0.000000E+00  -0.290314E+00   0.556009E-09   0.146676E-05   0.846771E-08
  1843   0.194492E+03   0.443405E+01   0.000000E+00  -0.142387E+00   0.555266E-09   0.145919E-05   0.936123E-08
  1844   0.193490E+03   0.446025E+01   0.000000E+00   0.165807E-02   0.554525E-09   0.145168E-05   0.102507E-07
  1845   0.192480E+03   0.448725E+01   0.000000E+00   0.141784E+00   0.553785E-09   0.144424E-05   0.111356E-07
  1846   0.191465E+03   0.451515E+01   0.000000E+00   0.277939E+00   0.553046E-09   0.143687E-05   0.120158E-07
  1847   0.190444E+03   0.454389E+01   0.000000E+00   0.410088E+00   0.552308E-09   0.142957E-05   0.128907E-07
  1848   0.189415E+03   0.457342E+01   0.000000E+00   0.538200E+00   0.551571E-09   0.142234E-05   0.137601E-07
  1849   0.188381E+03   0.460375E+01   0.000000E+00   0.662232E+00   0.550835E-09   0.141518E-05   0.146235E-07
  1850   0.187341E+03   0.463483E+01   0.000000E+00   0.782154E+00   0.550100E-09   0.140810E-05   0.154806E-07
  1851   0.186296E+03   0.466667E+01   0.000000E+00   0.897916E+00   0.549367E-09   0.140109E-05   0.163311E-07
  1852   0.185246E+03   0.469921E+01   0.000000E+00   0.100950E+01   0.548634E-09   0.139416E-05   0.171747E-07
  1853   0.184190E+03   0.473251E+01   0.000000E+00   0.111688E+01   0.547903E-09   0.138731E-05   0.180113E-07
  1854   0.183131E+03   0.476635E+01   0.000000E+00   0.122005E+01   0.547173E-09   0.138055E-05   0.188409E-07
  1855   0.182068E+03   0.480089E+01   0.000000E+00   0.131902E+01   0.546443E-09   0.137388E-05   0.196631E-07
  1856   0.181002E+03   0.483596E+01   0.000000E+00   0.141375E+01   0.545715E-09   0.136731E-05   0.204778E-07
  1857   0.179933E+03   0.487166E+01   0.000000E+00   0.150425E+01   0.544988E-09   0.136083E-05   0.212850E-07
  1858   0.178861E+03   0.490782E+01   0.000000E+00   0.159050E+01   0.544262E-09   0.135447E-05   0.220844E-07
  1859   0.177787E+03   0.494445E+01   0.000000E+00   0.167250E+01   0.543537E-09   0.134821E-05   0.228759E-07
  1860   0.176713E+03   0.498155E+01   0.000000E+00   0.175024E+01   0.542813E-09   0.134207E-05   0.236594E-07
  1861   0.175636E+03   0.501911E+01   0.000000E+00   0.182373E+01   0.542090E-09   0.133604E-05   0.244346E-07
  1862   0.174559E+03   0.505699E+01   0.000000E+00   0.189297E+01   0.541369E-09   0.133014E-05   0.252015E-07
  1863   0.173482E+03   0.509527E+01   0.000000E+00   0.195795E+01   0.540648E-09   0.132436E-05   0.259599E-07
  1864   0.172405E+03   0.513394E+01   0.000000E+00   0.201867E+01   0.539928E-09   0.131871E-05   0.267097E-07
  1865   0.171328E+03   0.517278E+01   0.000000E+00   0.207513E+01   0.539210E-09   0.131320E-05   0.274506E-07
  1866   0.170251E+03   0.521194E+01   0.000000E+00   0.212735E+01   0.538493E-09   0.130783E-05   0.281825E-07
  1867   0.169176E+03   0.525134E+01   0.000000E+00   0.217531E+01   0.537776E-09   0.130261E-05   0.289054E-07
  1868   0.168102E+03   0.529091E+01   0.000000E+00   0.221905E+01   0.537061E-09   0.129753E-05   0.296189E-07
  1869   0.167030E+03   0.533065E+01   0.000000E+00   0.225857E+01   0.536347E-09   0.129261E-05   0.303231E-07
  1870   0.165961E+03   0.537056E+01   0.000000E+00   0.229389E+01   0.535634E-09   0.128784E-05   0.310177E-07
  1871   0.164894E+03   0.541056E+01   0.000000E+00   0.232503E+01   0.534921E-09   0.128323E-05   0.317025E-07
  1872   0.163830E+03   0.545066E+01   0.000000E+00   0.235200E+01   0.534210E-09   0.127880E-05   0.323775E-07
  1873   0.162769E+03   0.549085E+01   0.000000E+00   0.237481E+01   0.533500E-09   0.127453E-05   0.330424E-07
  1874   0.161711E+03   0.553099E+01   0.000000E+00   0.239348E+01   0.532791E-09   0.127043E-05   0.336972E-07
  1875   0.160658E+03   0.557115E+01   0.000000E+00   0.240806E+01   0.532083E-09   0.126652E-05   0.343416E-07
  1876   0.159609E+03   0.561126E+01   0.000000E+00   0.241854E+01   0.531377E-09   0.126279E-05   0.349755E-07
  1877   0.158565E+03   0.565138E+01   0.000000E+00   0.242497E+01   0.530671E-09   0.125924E-05   0.355988E-07
  1878   0.157525E+03   0.569137E+01   0.000000E+00   0.242737E+01   0.529966E-09   0.125589E-05   0.362113E-07
  1879   0.156491E+03   0.573124E+01   0.000000E+00   0.242576E+01   0.529262E-09   0.125273E-05   0.368129E-07
  1880   0.155461E+03   0.577105E+01   0.000000E+00   0.242016E+01   0.528559E-09   0.124978E-05   0.374033E-07
  1881   0.154438E+03   0.581058E+01   0.000000E+00   0.241061E+01   0.527858E-09   0.124703E-05   0.379826E-07
  1882   0.153422E+03   0.584999E+01   0.000000E+00   0.239714E+01   0.527157E-09   0.124449E-05   0.385504E-07
  1883   0.152411E+03   0.588918E+01   0.000000E+00   0.237978E+01   0.526458E-09   0.124217E-05   0.391067E-07
  1884   0.151406E+03   0.592818E+01   0.000000E+00   0.235854E+01   0.525759E-09   0.124006E-05   0.396512E-07
  1885   0.150408E+03   0.596682E+01   0.000000E+00   0.233346E+01   0.525061E-09   0.123817E-05   0.401840E-07
  1886   0.149418E+03   0.600519E+01   0.000000E+00   0.230458E+01   0.524365E-09   0.123652E-05   0.407047E-07
  1887   0.148435E+03   0.604327E+01   0.000000E+00   0.227192E+01   0.523669E-09   0.123509E-05   0.412132E-07
  1888   0.147459E+03   0.608100E+01   0.000000E+00   0.223552E+01   0.522975E-09   0.123390E-05   0.417095E-07
  1889   0.146490E+03   0.611838E+01   0.000000E+00   0.219543E+01   0.522282E-09   0.123295E-05   0.421932E-07
  1890   0.145530E+03   0.615540E+01   0.000000E+00   0.215168E+01   0.521589E-09   0.123224E-05   0.426644E-07
  1891   0.144578E+03   0.619200E+01   0.000000E+00   0.210433E+01   0.520898E-09   0.123179E-05   0.431228E-07
  1892   0.143635E+03   0.622817E+01   0.000000E+00   0.205342E+01   0.520207E-09   0.123158E-05   0.435683E-07
  1893   0.142700E+03   0.626391E+01   0.000000E+00   0.199899E+01   0.519518E-09   0.123164E-05   0.440007E-07
  1894   0.141774E+03   0.629922E+01   0.000000E+00   0.194108E+01   0.518830E-09   0.123195E-05   0.444198E-07
  1895   0.140857E+03   0.633410E+01   0.000000E+00   0.187974E+01   0.518142E-09   0.123253E-05   0.448257E-07
  1896   0.139949E+03   0.636848E+01   0.000000E+00   0.181501E+01   0.517456E-09   0.123338E-05   0.452179E-07
  1897   0.139051E+03   0.640236E+01   0.000000E+00   0.174692E+01   0.516771E-09   0.123451E-05   0.455965E-07
  1898   0.138162E+03   0.643566E+01   0.000000E+00   0.167550E+01   0.516087E-09   0.123592E-05   0.459613E-07
  1899   0.137283E+03   0.646846E+01   0.000000E+00   0.160081E+01   0.515403E-09   0.123761E-05   0.463121E-07
  1900   0.136414E+03   0.650068E+01   0.000000E+00   0.152289E+01   0.514721E-09   0.123959E-05   0.466487E-07
  1901   0.135554E+03   0.653232E+01   0.000000E+00   0.144178E+01   0.514040E-09   0.124185E-05   0.469712E-07
  1902   0.134705E+03   0.656329E+01   0.000000E+00   0.135755E+01   0.513359E-09   0.124439E-05   0.472799E-07
  1903   0.133866E+03   0.659375E+01   0.000000E+00   0.127033E+01   0.512680E-09   0.124718E-05   0.475753E-07
  1904   0.133038E+03   0.662346E+01   0.000000E+00   0.118009E+01   0.512002E-09   0.125019E-05   0.478579E-07
  1905   0.132220E+03   0.665256E+01   0.000000E+00   0.108709E+01   0.511324E-09   0.125341E-05   0.481282E-07
  1906   0.131413E+03   0.668096E+01   0.000000E+00   0.991299E+00   0.510648E-09   0.125681E-05   0.483868E-07
  1907   0.130617E+03   0.670867E+01   0.000000E+00   0.892785E+00   0.509973E-09   0.126037E-05   0.486341E-07
  1908   0.129832E+03   0.673566E+01   0.000000E+00   0.791754E+00   0.509298E-09   0.126407E-05   0.488707E-07
  1909   0.129060E+03   0.676194E+01   0.000000E+00   0.688190E+00   0.508625E-09   0.126789E-05   0.490970E-07
  1910   0.128298E+03   0.678741E+01   0.000000E+00   0.582153E+00   0.507953E-09   0.127181E-05   0.493135E-07
  1911   0.127548E+03   0.681208E+01   0.000000E+00   0.473850E+00   0.507281E-09   0.127581E-05   0.495208E-07
  1912   0.126809E+03   0.683601E+01   0.000000E+00   0.363341E+00   0.506611E-09   0.127985E-05   0.497193E-07
  1913   0.126083E+03   0.685911E+01   0.000000E+00   0.250609E+00   0.505942E-09   0.128393E-05   0.499095E-07
  1914   0.125368E+03   0.688138E+01   0.000000E+00   0.135864E+00   0.505273E-09   0.128801E-05   0.500920E-07
  1915   0.124665E+03   0.690280E+01   0.000000E+00   0.190886E-01   0.504606E-09   0.129209E-05   0.502673E-07
  1916   0.123975E+03   0.692331E+01   0.000000E+00  -0.995825E-01   0.503939E-09   0.129613E-05   0.504358E-07
  1917   0.123296E+03   0.694303E+01   0.000000E+00  -0.220016E+00   0.503274E-09   0.130011E-05   0.505981E-07
  1918   0.122630E+03   0.696181E+01   0.000000E+00  -0.342228E+00   0.502609E-09   0.130402E-05   0.507547E-07
  1919   0.121977E+03   0.697979E+01   0.000000E+00  -0.466010E+00   0.501946E-09   0.130782E-05   0.509060E-07
  1920   0.121336E+03   0.699682E+01   0.000000E+00  -0.591377E+00   0.501283E-09   0.131151E-05   0.510526E-07
  1921   0.120708E+03   0.701295E+01   0.000000E+00  -0.718197E+00   0.500621E-09   0.131505E-05   0.511950E-07
  1922   0.120092E+03   0.702811E+01   0.000000E+00  -0.846410E+00   0.499961E-09   0.131843E-05   0.513336E-07
  1923   0.119489E+03   0.704244E+01   0.000000E+00  -0.975882E+00   0.499301E-09   0.132162E-05   0.514691E-07
