#    L    TT             EE             TE             PP             TP          
   290   0.353656E+04   0.985091E+01   0.112532E+03   0.139453E+07   0.164318E+04
   291   0.350264E+04   0.100343E+02   0.112568E+03   0.138890E+07   0.162868E+04
   292   0.346874E+04   0.102183E+02   0.112564E+03   0.138331E+07   0.161429E+04
   293   0.343488E+04   0.104027E+02   0.112521E+03   0.137775E+07   0.160001E+04
   294   0.340108E+04   0.105875E+02   0.112436E+03   0.137222E+07   0.158584E+04
   295   0.336733E+04   0.107725E+02   0.112310E+03   0.136673E+07   0.157178E+04
   296   0.333366E+04   0.109579E+02   0.112144E+03   0.136127E+07   0.155784E+04
   297   0.330007E+04   0.111433E+02   0.111936E+03   0.135583E+07   0.154400E+04
   298   0.326659E+04   0.113288E+02   0.111686E+03   0.135043E+07   0.153026E+04
   299   0.323322E+04   0.115142E+02   0.111396E+03   0.134507E+07   0.151664E+04
   300   0.319997E+04   0.116995E+02   0.111064E+03   0.133973E+07   0.150312E+04
   301   0.316686E+04   0.118847E+02   0.110690E+03   0.133442E+07   0.148970E+04
   302   0.313391E+04   0.120696E+02   0.110276E+03   0.132914E+07   0.147638E+04
   303   0.310111E+04   0.122542E+02   0.109821E+03   0.132389E+07   0.146317E+04
   304   0.306849E+04   0.124385E+02   0.109326E+03   0.131867E+07   0.145006E+04
   305   0.303604E+04   0.126224E+02   0.108790E+03   0.131348E+07   0.143705E+04
   306   0.300379E+04   0.128058E+02   0.108214E+03   0.130831E+07   0.142415E+04
   307   0.297173E+04   0.129886E+02   0.107599E+03   0.130318E+07   0.141135E+04
   308   0.293988E+04   0.131709E+02   0.106944E+03   0.129808E+07   0.139865E+04
   309   0.290824E+04   0.133524E+02   0.106250E+03   0.129300E+07   0.138606E+04
   310   0.287682E+04   0.135331E+02   0.105518E+03   0.128795E+07   0.137356E+04
   311   0.284563E+04   0.137131E+02   0.104746E+03   0.128293E+07   0.136117E+04
   312   0.281467E+04   0.138921E+02   0.103936E+03   0.127794E+07   0.134888E+04
   313   0.278396E+04   0.140703E+02   0.103089E+03   0.127297E+07   0.133669E+04
   314   0.275350E+04   0.142473E+02   0.102204E+03   0.126803E+07   0.132461E+04
   315   0.272329E+04   0.144231E+02   0.101281E+03   0.126312E+07   0.131262E+04
   316   0.269336E+04   0.145979E+02   0.100322E+03   0.125824E+07   0.130074E+04
   317   0.266370E+04   0.147713E+02   0.993269E+02   0.125338E+07   0.128895E+04
   318   0.263433E+04   0.149434E+02   0.982959E+02   0.124855E+07   0.127727E+04
   319   0.260525E+04   0.151141E+02   0.972293E+02   0.124374E+07   0.126569E+04
   320   0.257647E+04   0.152834E+02   0.961282E+02   0.123896E+07   0.125421E+04
   321   0.254800E+04   0.154511E+02   0.949930E+02   0.123421E+07   0.124284E+04
