#    L    TT             EE             BB             TE          
  1175   0.988491E+03   0.299301E+02   0.102526E+00  -0.577893E+02
  1176   0.990344E+03   0.297290E+02   0.102549E+00  -0.582652E+02
  1177   0.992235E+03   0.295267E+02   0.102573E+00  -0.587265E+02
  1178   0.994152E+03   0.293234E+02   0.102597E+00  -0.591730E+02
  1179   0.996109E+03   0.291190E+02   0.102622E+00  -0.596046E+02
  1180   0.998094E+03   0.289137E+02   0.102647E+00  -0.600212E+02
  1181   0.100011E+04   0.287074E+02   0.102673E+00  -0.604228E+02
  1182   0.100215E+04   0.285003E+02   0.102700E+00  -0.608091E+02
  1183   0.100421E+04   0.282925E+02   0.102726E+00  -0.611799E+02
  1184   0.100631E+04   0.280839E+02   0.102754E+00  -0.615352E+02
  1185   0.100842E+04   0.278746E+02   0.102781E+00  -0.618749E+02
  1186   0.101055E+04   0.276648E+02   0.102810E+00  -0.621986E+02
  1187   0.101270E+04   0.274543E+02   0.102838E+00  -0.625064E+02
  1188   0.101488E+04   0.272434E+02   0.102867E+00  -0.627979E+02
  1189   0.101707E+04   0.270320E+02   0.102897E+00  -0.630731E+02
  1190   0.101926E+04   0.268202E+02   0.102927E+00  -0.633315E+02
  1191   0.102148E+04   0.266079E+02   0.102957E+00  -0.635731E+02
  1192   0.102371E+04   0.263954E+02   0.102988E+00  -0.637975E+02
  1193   0.102595E+04   0.261827E+02   0.103019E+00  -0.640046E+02
  1194   0.102821E+04   0.259696E+02   0.103050E+00  -0.641942E+02
  1195   0.103047E+04   0.257563E+02   0.103081E+00  -0.643659E+02
  1196   0.103274E+04   0.255429E+02   0.103113E+00  -0.645195E+02
  1197   0.103501E+04   0.253295E+02   0.103146E+00  -0.646547E+02
  1198   0.103730E+04   0.251158E+02   0.103178E+00  -0.647711E+02
  1199   0.103959E+04   0.249022E+02   0.103211E+00  -0.648688E+02
  1200   0.104188E+04   0.246886E+02   0.103244E+00  -0.649470E+02
  1201   0.104417E+04   0.244750E+02   0.103277E+00  -0.650060E+02
  1202   0.104646E+04   0.242615E+02   0.103311E+00  -0.650457E+02
  1203   0.104875E+04   0.240482E+02   0.103344E+00  -0.650668E+02
  1204   0.105104E+04   0.238351E+02   0.103378E+00  -0.650694E+02
  1205   0.105332E+04   0.236223E+02   0.103412E+00  -0.650542E+02
  1206   0.105560E+04   0.234099E+02   0.103446E+00  -0.650213E+02
  1207   0.105787E+04   0.231978E+02   0.103481E+00  -0.649713E+02
  1208   0.106014E+04   0.229863E+02   0.103515E+00  -0.649044E+02
  1209   0.106241E+04   0.227753E+02   0.103550E+00  -0.648211E+02
  1210   0.106466E+04   0.225649E+02   0.103584E+00  -0.647216E+02
  1211   0.106691E+04   0.223551E+02   0.103619E+00  -0.646062E+02
  1212   0.106915E+04   0.221461E+02   0.103654E+00  -0.644753E+02
  1213   0.107137E+04   0.219380E+02   0.103689E+00  -0.643292E+02
  1214   0.107359E+04   0.217307E+02   0.103724E+00  -0.641682E+02
  1215   0.107579E+04   0.215242E+02   0.103759E+00  -0.639926E+02
  1216   0.107798E+04   0.213188E+02   0.103793E+00  -0.638027E+02
  1217   0.108015E+04   0.211144E+02   0.103828E+00  -0.635987E+02
  1218   0.108231E+04   0.209111E+02   0.103863E+00  -0.633810E+02
  1219   0.108445E+04   0.207089E+02   0.103898E+00  -0.631499E+02
  1220   0.108657E+04   0.205079E+02   0.103933E+00  -0.629054E+02
  1221   0.108867E+04   0.203082E+02   0.103968E+00  -0.626482E+02
  1222   0.109075E+04   0.201098E+02   0.104002E+00  -0.623782E+02
  1223   0.109281E+04   0.199127E+02   0.104037E+00  -0.620957E+02
  1224   0.109484E+04   0.197171E+02   0.104071E+00  -0.618009E+02
  1225   0.109685E+04   0.195230E+02   0.104105E+00  -0.614939E+02
  1226   0.109883E+04   0.193304E+02   0.104139E+00  -0.611749E+02
  1227   0.110079E+04   0.191395E+02   0.104173E+00  -0.608442E+02
  1228   0.110272E+04   0.189503E+02   0.104207E+00  -0.605017E+02
  1229   0.110463E+04   0.187628E+02   0.104240E+00  -0.601477E+02
  1230   0.110651E+04   0.185772E+02   0.104274E+00  -0.597824E+02
  1231   0.110835E+04   0.183935E+02   0.104307E+00  -0.594059E+02
  1232   0.111016E+04   0.182118E+02   0.104339E+00  -0.590183E+02
  1233   0.111194E+04   0.180320E+02   0.104372E+00  -0.586198E+02
  1234   0.111368E+04   0.178543E+02   0.104404E+00  -0.582105E+02
  1235   0.111538E+04   0.176787E+02   0.104436E+00  -0.577907E+02
  1236   0.111705E+04   0.175054E+02   0.104467E+00  -0.573603E+02
  1237   0.111867E+04   0.173342E+02   0.104498E+00  -0.569196E+02
  1238   0.112026E+04   0.171654E+02   0.104529E+00  -0.564686E+02
  1239   0.112180E+04   0.169990E+02   0.104559E+00  -0.560073E+02
  1240   0.112330E+04   0.168350E+02   0.104589E+00  -0.555359E+02
  1241   0.112475E+04   0.166736E+02   0.104619E+00  -0.550544E+02
  1242   0.112616E+04   0.165147E+02   0.104648E+00  -0.545628E+02
  1243   0.112752E+04   0.163585E+02   0.104677E+00  -0.540613E+02
  1244   0.112882E+04   0.162051E+02   0.104705E+00  -0.535499E+02
  1245   0.113008E+04   0.160544E+02   0.104733E+00  -0.530287E+02
  1246   0.113128E+04   0.159067E+02   0.104760E+00  -0.524977E+02
  1247   0.113243E+04   0.157619E+02   0.104787E+00  -0.519569E+02
  1248   0.113352E+04   0.156201E+02   0.104813E+00  -0.514063E+02
  1249   0.113454E+04   0.154813E+02   0.104838E+00  -0.508461E+02
  1250   0.113552E+04   0.153457E+02   0.104863E+00  -0.502762E+02
  1251   0.113642E+04   0.152134E+02   0.104888E+00  -0.496967E+02
  1252   0.113726E+04   0.150843E+02   0.104912E+00  -0.491079E+02
  1253   0.113805E+04   0.149584E+02   0.104935E+00  -0.485101E+02
  1254   0.113877E+04   0.148357E+02   0.104958E+00  -0.479037E+02
  1255   0.113943E+04   0.147161E+02   0.104980E+00  -0.472890E+02
  1256   0.114004E+04   0.145997E+02   0.105001E+00  -0.466664E+02
  1257   0.114059E+04   0.144863E+02   0.105022E+00  -0.460362E+02
  1258   0.114109E+04   0.143762E+02   0.105042E+00  -0.453988E+02
  1259   0.114151E+04   0.142690E+02   0.105061E+00  -0.447546E+02
  1260   0.114190E+04   0.141650E+02   0.105080E+00  -0.441038E+02
  1261   0.114222E+04   0.140639E+02   0.105098E+00  -0.434469E+02
  1262   0.114249E+04   0.139658E+02   0.105115E+00  -0.427842E+02
  1263   0.114271E+04   0.138707E+02   0.105132E+00  -0.421160E+02
  1264   0.114287E+04   0.137787E+02   0.105147E+00  -0.414428E+02
  1265   0.114297E+04   0.136895E+02   0.105163E+00  -0.407647E+02
  1266   0.114302E+04   0.136032E+02   0.105177E+00  -0.400822E+02
  1267   0.114302E+04   0.135199E+02   0.105190E+00  -0.393955E+02
  1268   0.114297E+04   0.134396E+02   0.105203E+00  -0.387049E+02
  1269   0.114287E+04   0.133621E+02   0.105215E+00  -0.380108E+02
  1270   0.114271E+04   0.132876E+02   0.105226E+00  -0.373135E+02
  1271   0.114250E+04   0.132160E+02   0.105237E+00  -0.366131E+02
  1272   0.114225E+04   0.131473E+02   0.105247E+00  -0.359103E+02
  1273   0.114194E+04   0.130815E+02   0.105255E+00  -0.352050E+02
  1274   0.114157E+04   0.130186E+02   0.105263E+00  -0.344977E+02
  1275   0.114115E+04   0.129587E+02   0.105271E+00  -0.337886E+02
  1276   0.114069E+04   0.129017E+02   0.105277E+00  -0.330782E+02
  1277   0.114017E+04   0.128477E+02   0.105283E+00  -0.323666E+02
  1278   0.113960E+04   0.127966E+02   0.105287E+00  -0.316540E+02
  1279   0.113898E+04   0.127484E+02   0.105291E+00  -0.309410E+02
  1280   0.113831E+04   0.127033E+02   0.105294E+00  -0.302277E+02
  1281   0.113758E+04   0.126611E+02   0.105296E+00  -0.295145E+02
  1282   0.113681E+04   0.126218E+02   0.105298E+00  -0.288015E+02
  1283   0.113598E+04   0.125856E+02   0.105298E+00  -0.280892E+02
  1284   0.113510E+04   0.125524E+02   0.105298E+00  -0.273778E+02
  1285   0.113416E+04   0.125222E+02   0.105296E+00  -0.266675E+02
  1286   0.113317E+04   0.124950E+02   0.105294E+00  -0.259587E+02
  1287   0.113213E+04   0.124709E+02   0.105291E+00  -0.252516E+02
  1288   0.113103E+04   0.124499E+02   0.105287E+00  -0.245466E+02
  1289   0.112988E+04   0.124321E+02   0.105282E+00  -0.238437E+02
  1290   0.112867E+04   0.124176E+02   0.105276E+00  -0.231435E+02
  1291   0.112741E+04   0.124062E+02   0.105270E+00  -0.224460E+02
  1292   0.112609E+04   0.123982E+02   0.105262E+00  -0.217517E+02
  1293   0.112472E+04   0.123936E+02   0.105253E+00  -0.210607E+02
  1294   0.112329E+04   0.123923E+02   0.105244E+00  -0.203734E+02
  1295   0.112180E+04   0.123944E+02   0.105234E+00  -0.196901E+02
  1296   0.112025E+04   0.124001E+02   0.105222E+00  -0.190110E+02
  1297   0.111864E+04   0.124091E+02   0.105210E+00  -0.183365E+02
  1298   0.111697E+04   0.124218E+02   0.105197E+00  -0.176667E+02
  1299   0.111524E+04   0.124380E+02   0.105183E+00  -0.170022E+02
  1300   0.111345E+04   0.124578E+02   0.105168E+00  -0.163430E+02
  1301   0.111160E+04   0.124813E+02   0.105152E+00  -0.156895E+02
  1302   0.110968E+04   0.125085E+02   0.105135E+00  -0.150417E+02
  1303   0.110771E+04   0.125392E+02   0.105117E+00  -0.143999E+02
  1304   0.110568E+04   0.125732E+02   0.105098E+00  -0.137639E+02
  1305   0.110359E+04   0.126108E+02   0.105078E+00  -0.131339E+02
  1306   0.110144E+04   0.126516E+02   0.105058E+00  -0.125099E+02
  1307   0.109925E+04   0.126956E+02   0.105036E+00  -0.118920E+02
  1308   0.109700E+04   0.127427E+02   0.105013E+00  -0.112803E+02
  1309   0.109470E+04   0.127928E+02   0.104990E+00  -0.106748E+02
  1310   0.109235E+04   0.128459E+02   0.104965E+00  -0.100756E+02
  1311   0.108995E+04   0.129019E+02   0.104940E+00  -0.948280E+01
  1312   0.108750E+04   0.129607E+02   0.104913E+00  -0.889646E+01
  1313   0.108501E+04   0.130221E+02   0.104886E+00  -0.831661E+01
  1314   0.108247E+04   0.130862E+02   0.104858E+00  -0.774351E+01
  1315   0.107989E+04   0.131530E+02   0.104828E+00  -0.717705E+01
  1316   0.107727E+04   0.132222E+02   0.104798E+00  -0.661750E+01
  1317   0.107461E+04   0.132940E+02   0.104767E+00  -0.606498E+01
  1318   0.107191E+04   0.133682E+02   0.104735E+00  -0.551953E+01
  1319   0.106917E+04   0.134449E+02   0.104701E+00  -0.498127E+01
  1320   0.106639E+04   0.135240E+02   0.104667E+00  -0.445041E+01
  1321   0.106357E+04   0.136053E+02   0.104632E+00  -0.392699E+01
  1322   0.106072E+04   0.136889E+02   0.104597E+00  -0.341120E+01
  1323   0.105784E+04   0.137748E+02   0.104560E+00  -0.290317E+01
  1324   0.105492E+04   0.138628E+02   0.104522E+00  -0.240303E+01
  1325   0.105197E+04   0.139528E+02   0.104483E+00  -0.191090E+01
  1326   0.104898E+04   0.140450E+02   0.104444E+00  -0.142698E+01
  1327   0.104597E+04   0.141390E+02   0.104403E+00  -0.951487E+00
  1328   0.104293E+04   0.142350E+02   0.104362E+00  -0.484463E+00
  1329   0.103985E+04   0.143330E+02   0.104320E+00  -0.261167E-01
  1330   0.103675E+04   0.144328E+02   0.104277E+00   0.423272E+00
  1331   0.103363E+04   0.145344E+02   0.104233E+00   0.863569E+00
  1332   0.103047E+04   0.146378E+02   0.104188E+00   0.129457E+01
  1333   0.102729E+04   0.147430E+02   0.104142E+00   0.171606E+01
  1334   0.102409E+04   0.148499E+02   0.104096E+00   0.212790E+01
  1335   0.102086E+04   0.149585E+02   0.104048E+00   0.252989E+01
  1336   0.101760E+04   0.150687E+02   0.104000E+00   0.292167E+01
  1337   0.101433E+04   0.151806E+02   0.103951E+00   0.330309E+01
  1338   0.101103E+04   0.152941E+02   0.103901E+00   0.367387E+01
  1339   0.100771E+04   0.154092E+02   0.103851E+00   0.403386E+01
  1340   0.100437E+04   0.155258E+02   0.103799E+00   0.438271E+01
  1341   0.100101E+04   0.156439E+02   0.103747E+00   0.472019E+01
  1342   0.997633E+03   0.157635E+02   0.103694E+00   0.504617E+01
  1343   0.994235E+03   0.158846E+02   0.103640E+00   0.536019E+01
  1344   0.990820E+03   0.160071E+02   0.103586E+00   0.566213E+01
  1345   0.987387E+03   0.161310E+02   0.103531E+00   0.595167E+01
  1346   0.983937E+03   0.162562E+02   0.103475E+00   0.622854E+01
  1347   0.980471E+03   0.163828E+02   0.103419E+00   0.649242E+01
  1348   0.976989E+03   0.165107E+02   0.103361E+00   0.674311E+01
  1349   0.973492E+03   0.166400E+02   0.103303E+00   0.698031E+01
  1350   0.969980E+03   0.167705E+02   0.103245E+00   0.720348E+01
  1351   0.966455E+03   0.169024E+02   0.103186E+00   0.741245E+01
  1352   0.962917E+03   0.170355E+02   0.103126E+00   0.760739E+01
  1353   0.959369E+03   0.171697E+02   0.103065E+00   0.778846E+01
  1354   0.955805E+03   0.173052E+02   0.103004E+00   0.795586E+01
  1355   0.952236E+03   0.174417E+02   0.102942E+00   0.810990E+01
  1356   0.948658E+03   0.175793E+02   0.102880E+00   0.825072E+01
  1357   0.945074E+03   0.177179E+02   0.102817E+00   0.837852E+01
  1358   0.941484E+03   0.178572E+02   0.102754E+00   0.849361E+01
  1359   0.937885E+03   0.179974E+02   0.102690E+00   0.859604E+01
  1360   0.934278E+03   0.181385E+02   0.102625E+00   0.868618E+01
  1361   0.930666E+03   0.182802E+02   0.102560E+00   0.876417E+01
  1362   0.927058E+03   0.184224E+02   0.102494E+00   0.883015E+01
  1363   0.923441E+03   0.185653E+02   0.102428E+00   0.888440E+01
  1364   0.919826E+03   0.187087E+02   0.102362E+00   0.892699E+01
  1365   0.916215E+03   0.188525E+02   0.102294E+00   0.895806E+01
  1366   0.912594E+03   0.189967E+02   0.102227E+00   0.897782E+01
  1367   0.908981E+03   0.191412E+02   0.102159E+00   0.898640E+01
  1368   0.905371E+03   0.192860E+02   0.102090E+00   0.898394E+01
  1369   0.901758E+03   0.194310E+02   0.102021E+00   0.897057E+01
  1370   0.898160E+03   0.195762E+02   0.101952E+00   0.894636E+01
  1371   0.894556E+03   0.197215E+02   0.101882E+00   0.891144E+01
  1372   0.890964E+03   0.198668E+02   0.101812E+00   0.886593E+01
  1373   0.887378E+03   0.200121E+02   0.101741E+00   0.880991E+01
  1374   0.883801E+03   0.201574E+02   0.101670E+00   0.874341E+01
  1375   0.880227E+03   0.203025E+02   0.101599E+00   0.866658E+01
  1376   0.876667E+03   0.204476E+02   0.101527E+00   0.857954E+01
  1377   0.873121E+03   0.205923E+02   0.101455E+00   0.848226E+01
  1378   0.869586E+03   0.207367E+02   0.101383E+00   0.837489E+01
  1379   0.866062E+03   0.208808E+02   0.101310E+00   0.825746E+01
  1380   0.862546E+03   0.210245E+02   0.101237E+00   0.813018E+01
  1381   0.859054E+03   0.211676E+02   0.101164E+00   0.799294E+01
  1382   0.855573E+03   0.213102E+02   0.101090E+00   0.784595E+01
  1383   0.852106E+03   0.214522E+02   0.101016E+00   0.768924E+01
  1384   0.848655E+03   0.215935E+02   0.100942E+00   0.752279E+01
  1385   0.845230E+03   0.217340E+02   0.100867E+00   0.734656E+01
  1386   0.841824E+03   0.218738E+02   0.100793E+00   0.716046E+01
  1387   0.838434E+03   0.220127E+02   0.100718E+00   0.696459E+01
  1388   0.835069E+03   0.221508E+02   0.100643E+00   0.675876E+01
  1389   0.831723E+03   0.222878E+02   0.100567E+00   0.654303E+01
  1390   0.828406E+03   0.224240E+02   0.100492E+00   0.631734E+01
  1391   0.825113E+03   0.225590E+02   0.100416E+00   0.608158E+01
  1392   0.821847E+03   0.226929E+02   0.100340E+00   0.583587E+01
  1393   0.818616E+03   0.228256E+02   0.100264E+00   0.558008E+01
  1394   0.815409E+03   0.229571E+02   0.100188E+00   0.531424E+01
  1395   0.812227E+03   0.230872E+02   0.100112E+00   0.503824E+01
  1396   0.809080E+03   0.232158E+02   0.100036E+00   0.475216E+01
  1397   0.805971E+03   0.233430E+02   0.999591E-01   0.445583E+01
  1398   0.802887E+03   0.234687E+02   0.998826E-01   0.414932E+01
  1399   0.799844E+03   0.235927E+02   0.998060E-01   0.383238E+01
  1400   0.796831E+03   0.237150E+02   0.997294E-01   0.350494E+01
  1401   0.793864E+03   0.238356E+02   0.996528E-01   0.316694E+01
  1402   0.790929E+03   0.239545E+02   0.995762E-01   0.281874E+01
  1403   0.788034E+03   0.240715E+02   0.994995E-01   0.246048E+01
  1404   0.785180E+03   0.241869E+02   0.994229E-01   0.209250E+01
  1405   0.782359E+03   0.243005E+02   0.993463E-01   0.171514E+01
  1406   0.779573E+03   0.244124E+02   0.992698E-01   0.132868E+01
  1407   0.776822E+03   0.245224E+02   0.991933E-01   0.933322E+00
  1408   0.774115E+03   0.246308E+02   0.991169E-01   0.529480E+00
  1409   0.771436E+03   0.247374E+02   0.990406E-01   0.117351E+00
  1410   0.768801E+03   0.248422E+02   0.989645E-01  -0.302795E+00
  1411   0.766196E+03   0.249452E+02   0.988884E-01  -0.730615E+00
  1412   0.763629E+03   0.250466E+02   0.988125E-01  -0.116599E+01
  1413   0.761094E+03   0.251461E+02   0.987367E-01  -0.160851E+01
  1414   0.758597E+03   0.252439E+02   0.986611E-01  -0.205819E+01
  1415   0.756133E+03   0.253398E+02   0.985857E-01  -0.251464E+01
  1416   0.753710E+03   0.254340E+02   0.985105E-01  -0.297772E+01
  1417   0.751320E+03   0.255264E+02   0.984354E-01  -0.344717E+01
  1418   0.748972E+03   0.256169E+02   0.983607E-01  -0.392288E+01
  1419   0.746659E+03   0.257057E+02   0.982861E-01  -0.440443E+01
  1420   0.744382E+03   0.257926E+02   0.982118E-01  -0.489178E+01
  1421   0.742141E+03   0.258776E+02   0.981378E-01  -0.538467E+01
  1422   0.739937E+03   0.259608E+02   0.980640E-01  -0.588275E+01
  1423   0.737777E+03   0.260420E+02   0.979905E-01  -0.638592E+01
  1424   0.735649E+03   0.261214E+02   0.979173E-01  -0.689382E+01
  1425   0.733559E+03   0.261988E+02   0.978445E-01  -0.740635E+01
  1426   0.731509E+03   0.262743E+02   0.977719E-01  -0.792332E+01
  1427   0.729491E+03   0.263477E+02   0.976997E-01  -0.844438E+01
  1428   0.727514E+03   0.264191E+02   0.976278E-01  -0.896935E+01
  1429   0.725579E+03   0.264884E+02   0.975563E-01  -0.949818E+01
  1430   0.723686E+03   0.265556E+02   0.974851E-01  -0.100305E+02
  1431   0.721828E+03   0.266207E+02   0.974143E-01  -0.105661E+02
  1432   0.720014E+03   0.266837E+02   0.973438E-01  -0.111049E+02
  1433   0.718236E+03   0.267444E+02   0.972738E-01  -0.116466E+02
  1434   0.716504E+03   0.268029E+02   0.972041E-01  -0.121910E+02
  1435   0.714809E+03   0.268592E+02   0.971349E-01  -0.127379E+02
  1436   0.713161E+03   0.269131E+02   0.970660E-01  -0.132872E+02
  1437   0.711552E+03   0.269646E+02   0.969976E-01  -0.138386E+02
  1438   0.709983E+03   0.270138E+02   0.969295E-01  -0.143918E+02
  1439   0.708463E+03   0.270605E+02   0.968619E-01  -0.149469E+02
  1440   0.706992E+03   0.271048E+02   0.967947E-01  -0.155034E+02
  1441   0.705563E+03   0.271464E+02   0.967280E-01  -0.160613E+02
  1442   0.704177E+03   0.271855E+02   0.966617E-01  -0.166202E+02
  1443   0.702835E+03   0.272219E+02   0.965959E-01  -0.171800E+02
  1444   0.701544E+03   0.272555E+02   0.965305E-01  -0.177406E+02
  1445   0.700299E+03   0.272865E+02   0.964655E-01  -0.183015E+02
  1446   0.699099E+03   0.273146E+02   0.964010E-01  -0.188628E+02
  1447   0.697954E+03   0.273398E+02   0.963370E-01  -0.194242E+02
  1448   0.696856E+03   0.273621E+02   0.962734E-01  -0.199854E+02
  1449   0.695806E+03   0.273813E+02   0.962103E-01  -0.205464E+02
  1450   0.694812E+03   0.273975E+02   0.961477E-01  -0.211068E+02
  1451   0.693874E+03   0.274106E+02   0.960856E-01  -0.216667E+02
  1452   0.692985E+03   0.274206E+02   0.960239E-01  -0.222258E+02
  1453   0.692143E+03   0.274276E+02   0.959627E-01  -0.227840E+02
  1454   0.691354E+03   0.274316E+02   0.959021E-01  -0.233413E+02
  1455   0.690617E+03   0.274327E+02   0.958419E-01  -0.238974E+02
  1456   0.689930E+03   0.274310E+02   0.957822E-01  -0.244521E+02
  1457   0.689293E+03   0.274265E+02   0.957230E-01  -0.250056E+02
  1458   0.688695E+03   0.274192E+02   0.956643E-01  -0.255574E+02
  1459   0.688145E+03   0.274092E+02   0.956061E-01  -0.261076E+02
  1460   0.687640E+03   0.273966E+02   0.955484E-01  -0.266559E+02
  1461   0.687179E+03   0.273813E+02   0.954912E-01  -0.272023E+02
  1462   0.686761E+03   0.273635E+02   0.954346E-01  -0.277467E+02
  1463   0.686385E+03   0.273432E+02   0.953785E-01  -0.282888E+02
  1464   0.686049E+03   0.273203E+02   0.953228E-01  -0.288285E+02
  1465   0.685753E+03   0.272950E+02   0.952678E-01  -0.293657E+02
  1466   0.685502E+03   0.272674E+02   0.952132E-01  -0.299004E+02
  1467   0.685287E+03   0.272372E+02   0.951592E-01  -0.304322E+02
  1468   0.685116E+03   0.272049E+02   0.951057E-01  -0.309612E+02
  1469   0.684978E+03   0.271702E+02   0.950528E-01  -0.314871E+02
  1470   0.684874E+03   0.271332E+02   0.950004E-01  -0.320098E+02
  1471   0.684816E+03   0.270940E+02   0.949485E-01  -0.325292E+02
  1472   0.684790E+03   0.270525E+02   0.948972E-01  -0.330450E+02
  1473   0.684792E+03   0.270089E+02   0.948465E-01  -0.335571E+02
  1474   0.684838E+03   0.269631E+02   0.947963E-01  -0.340655E+02
  1475   0.684911E+03   0.269151E+02   0.947466E-01  -0.345699E+02
  1476   0.685025E+03   0.268651E+02   0.946976E-01  -0.350701E+02
  1477   0.685170E+03   0.268130E+02   0.946491E-01  -0.355661E+02
  1478   0.685347E+03   0.267587E+02   0.946012E-01  -0.360576E+02
  1479   0.685561E+03   0.267024E+02   0.945538E-01  -0.365443E+02
  1480   0.685804E+03   0.266440E+02   0.945070E-01  -0.370263E+02
  1481   0.686082E+03   0.265837E+02   0.944608E-01  -0.375032E+02
  1482   0.686386E+03   0.265213E+02   0.944152E-01  -0.379749E+02
  1483   0.686722E+03   0.264569E+02   0.943701E-01  -0.384412E+02
  1484   0.687098E+03   0.263905E+02   0.943256E-01  -0.389019E+02
  1485   0.687496E+03   0.263222E+02   0.942817E-01  -0.393568E+02
  1486   0.687931E+03   0.262518E+02   0.942384E-01  -0.398056E+02
  1487   0.688387E+03   0.261795E+02   0.941957E-01  -0.402482E+02
  1488   0.688877E+03   0.261052E+02   0.941535E-01  -0.406843E+02
  1489   0.689401E+03   0.260289E+02   0.941119E-01  -0.411138E+02
  1490   0.689945E+03   0.259507E+02   0.940709E-01  -0.415364E+02
  1491   0.690521E+03   0.258705E+02   0.940305E-01  -0.419517E+02
  1492   0.691125E+03   0.257884E+02   0.939907E-01  -0.423597E+02
  1493   0.691757E+03   0.257043E+02   0.939514E-01  -0.427601E+02
  1494   0.692416E+03   0.256182E+02   0.939126E-01  -0.431526E+02
  1495   0.693102E+03   0.255301E+02   0.938745E-01  -0.435370E+02
  1496   0.693816E+03   0.254402E+02   0.938369E-01  -0.439130E+02
  1497   0.694556E+03   0.253481E+02   0.937999E-01  -0.442803E+02
  1498   0.695323E+03   0.252542E+02   0.937634E-01  -0.446386E+02
  1499   0.696117E+03   0.251582E+02   0.937274E-01  -0.449876E+02
  1500   0.696937E+03   0.250602E+02   0.936920E-01  -0.453272E+02
  1501   0.697783E+03   0.249602E+02   0.936572E-01  -0.456569E+02
  1502   0.698655E+03   0.248583E+02   0.936228E-01  -0.459769E+02
  1503   0.699551E+03   0.247545E+02   0.935890E-01  -0.462873E+02
  1504   0.700471E+03   0.246488E+02   0.935557E-01  -0.465882E+02
  1505   0.701414E+03   0.245414E+02   0.935228E-01  -0.468797E+02
  1506   0.702378E+03   0.244321E+02   0.934905E-01  -0.471619E+02
  1507   0.703363E+03   0.243213E+02   0.934587E-01  -0.474349E+02
  1508   0.704368E+03   0.242088E+02   0.934273E-01  -0.476988E+02
  1509   0.705393E+03   0.240947E+02   0.933964E-01  -0.479536E+02
  1510   0.706435E+03   0.239791E+02   0.933660E-01  -0.481994E+02
  1511   0.707495E+03   0.238621E+02   0.933360E-01  -0.484363E+02
  1512   0.708573E+03   0.237436E+02   0.933065E-01  -0.486643E+02
  1513   0.709666E+03   0.236238E+02   0.932774E-01  -0.488833E+02
  1514   0.710776E+03   0.235026E+02   0.932487E-01  -0.490936E+02
  1515   0.711902E+03   0.233802E+02   0.932204E-01  -0.492949E+02
  1516   0.713042E+03   0.232566E+02   0.931925E-01  -0.494876E+02
  1517   0.714196E+03   0.231319E+02   0.931649E-01  -0.496714E+02
  1518   0.715364E+03   0.230060E+02   0.931378E-01  -0.498465E+02
  1519   0.716544E+03   0.228791E+02   0.931110E-01  -0.500128E+02
  1520   0.717735E+03   0.227511E+02   0.930846E-01  -0.501704E+02
  1521   0.718936E+03   0.226221E+02   0.930585E-01  -0.503193E+02
  1522   0.720148E+03   0.224924E+02   0.930328E-01  -0.504594E+02
  1523   0.721367E+03   0.223616E+02   0.930073E-01  -0.505909E+02
  1524   0.722595E+03   0.222301E+02   0.929822E-01  -0.507137E+02
  1525   0.723831E+03   0.220977E+02   0.929574E-01  -0.508277E+02
  1526   0.725073E+03   0.219646E+02   0.929329E-01  -0.509330E+02
  1527   0.726320E+03   0.218309E+02   0.929086E-01  -0.510294E+02
  1528   0.727573E+03   0.216965E+02   0.928847E-01  -0.511171E+02
  1529   0.728829E+03   0.215615E+02   0.928609E-01  -0.511958E+02
  1530   0.730089E+03   0.214260E+02   0.928375E-01  -0.512657E+02
  1531   0.731352E+03   0.212899E+02   0.928143E-01  -0.513267E+02
  1532   0.732615E+03   0.211535E+02   0.927913E-01  -0.513787E+02
  1533   0.733880E+03   0.210165E+02   0.927685E-01  -0.514217E+02
  1534   0.735144E+03   0.208793E+02   0.927460E-01  -0.514556E+02
  1535   0.736406E+03   0.207417E+02   0.927236E-01  -0.514804E+02
  1536   0.737667E+03   0.206038E+02   0.927015E-01  -0.514961E+02
  1537   0.738924E+03   0.204656E+02   0.926795E-01  -0.515026E+02
  1538   0.740178E+03   0.203273E+02   0.926578E-01  -0.514998E+02
  1539   0.741428E+03   0.201888E+02   0.926362E-01  -0.514876E+02
  1540   0.742671E+03   0.200503E+02   0.926148E-01  -0.514659E+02
  1541   0.743908E+03   0.199117E+02   0.925935E-01  -0.514347E+02
  1542   0.745138E+03   0.197731E+02   0.925724E-01  -0.513937E+02
  1543   0.746360E+03   0.196345E+02   0.925515E-01  -0.513431E+02
  1544   0.747574E+03   0.194961E+02   0.925307E-01  -0.512825E+02
  1545   0.748777E+03   0.193578E+02   0.925100E-01  -0.512119E+02
  1546   0.749970E+03   0.192196E+02   0.924894E-01  -0.511312E+02
  1547   0.751152E+03   0.190817E+02   0.924690E-01  -0.510404E+02
  1548   0.752320E+03   0.189442E+02   0.924487E-01  -0.509392E+02
  1549   0.753475E+03   0.188069E+02   0.924285E-01  -0.508276E+02
  1550   0.754615E+03   0.186701E+02   0.924084E-01  -0.507054E+02
  1551   0.755739E+03   0.185336E+02   0.923884E-01  -0.505726E+02
  1552   0.756847E+03   0.183976E+02   0.923685E-01  -0.504294E+02
  1553   0.757940E+03   0.182621E+02   0.923487E-01  -0.502759E+02
  1554   0.759016E+03   0.181271E+02   0.923289E-01  -0.501124E+02
