#    L    TT             EE             BB             TE          
  1552   0.331317E+03   0.682144E+01   0.205011E-01  -0.645071E+01
  1553   0.329976E+03   0.685172E+01   0.204763E-01  -0.622858E+01
  1554   0.328619E+03   0.688387E+01   0.204514E-01  -0.601199E+01
  1555   0.327249E+03   0.691773E+01   0.204262E-01  -0.580091E+01
  1556   0.325865E+03   0.695336E+01   0.204010E-01  -0.559547E+01
  1557   0.324469E+03   0.699067E+01   0.203755E-01  -0.539563E+01
  1558   0.323062E+03   0.702951E+01   0.203499E-01  -0.520152E+01
  1559   0.321645E+03   0.706994E+01   0.203242E-01  -0.501312E+01
  1560   0.320218E+03   0.711179E+01   0.202983E-01  -0.483061E+01
  1561   0.318782E+03   0.715507E+01   0.202723E-01  -0.465384E+01
  1562   0.317338E+03   0.719968E+01   0.202462E-01  -0.448298E+01
  1563   0.315886E+03   0.724562E+01   0.202199E-01  -0.431803E+01
  1564   0.314429E+03   0.729279E+01   0.201935E-01  -0.415903E+01
  1565   0.312965E+03   0.734112E+01   0.201670E-01  -0.400596E+01
  1566   0.311497E+03   0.739052E+01   0.201404E-01  -0.385893E+01
  1567   0.310024E+03   0.744105E+01   0.201137E-01  -0.371794E+01
  1568   0.308547E+03   0.749255E+01   0.200868E-01  -0.358310E+01
  1569   0.307068E+03   0.754495E+01   0.200598E-01  -0.345432E+01
  1570   0.305585E+03   0.759830E+01   0.200328E-01  -0.333164E+01
  1571   0.304102E+03   0.765237E+01   0.200056E-01  -0.321518E+01
  1572   0.302616E+03   0.770730E+01   0.199784E-01  -0.310492E+01
  1573   0.301131E+03   0.776294E+01   0.199510E-01  -0.300087E+01
  1574   0.299645E+03   0.781918E+01   0.199236E-01  -0.290301E+01
  1575   0.298161E+03   0.787612E+01   0.198961E-01  -0.281136E+01
  1576   0.296677E+03   0.793364E+01   0.198685E-01  -0.272590E+01
  1577   0.295196E+03   0.799169E+01   0.198408E-01  -0.264663E+01
  1578   0.293717E+03   0.805031E+01   0.198131E-01  -0.257354E+01
  1579   0.292242E+03   0.810934E+01   0.197852E-01  -0.250665E+01
  1580   0.290770E+03   0.816879E+01   0.197574E-01  -0.244595E+01
  1581   0.289302E+03   0.822864E+01   0.197294E-01  -0.239147E+01
  1582   0.287840E+03   0.828888E+01   0.197014E-01  -0.234320E+01
  1583   0.286382E+03   0.834935E+01   0.196734E-01  -0.230118E+01
  1584   0.284929E+03   0.841012E+01   0.196453E-01  -0.226541E+01
  1585   0.283482E+03   0.847103E+01   0.196171E-01  -0.223590E+01
  1586   0.282042E+03   0.853214E+01   0.195889E-01  -0.221268E+01
  1587   0.280608E+03   0.859337E+01   0.195606E-01  -0.219573E+01
  1588   0.279180E+03   0.865464E+01   0.195323E-01  -0.218507E+01
  1589   0.277760E+03   0.871601E+01   0.195040E-01  -0.218069E+01
  1590   0.276348E+03   0.877740E+01   0.194756E-01  -0.218260E+01
  1591   0.274943E+03   0.883879E+01   0.194472E-01  -0.219080E+01
  1592   0.273547E+03   0.890010E+01   0.194188E-01  -0.220528E+01
  1593   0.272159E+03   0.896134E+01   0.193904E-01  -0.222607E+01
  1594   0.270781E+03   0.902247E+01   0.193619E-01  -0.225315E+01
  1595   0.269411E+03   0.908343E+01   0.193334E-01  -0.228652E+01
  1596   0.268050E+03   0.914427E+01   0.193048E-01  -0.232618E+01
  1597   0.266699E+03   0.920491E+01   0.192763E-01  -0.237215E+01
  1598   0.265358E+03   0.926535E+01   0.192477E-01  -0.242441E+01
  1599   0.264026E+03   0.932557E+01   0.192191E-01  -0.248296E+01
  1600   0.262706E+03   0.938548E+01   0.191906E-01  -0.254782E+01
  1601   0.261395E+03   0.944516E+01   0.191620E-01  -0.261897E+01
  1602   0.260095E+03   0.950448E+01   0.191334E-01  -0.269628E+01
  1603   0.258807E+03   0.956334E+01   0.191048E-01  -0.277960E+01
  1604   0.257529E+03   0.962183E+01   0.190762E-01  -0.286876E+01
  1605   0.256265E+03   0.967977E+01   0.190476E-01  -0.296364E+01
  1606   0.255012E+03   0.973718E+01   0.190190E-01  -0.306405E+01
  1607   0.253772E+03   0.979396E+01   0.189905E-01  -0.316979E+01
  1608   0.252546E+03   0.985006E+01   0.189619E-01  -0.328083E+01
  1609   0.251333E+03   0.990544E+01   0.189334E-01  -0.339685E+01
  1610   0.250134E+03   0.996013E+01   0.189049E-01  -0.351782E+01
  1611   0.248949E+03   0.100142E+02   0.188764E-01  -0.364343E+01
  1612   0.247780E+03   0.100673E+02   0.188480E-01  -0.377364E+01
  1613   0.246625E+03   0.101197E+02   0.188196E-01  -0.390822E+01
  1614   0.245486E+03   0.101713E+02   0.187912E-01  -0.404699E+01
  1615   0.244363E+03   0.102220E+02   0.187629E-01  -0.418985E+01
  1616   0.243256E+03   0.102718E+02   0.187346E-01  -0.433670E+01
  1617   0.242165E+03   0.103207E+02   0.187064E-01  -0.448731E+01
  1618   0.241091E+03   0.103685E+02   0.186782E-01  -0.464157E+01
  1619   0.240033E+03   0.104153E+02   0.186501E-01  -0.479940E+01
  1620   0.238993E+03   0.104611E+02   0.186220E-01  -0.496053E+01
  1621   0.237969E+03   0.105057E+02   0.185940E-01  -0.512503E+01
  1622   0.236964E+03   0.105492E+02   0.185661E-01  -0.529258E+01
  1623   0.235976E+03   0.105916E+02   0.185383E-01  -0.546316E+01
  1624   0.235005E+03   0.106327E+02   0.185106E-01  -0.563653E+01
  1625   0.234053E+03   0.106727E+02   0.184829E-01  -0.581265E+01
  1626   0.233120E+03   0.107115E+02   0.184553E-01  -0.599137E+01
  1627   0.232204E+03   0.107489E+02   0.184278E-01  -0.617252E+01
  1628   0.231307E+03   0.107851E+02   0.184005E-01  -0.635592E+01
  1629   0.230429E+03   0.108200E+02   0.183732E-01  -0.654163E+01
  1630   0.229570E+03   0.108535E+02   0.183460E-01  -0.672933E+01
  1631   0.228730E+03   0.108857E+02   0.183189E-01  -0.691907E+01
  1632   0.227909E+03   0.109165E+02   0.182920E-01  -0.711062E+01
  1633   0.227106E+03   0.109459E+02   0.182651E-01  -0.730395E+01
  1634   0.226324E+03   0.109739E+02   0.182384E-01  -0.749889E+01
  1635   0.225561E+03   0.110003E+02   0.182118E-01  -0.769543E+01
  1636   0.224817E+03   0.110252E+02   0.181854E-01  -0.789331E+01
  1637   0.224093E+03   0.110487E+02   0.181590E-01  -0.809259E+01
  1638   0.223388E+03   0.110707E+02   0.181328E-01  -0.829303E+01
  1639   0.222703E+03   0.110911E+02   0.181067E-01  -0.849461E+01
  1640   0.222038E+03   0.111100E+02   0.180808E-01  -0.869730E+01
  1641   0.221392E+03   0.111274E+02   0.180550E-01  -0.890086E+01
  1642   0.220766E+03   0.111432E+02   0.180293E-01  -0.910527E+01
  1643   0.220160E+03   0.111574E+02   0.180038E-01  -0.931052E+01
  1644   0.219575E+03   0.111702E+02   0.179784E-01  -0.951642E+01
  1645   0.219009E+03   0.111813E+02   0.179532E-01  -0.972288E+01
  1646   0.218463E+03   0.111907E+02   0.179281E-01  -0.992996E+01
  1647   0.217937E+03   0.111986E+02   0.179031E-01  -0.101375E+02
  1648   0.217431E+03   0.112048E+02   0.178783E-01  -0.103454E+02
  1649   0.216945E+03   0.112094E+02   0.178537E-01  -0.105536E+02
  1650   0.216478E+03   0.112122E+02   0.178292E-01  -0.107620E+02
  1651   0.216031E+03   0.112134E+02   0.178048E-01  -0.109706E+02
  1652   0.215604E+03   0.112129E+02   0.177806E-01  -0.111793E+02
  1653   0.215196E+03   0.112108E+02   0.177565E-01  -0.113878E+02
  1654   0.214808E+03   0.112069E+02   0.177326E-01  -0.115960E+02
  1655   0.214438E+03   0.112015E+02   0.177088E-01  -0.118037E+02
  1656   0.214085E+03   0.111945E+02   0.176852E-01  -0.120108E+02
  1657   0.213752E+03   0.111859E+02   0.176617E-01  -0.122170E+02
  1658   0.213436E+03   0.111756E+02   0.176384E-01  -0.124222E+02
  1659   0.213138E+03   0.111638E+02   0.176152E-01  -0.126264E+02
  1660   0.212857E+03   0.111504E+02   0.175922E-01  -0.128293E+02
  1661   0.212593E+03   0.111355E+02   0.175693E-01  -0.130308E+02
  1662   0.212344E+03   0.111190E+02   0.175465E-01  -0.132307E+02
  1663   0.212113E+03   0.111011E+02   0.175239E-01  -0.134290E+02
  1664   0.211898E+03   0.110816E+02   0.175014E-01  -0.136254E+02
  1665   0.211698E+03   0.110607E+02   0.174790E-01  -0.138198E+02
  1666   0.211513E+03   0.110382E+02   0.174568E-01  -0.140122E+02
  1667   0.211343E+03   0.110144E+02   0.174347E-01  -0.142023E+02
  1668   0.211189E+03   0.109890E+02   0.174128E-01  -0.143900E+02
  1669   0.211048E+03   0.109622E+02   0.173910E-01  -0.145753E+02
  1670   0.210921E+03   0.109340E+02   0.173693E-01  -0.147579E+02
  1671   0.210808E+03   0.109044E+02   0.173478E-01  -0.149378E+02
  1672   0.210708E+03   0.108734E+02   0.173264E-01  -0.151149E+02
  1673   0.210621E+03   0.108410E+02   0.173051E-01  -0.152891E+02
  1674   0.210547E+03   0.108073E+02   0.172839E-01  -0.154603E+02
  1675   0.210485E+03   0.107723E+02   0.172629E-01  -0.156284E+02
  1676   0.210435E+03   0.107361E+02   0.172420E-01  -0.157934E+02
  1677   0.210397E+03   0.106986E+02   0.172213E-01  -0.159550E+02
  1678   0.210372E+03   0.106599E+02   0.172006E-01  -0.161134E+02
  1679   0.210357E+03   0.106199E+02   0.171801E-01  -0.162683E+02
  1680   0.210353E+03   0.105788E+02   0.171597E-01  -0.164196E+02
  1681   0.210360E+03   0.105365E+02   0.171395E-01  -0.165674E+02
  1682   0.210377E+03   0.104930E+02   0.171194E-01  -0.167116E+02
  1683   0.210404E+03   0.104484E+02   0.170994E-01  -0.168519E+02
  1684   0.210441E+03   0.104025E+02   0.170795E-01  -0.169884E+02
  1685   0.210488E+03   0.103556E+02   0.170597E-01  -0.171209E+02
  1686   0.210543E+03   0.103075E+02   0.170401E-01  -0.172495E+02
  1687   0.210607E+03   0.102583E+02   0.170206E-01  -0.173741E+02
  1688   0.210681E+03   0.102081E+02   0.170012E-01  -0.174947E+02
  1689   0.210763E+03   0.101567E+02   0.169820E-01  -0.176111E+02
  1690   0.210852E+03   0.101044E+02   0.169629E-01  -0.177233E+02
  1691   0.210949E+03   0.100511E+02   0.169439E-01  -0.178313E+02
  1692   0.211055E+03   0.999670E+01   0.169250E-01  -0.179351E+02
  1693   0.211167E+03   0.994128E+01   0.169063E-01  -0.180345E+02
  1694   0.211287E+03   0.988493E+01   0.168877E-01  -0.181295E+02
  1695   0.211413E+03   0.982762E+01   0.168692E-01  -0.182202E+02
  1696   0.211546E+03   0.976924E+01   0.168508E-01  -0.183063E+02
  1697   0.211685E+03   0.970998E+01   0.168326E-01  -0.183880E+02
  1698   0.211830E+03   0.964974E+01   0.168144E-01  -0.184651E+02
  1699   0.211981E+03   0.958855E+01   0.167964E-01  -0.185377E+02
  1700   0.212137E+03   0.952653E+01   0.167786E-01  -0.186056E+02
  1701   0.212300E+03   0.946350E+01   0.167608E-01  -0.186690E+02
  1702   0.212466E+03   0.939968E+01   0.167432E-01  -0.187277E+02
  1703   0.212638E+03   0.933515E+01   0.167256E-01  -0.187819E+02
  1704   0.212814E+03   0.926974E+01   0.167082E-01  -0.188315E+02
  1705   0.212993E+03   0.920377E+01   0.166909E-01  -0.188766E+02
  1706   0.213176E+03   0.913707E+01   0.166737E-01  -0.189170E+02
  1707   0.213361E+03   0.906972E+01   0.166567E-01  -0.189528E+02
  1708   0.213547E+03   0.900186E+01   0.166397E-01  -0.189841E+02
  1709   0.213736E+03   0.893342E+01   0.166228E-01  -0.190107E+02
  1710   0.213926E+03   0.886455E+01   0.166061E-01  -0.190327E+02
  1711   0.214117E+03   0.879517E+01   0.165894E-01  -0.190501E+02
  1712   0.214307E+03   0.872535E+01   0.165728E-01  -0.190629E+02
  1713   0.214497E+03   0.865516E+01   0.165563E-01  -0.190711E+02
  1714   0.214687E+03   0.858460E+01   0.165400E-01  -0.190745E+02
  1715   0.214876E+03   0.851375E+01   0.165237E-01  -0.190735E+02
  1716   0.215063E+03   0.844267E+01   0.165074E-01  -0.190680E+02
  1717   0.215248E+03   0.837137E+01   0.164913E-01  -0.190578E+02
  1718   0.215430E+03   0.829984E+01   0.164752E-01  -0.190432E+02
  1719   0.215611E+03   0.822815E+01   0.164592E-01  -0.190240E+02
  1720   0.215788E+03   0.815630E+01   0.164433E-01  -0.190003E+02
  1721   0.215962E+03   0.808444E+01   0.164274E-01  -0.189722E+02
  1722   0.216131E+03   0.801249E+01   0.164116E-01  -0.189396E+02
  1723   0.216297E+03   0.794060E+01   0.163958E-01  -0.189027E+02
  1724   0.216459E+03   0.786869E+01   0.163801E-01  -0.188613E+02
  1725   0.216615E+03   0.779683E+01   0.163645E-01  -0.188157E+02
  1726   0.216766E+03   0.772502E+01   0.163488E-01  -0.187657E+02
  1727   0.216912E+03   0.765342E+01   0.163332E-01  -0.187114E+02
  1728   0.217052E+03   0.758186E+01   0.163177E-01  -0.186528E+02
  1729   0.217185E+03   0.751056E+01   0.163022E-01  -0.185901E+02
  1730   0.217312E+03   0.743946E+01   0.162867E-01  -0.185231E+02
  1731   0.217433E+03   0.736855E+01   0.162712E-01  -0.184519E+02
  1732   0.217546E+03   0.729790E+01   0.162557E-01  -0.183765E+02
  1733   0.217651E+03   0.722759E+01   0.162403E-01  -0.182970E+02
  1734   0.217749E+03   0.715754E+01   0.162249E-01  -0.182134E+02
  1735   0.217838E+03   0.708782E+01   0.162094E-01  -0.181258E+02
  1736   0.217920E+03   0.701850E+01   0.161940E-01  -0.180343E+02
  1737   0.217993E+03   0.694958E+01   0.161786E-01  -0.179387E+02
  1738   0.218058E+03   0.688107E+01   0.161632E-01  -0.178395E+02
  1739   0.218114E+03   0.681303E+01   0.161477E-01  -0.177363E+02
  1740   0.218162E+03   0.674546E+01   0.161323E-01  -0.176295E+02
  1741   0.218201E+03   0.667837E+01   0.161169E-01  -0.175189E+02
  1742   0.218230E+03   0.661182E+01   0.161014E-01  -0.174048E+02
  1743   0.218251E+03   0.654573E+01   0.160859E-01  -0.172869E+02
  1744   0.218261E+03   0.648026E+01   0.160704E-01  -0.171655E+02
  1745   0.218262E+03   0.641534E+01   0.160549E-01  -0.170406E+02
  1746   0.218253E+03   0.635102E+01   0.160394E-01  -0.169122E+02
  1747   0.218233E+03   0.628724E+01   0.160239E-01  -0.167803E+02
  1748   0.218204E+03   0.622415E+01   0.160083E-01  -0.166451E+02
  1749   0.218163E+03   0.616167E+01   0.159927E-01  -0.165064E+02
  1750   0.218112E+03   0.609980E+01   0.159771E-01  -0.163646E+02
  1751   0.218051E+03   0.603861E+01   0.159614E-01  -0.162194E+02
  1752   0.217979E+03   0.597812E+01   0.159458E-01  -0.160712E+02
  1753   0.217896E+03   0.591834E+01   0.159301E-01  -0.159200E+02
  1754   0.217802E+03   0.585928E+01   0.159143E-01  -0.157659E+02
  1755   0.217697E+03   0.580103E+01   0.158986E-01  -0.156090E+02
  1756   0.217580E+03   0.574353E+01   0.158828E-01  -0.154494E+02
  1757   0.217452E+03   0.568686E+01   0.158670E-01  -0.152873E+02
  1758   0.217311E+03   0.563097E+01   0.158511E-01  -0.151227E+02
  1759   0.217158E+03   0.557599E+01   0.158353E-01  -0.149559E+02
  1760   0.216994E+03   0.552186E+01   0.158194E-01  -0.147867E+02
  1761   0.216817E+03   0.546861E+01   0.158034E-01  -0.146154E+02
  1762   0.216627E+03   0.541628E+01   0.157875E-01  -0.144421E+02
  1763   0.216426E+03   0.536487E+01   0.157715E-01  -0.142669E+02
  1764   0.216211E+03   0.531440E+01   0.157554E-01  -0.140899E+02
  1765   0.215985E+03   0.526489E+01   0.157394E-01  -0.139112E+02
  1766   0.215746E+03   0.521637E+01   0.157233E-01  -0.137310E+02
  1767   0.215494E+03   0.516884E+01   0.157071E-01  -0.135493E+02
  1768   0.215230E+03   0.512232E+01   0.156910E-01  -0.133663E+02
  1769   0.214955E+03   0.507683E+01   0.156748E-01  -0.131820E+02
  1770   0.214666E+03   0.503237E+01   0.156585E-01  -0.129966E+02
  1771   0.214365E+03   0.498897E+01   0.156422E-01  -0.128102E+02
  1772   0.214051E+03   0.494661E+01   0.156259E-01  -0.126228E+02
  1773   0.213725E+03   0.490533E+01   0.156096E-01  -0.124345E+02
  1774   0.213386E+03   0.486512E+01   0.155932E-01  -0.122455E+02
  1775   0.213035E+03   0.482600E+01   0.155767E-01  -0.120558E+02
  1776   0.212671E+03   0.478798E+01   0.155602E-01  -0.118655E+02
  1777   0.212294E+03   0.475107E+01   0.155437E-01  -0.116747E+02
  1778   0.211905E+03   0.471526E+01   0.155271E-01  -0.114835E+02
  1779   0.211503E+03   0.468057E+01   0.155105E-01  -0.112920E+02
  1780   0.211089E+03   0.464701E+01   0.154938E-01  -0.111002E+02
  1781   0.210662E+03   0.461457E+01   0.154771E-01  -0.109083E+02
  1782   0.210223E+03   0.458328E+01   0.154603E-01  -0.107164E+02
  1783   0.209772E+03   0.455312E+01   0.154434E-01  -0.105244E+02
  1784   0.209308E+03   0.452410E+01   0.154265E-01  -0.103325E+02
  1785   0.208832E+03   0.449623E+01   0.154095E-01  -0.101409E+02
  1786   0.208344E+03   0.446950E+01   0.153924E-01  -0.994937E+01
  1787   0.207845E+03   0.444392E+01   0.153753E-01  -0.975829E+01
  1788   0.207333E+03   0.441949E+01   0.153581E-01  -0.956751E+01
  1789   0.206809E+03   0.439621E+01   0.153409E-01  -0.937729E+01
  1790   0.206274E+03   0.437408E+01   0.153235E-01  -0.918751E+01
  1791   0.205727E+03   0.435310E+01   0.153061E-01  -0.899835E+01
  1792   0.205168E+03   0.433326E+01   0.152886E-01  -0.880984E+01
  1793   0.204598E+03   0.431457E+01   0.152710E-01  -0.862209E+01
  1794   0.204016E+03   0.429701E+01   0.152534E-01  -0.843514E+01
  1795   0.203422E+03   0.428061E+01   0.152356E-01  -0.824901E+01
  1796   0.202817E+03   0.426533E+01   0.152178E-01  -0.806375E+01
  1797   0.202201E+03   0.425119E+01   0.151999E-01  -0.787952E+01
  1798   0.201573E+03   0.423816E+01   0.151818E-01  -0.769638E+01
  1799   0.200935E+03   0.422627E+01   0.151637E-01  -0.751420E+01
  1800   0.200285E+03   0.421549E+01   0.151455E-01  -0.733324E+01
  1801   0.199626E+03   0.420582E+01   0.151272E-01  -0.715346E+01
  1802   0.198957E+03   0.419725E+01   0.151089E-01  -0.697498E+01
  1803   0.198277E+03   0.418978E+01   0.150904E-01  -0.679788E+01
  1804   0.197587E+03   0.418339E+01   0.150718E-01  -0.662227E+01
  1805   0.196888E+03   0.417806E+01   0.150531E-01  -0.644821E+01
  1806   0.196180E+03   0.417380E+01   0.150344E-01  -0.627579E+01
  1807   0.195462E+03   0.417058E+01   0.150155E-01  -0.610509E+01
  1808   0.194736E+03   0.416838E+01   0.149966E-01  -0.593619E+01
  1809   0.194000E+03   0.416721E+01   0.149775E-01  -0.576919E+01
  1810   0.193256E+03   0.416705E+01   0.149584E-01  -0.560415E+01
  1811   0.192504E+03   0.416787E+01   0.149392E-01  -0.544115E+01
  1812   0.191743E+03   0.416967E+01   0.149199E-01  -0.528026E+01
  1813   0.190974E+03   0.417243E+01   0.149005E-01  -0.512155E+01
  1814   0.190198E+03   0.417615E+01   0.148810E-01  -0.496510E+01
  1815   0.189414E+03   0.418080E+01   0.148614E-01  -0.481096E+01
  1816   0.188624E+03   0.418636E+01   0.148418E-01  -0.465921E+01
  1817   0.187826E+03   0.419283E+01   0.148221E-01  -0.450993E+01
  1818   0.187022E+03   0.420020E+01   0.148023E-01  -0.436316E+01
  1819   0.186212E+03   0.420843E+01   0.147824E-01  -0.421897E+01
  1820   0.185395E+03   0.421751E+01   0.147625E-01  -0.407741E+01
  1821   0.184573E+03   0.422741E+01   0.147424E-01  -0.393855E+01
  1822   0.183745E+03   0.423817E+01   0.147224E-01  -0.380243E+01
  1823   0.182911E+03   0.424974E+01   0.147022E-01  -0.366913E+01
  1824   0.182072E+03   0.426205E+01   0.146820E-01  -0.353870E+01
  1825   0.181229E+03   0.427511E+01   0.146618E-01  -0.341117E+01
  1826   0.180380E+03   0.428902E+01   0.146415E-01  -0.328659E+01
  1827   0.179527E+03   0.430356E+01   0.146211E-01  -0.316498E+01
  1828   0.178670E+03   0.431884E+01   0.146007E-01  -0.304638E+01
  1829   0.177810E+03   0.433486E+01   0.145803E-01  -0.293085E+01
  1830   0.176945E+03   0.435156E+01   0.145598E-01  -0.281840E+01
  1831   0.176078E+03   0.436889E+01   0.145392E-01  -0.270908E+01
  1832   0.175208E+03   0.438687E+01   0.145187E-01  -0.260291E+01
  1833   0.174336E+03   0.440543E+01   0.144981E-01  -0.249992E+01
  1834   0.173461E+03   0.442467E+01   0.144774E-01  -0.240013E+01
  1835   0.172583E+03   0.444445E+01   0.144568E-01  -0.230356E+01
  1836   0.171705E+03   0.446479E+01   0.144361E-01  -0.221023E+01
  1837   0.170824E+03   0.448570E+01   0.144154E-01  -0.212017E+01
  1838   0.169941E+03   0.450713E+01   0.143946E-01  -0.203340E+01
  1839   0.169057E+03   0.452910E+01   0.143738E-01  -0.194993E+01
  1840   0.168172E+03   0.455153E+01   0.143530E-01  -0.186976E+01
  1841   0.167286E+03   0.457446E+01   0.143322E-01  -0.179290E+01
  1842   0.166400E+03   0.459775E+01   0.143114E-01  -0.171934E+01
  1843   0.165513E+03   0.462157E+01   0.142906E-01  -0.164909E+01
  1844   0.164626E+03   0.464577E+01   0.142697E-01  -0.158216E+01
  1845   0.163739E+03   0.467030E+01   0.142488E-01  -0.151854E+01
  1846   0.162853E+03   0.469526E+01   0.142279E-01  -0.145824E+01
  1847   0.161967E+03   0.472059E+01   0.142070E-01  -0.140124E+01
  1848   0.161082E+03   0.474622E+01   0.141861E-01  -0.134754E+01
  1849   0.160197E+03   0.477218E+01   0.141651E-01  -0.129713E+01
  1850   0.159314E+03   0.479840E+01   0.141442E-01  -0.124999E+01
  1851   0.158432E+03   0.482490E+01   0.141232E-01  -0.120613E+01
  1852   0.157551E+03   0.485162E+01   0.141022E-01  -0.116555E+01
  1853   0.156672E+03   0.487864E+01   0.140812E-01  -0.112822E+01
  1854   0.155795E+03   0.490575E+01   0.140602E-01  -0.109413E+01
  1855   0.154921E+03   0.493310E+01   0.140391E-01  -0.106324E+01
  1856   0.154049E+03   0.496055E+01   0.140181E-01  -0.103556E+01
  1857   0.153180E+03   0.498820E+01   0.139970E-01  -0.101106E+01
  1858   0.152315E+03   0.501589E+01   0.139759E-01  -0.989705E+00
  1859   0.151452E+03   0.504364E+01   0.139549E-01  -0.971491E+00
  1860   0.150595E+03   0.507146E+01   0.139337E-01  -0.956389E+00
  1861   0.149740E+03   0.509935E+01   0.139126E-01  -0.944369E+00
  1862   0.148890E+03   0.512718E+01   0.138915E-01  -0.935401E+00
  1863   0.148044E+03   0.515503E+01   0.138703E-01  -0.929472E+00
  1864   0.147203E+03   0.518292E+01   0.138492E-01  -0.926552E+00
  1865   0.146367E+03   0.521061E+01   0.138280E-01  -0.926613E+00
  1866   0.145535E+03   0.523829E+01   0.138068E-01  -0.929629E+00
  1867   0.144710E+03   0.526587E+01   0.137856E-01  -0.935573E+00
  1868   0.143890E+03   0.529330E+01   0.137644E-01  -0.944398E+00
  1869   0.143075E+03   0.532058E+01   0.137431E-01  -0.956078E+00
  1870   0.142266E+03   0.534773E+01   0.137219E-01  -0.970575E+00
  1871   0.141464E+03   0.537468E+01   0.137007E-01  -0.987851E+00
  1872   0.140667E+03   0.540143E+01   0.136794E-01  -0.100788E+01
  1873   0.139877E+03   0.542800E+01   0.136582E-01  -0.103061E+01
  1874   0.139093E+03   0.545426E+01   0.136369E-01  -0.105603E+01
  1875   0.138317E+03   0.548027E+01   0.136157E-01  -0.108407E+01
  1876   0.137547E+03   0.550598E+01   0.135945E-01  -0.111470E+01
  1877   0.136785E+03   0.553148E+01   0.135732E-01  -0.114789E+01
  1878   0.136030E+03   0.555661E+01   0.135520E-01  -0.118360E+01
  1879   0.135282E+03   0.558140E+01   0.135308E-01  -0.122177E+01
  1880   0.134542E+03   0.560593E+01   0.135096E-01  -0.126238E+01
  1881   0.133809E+03   0.562997E+01   0.134884E-01  -0.130539E+01
  1882   0.133085E+03   0.565370E+01   0.134673E-01  -0.135075E+01
  1883   0.132368E+03   0.567703E+01   0.134461E-01  -0.139842E+01
  1884   0.131659E+03   0.570000E+01   0.134250E-01  -0.144836E+01
  1885   0.130958E+03   0.572244E+01   0.134040E-01  -0.150055E+01
  1886   0.130267E+03   0.574445E+01   0.133829E-01  -0.155493E+01
  1887   0.129582E+03   0.576604E+01   0.133619E-01  -0.161147E+01
  1888   0.128906E+03   0.578714E+01   0.133410E-01  -0.167010E+01
  1889   0.128239E+03   0.580775E+01   0.133201E-01  -0.173079E+01
  1890   0.127580E+03   0.582789E+01   0.132992E-01  -0.179348E+01
  1891   0.126930E+03   0.584750E+01   0.132784E-01  -0.185812E+01
  1892   0.126289E+03   0.586657E+01   0.132577E-01  -0.192465E+01
  1893   0.125657E+03   0.588512E+01   0.132370E-01  -0.199302E+01
  1894   0.125033E+03   0.590315E+01   0.132164E-01  -0.206318E+01
  1895   0.124419E+03   0.592068E+01   0.131958E-01  -0.213507E+01
  1896   0.123813E+03   0.593764E+01   0.131753E-01  -0.220865E+01
  1897   0.123217E+03   0.595403E+01   0.131549E-01  -0.228387E+01
  1898   0.122630E+03   0.596979E+01   0.131345E-01  -0.236068E+01
  1899   0.122052E+03   0.598499E+01   0.131143E-01  -0.243903E+01
  1900   0.121484E+03   0.599958E+01   0.130941E-01  -0.251886E+01
  1901   0.120924E+03   0.601356E+01   0.130740E-01  -0.260013E+01
  1902   0.120373E+03   0.602686E+01   0.130539E-01  -0.268277E+01
  1903   0.119832E+03   0.603963E+01   0.130340E-01  -0.276670E+01
  1904   0.119300E+03   0.605164E+01   0.130141E-01  -0.285196E+01
  1905   0.118777E+03   0.606305E+01   0.129944E-01  -0.293833E+01
  1906   0.118265E+03   0.607378E+01   0.129747E-01  -0.302585E+01
  1907   0.117761E+03   0.608383E+01   0.129551E-01  -0.311449E+01
  1908   0.117267E+03   0.609321E+01   0.129356E-01  -0.320406E+01
  1909   0.116783E+03   0.610192E+01   0.129161E-01  -0.329460E+01
  1910   0.116309E+03   0.610988E+01   0.128968E-01  -0.338607E+01
  1911   0.115844E+03   0.611710E+01   0.128776E-01  -0.347829E+01
  1912   0.115389E+03   0.612364E+01   0.128584E-01  -0.357121E+01
  1913   0.114943E+03   0.612944E+01   0.128393E-01  -0.366488E+01
  1914   0.114507E+03   0.613450E+01   0.128203E-01  -0.375910E+01
  1915   0.114081E+03   0.613881E+01   0.128014E-01  -0.385392E+01
  1916   0.113665E+03   0.614230E+01   0.127826E-01  -0.394921E+01
  1917   0.113258E+03   0.614513E+01   0.127639E-01  -0.404486E+01
  1918   0.112861E+03   0.614714E+01   0.127453E-01  -0.414091E+01
  1919   0.112474E+03   0.614848E+01   0.127267E-01  -0.423717E+01
  1920   0.112096E+03   0.614901E+01   0.127082E-01  -0.433366E+01
  1921   0.111728E+03   0.614879E+01   0.126898E-01  -0.443027E+01
  1922   0.111370E+03   0.614776E+01   0.126714E-01  -0.452697E+01
  1923   0.111021E+03   0.614606E+01   0.126532E-01  -0.462363E+01
  1924   0.110682E+03   0.614362E+01   0.126350E-01  -0.472022E+01
  1925   0.110352E+03   0.614037E+01   0.126169E-01  -0.481669E+01
  1926   0.110031E+03   0.613637E+01   0.125988E-01  -0.491300E+01
  1927   0.109720E+03   0.613163E+01   0.125809E-01  -0.500897E+01
  1928   0.109417E+03   0.612616E+01   0.125629E-01  -0.510469E+01
