#    L    TT             EE             BB             TE             PP             TP             EP          
   232   0.466577E+04   0.417639E+01   0.000000E+00   0.868022E+02   0.202427E-07   0.266704E-03   0.663082E-06
   233   0.463640E+04   0.431290E+01   0.000000E+00   0.882051E+02   0.201495E-07   0.264368E-03   0.676826E-06
   234   0.460658E+04   0.445192E+01   0.000000E+00   0.895784E+02   0.200570E-07   0.262057E-03   0.690489E-06
   235   0.457633E+04   0.459346E+01   0.000000E+00   0.909213E+02   0.199652E-07   0.259771E-03   0.704073E-06
   236   0.454563E+04   0.473750E+01   0.000000E+00   0.922326E+02   0.198740E-07   0.257511E-03   0.717581E-06
   237   0.451454E+04   0.488402E+01   0.000000E+00   0.935111E+02   0.197836E-07   0.255275E-03   0.731016E-06
   238   0.448304E+04   0.503299E+01   0.000000E+00   0.947559E+02   0.196938E-07   0.253063E-03   0.744381E-06
   239   0.445117E+04   0.518439E+01   0.000000E+00   0.959658E+02   0.196047E-07   0.250875E-03   0.757678E-06
   240   0.441892E+04   0.533824E+01   0.000000E+00   0.971397E+02   0.195162E-07   0.248710E-03   0.770910E-06
   241   0.438631E+04   0.549448E+01   0.000000E+00   0.982766E+02   0.194284E-07   0.246569E-03   0.784079E-06
   242   0.435337E+04   0.565312E+01   0.000000E+00   0.993753E+02   0.193412E-07   0.244450E-03   0.797189E-06
   243   0.432011E+04   0.581411E+01   0.000000E+00   0.100435E+03   0.192547E-07   0.242353E-03   0.810242E-06
   244   0.428653E+04   0.597745E+01   0.000000E+00   0.101454E+03   0.191687E-07   0.240279E-03   0.823241E-06
   245   0.425267E+04   0.614312E+01   0.000000E+00   0.102432E+03   0.190834E-07   0.238226E-03   0.836188E-06
   246   0.421854E+04   0.631106E+01   0.000000E+00   0.103367E+03   0.189987E-07   0.236194E-03   0.849087E-06
   247   0.418415E+04   0.648128E+01   0.000000E+00   0.104259E+03   0.189146E-07   0.234183E-03   0.861939E-06
   248   0.414952E+04   0.665375E+01   0.000000E+00   0.105106E+03   0.188310E-07   0.232193E-03   0.874748E-06
   249   0.411467E+04   0.682843E+01   0.000000E+00   0.105907E+03   0.187481E-07   0.230222E-03   0.887516E-06
   250   0.407961E+04   0.700531E+01   0.000000E+00   0.106662E+03   0.186657E-07   0.228272E-03   0.900247E-06
   251   0.404436E+04   0.718433E+01   0.000000E+00   0.107369E+03   0.185838E-07   0.226341E-03   0.912941E-06
   252   0.400892E+04   0.736543E+01   0.000000E+00   0.108028E+03   0.185026E-07   0.224428E-03   0.925595E-06
   253   0.397330E+04   0.754852E+01   0.000000E+00   0.108638E+03   0.184218E-07   0.222535E-03   0.938207E-06
   254   0.393752E+04   0.773354E+01   0.000000E+00   0.109201E+03   0.183416E-07   0.220661E-03   0.950771E-06
   255   0.390156E+04   0.792039E+01   0.000000E+00   0.109716E+03   0.182620E-07   0.218805E-03   0.963284E-06
   256   0.386546E+04   0.810899E+01   0.000000E+00   0.110182E+03   0.181829E-07   0.216968E-03   0.975741E-06
   257   0.382921E+04   0.829927E+01   0.000000E+00   0.110601E+03   0.181043E-07   0.215149E-03   0.988139E-06
   258   0.379285E+04   0.849113E+01   0.000000E+00   0.110972E+03   0.180263E-07   0.213348E-03   0.100047E-05
   259   0.375638E+04   0.868449E+01   0.000000E+00   0.111295E+03   0.179488E-07   0.211565E-03   0.101274E-05
   260   0.371983E+04   0.887927E+01   0.000000E+00   0.111571E+03   0.178718E-07   0.209800E-03   0.102494E-05
   261   0.368320E+04   0.907538E+01   0.000000E+00   0.111799E+03   0.177953E-07   0.208052E-03   0.103706E-05
   262   0.364653E+04   0.927273E+01   0.000000E+00   0.111980E+03   0.177193E-07   0.206322E-03   0.104910E-05
   263   0.360982E+04   0.947123E+01   0.000000E+00   0.112114E+03   0.176438E-07   0.204609E-03   0.106106E-05
   264   0.357308E+04   0.967080E+01   0.000000E+00   0.112201E+03   0.175688E-07   0.202912E-03   0.107293E-05
   265   0.353633E+04   0.987133E+01   0.000000E+00   0.112242E+03   0.174944E-07   0.201233E-03   0.108471E-05
   266   0.349958E+04   0.100727E+02   0.000000E+00   0.112235E+03   0.174204E-07   0.199570E-03   0.109639E-05
   267   0.346283E+04   0.102749E+02   0.000000E+00   0.112180E+03   0.173469E-07   0.197924E-03   0.110798E-05
   268   0.342611E+04   0.104777E+02   0.000000E+00   0.112080E+03   0.172738E-07   0.196294E-03   0.111946E-05
   269   0.338941E+04   0.106811E+02   0.000000E+00   0.111933E+03   0.172013E-07   0.194680E-03   0.113084E-05
   270   0.335274E+04   0.108850E+02   0.000000E+00   0.111739E+03   0.171292E-07   0.193082E-03   0.114210E-05
   271   0.331614E+04   0.110893E+02   0.000000E+00   0.111499E+03   0.170576E-07   0.191499E-03   0.115325E-05
   272   0.327959E+04   0.112938E+02   0.000000E+00   0.111212E+03   0.169864E-07   0.189932E-03   0.116428E-05
   273   0.324315E+04   0.114985E+02   0.000000E+00   0.110880E+03   0.169158E-07   0.188381E-03   0.117518E-05
   274   0.320679E+04   0.117032E+02   0.000000E+00   0.110502E+03   0.168455E-07   0.186845E-03   0.118596E-05
   275   0.317055E+04   0.119079E+02   0.000000E+00   0.110077E+03   0.167757E-07   0.185323E-03   0.119661E-05
   276   0.313445E+04   0.121125E+02   0.000000E+00   0.109608E+03   0.167064E-07   0.183817E-03   0.120712E-05
   277   0.309849E+04   0.123168E+02   0.000000E+00   0.109093E+03   0.166375E-07   0.182325E-03   0.121749E-05
   278   0.306268E+04   0.125207E+02   0.000000E+00   0.108533E+03   0.165690E-07   0.180848E-03   0.122772E-05
   279   0.302706E+04   0.127242E+02   0.000000E+00   0.107929E+03   0.165010E-07   0.179384E-03   0.123780E-05
   280   0.299163E+04   0.129270E+02   0.000000E+00   0.107279E+03   0.164333E-07   0.177935E-03   0.124773E-05
   281   0.295640E+04   0.131291E+02   0.000000E+00   0.106586E+03   0.163662E-07   0.176500E-03   0.125751E-05
   282   0.292139E+04   0.133304E+02   0.000000E+00   0.105849E+03   0.162994E-07   0.175079E-03   0.126713E-05
   283   0.288662E+04   0.135307E+02   0.000000E+00   0.105068E+03   0.162330E-07   0.173671E-03   0.127658E-05
   284   0.285210E+04   0.137300E+02   0.000000E+00   0.104243E+03   0.161670E-07   0.172276E-03   0.128586E-05
   285   0.281784E+04   0.139281E+02   0.000000E+00   0.103374E+03   0.161015E-07   0.170895E-03   0.129498E-05
   286   0.278386E+04   0.141249E+02   0.000000E+00   0.102464E+03   0.160363E-07   0.169527E-03   0.130392E-05
   287   0.275019E+04   0.143202E+02   0.000000E+00   0.101511E+03   0.159716E-07   0.168172E-03   0.131268E-05
   288   0.271682E+04   0.145140E+02   0.000000E+00   0.100515E+03   0.159072E-07   0.166829E-03   0.132125E-05
   289   0.268378E+04   0.147061E+02   0.000000E+00   0.994778E+02   0.158432E-07   0.165498E-03   0.132964E-05
   290   0.265108E+04   0.148964E+02   0.000000E+00   0.983988E+02   0.157796E-07   0.164180E-03   0.133784E-05
   291   0.261875E+04   0.150848E+02   0.000000E+00   0.972790E+02   0.157163E-07   0.162875E-03   0.134584E-05
   292   0.258678E+04   0.152711E+02   0.000000E+00   0.961185E+02   0.156535E-07   0.161581E-03   0.135365E-05
   293   0.255520E+04   0.154552E+02   0.000000E+00   0.949181E+02   0.155909E-07   0.160298E-03   0.136125E-05
   294   0.252402E+04   0.156371E+02   0.000000E+00   0.936771E+02   0.155288E-07   0.159028E-03   0.136864E-05
   295   0.249326E+04   0.158163E+02   0.000000E+00   0.923969E+02   0.154670E-07   0.157768E-03   0.137582E-05
   296   0.246292E+04   0.159931E+02   0.000000E+00   0.910777E+02   0.154056E-07   0.156520E-03   0.138279E-05
   297   0.243302E+04   0.161670E+02   0.000000E+00   0.897186E+02   0.153445E-07   0.155283E-03   0.138954E-05
   298   0.240359E+04   0.163381E+02   0.000000E+00   0.883213E+02   0.152837E-07   0.154057E-03   0.139606E-05
   299   0.237462E+04   0.165061E+02   0.000000E+00   0.868864E+02   0.152233E-07   0.152842E-03   0.140236E-05
   300   0.234615E+04   0.166710E+02   0.000000E+00   0.854141E+02   0.151633E-07   0.151637E-03   0.140843E-05
   301   0.231818E+04   0.168327E+02   0.000000E+00   0.839051E+02   0.151035E-07   0.150442E-03   0.141426E-05
   302   0.229072E+04   0.169909E+02   0.000000E+00   0.823604E+02   0.150441E-07   0.149258E-03   0.141986E-05
   303   0.226377E+04   0.171459E+02   0.000000E+00   0.807812E+02   0.149850E-07   0.148083E-03   0.142522E-05
   304   0.223734E+04   0.172975E+02   0.000000E+00   0.791683E+02   0.149262E-07   0.146919E-03   0.143036E-05
   305   0.221143E+04   0.174457E+02   0.000000E+00   0.775222E+02   0.148678E-07   0.145765E-03   0.143526E-05
   306   0.218604E+04   0.175905E+02   0.000000E+00   0.758438E+02   0.148096E-07   0.144622E-03   0.143994E-05
   307   0.216118E+04   0.177318E+02   0.000000E+00   0.741342E+02   0.147518E-07   0.143488E-03   0.144439E-05
   308   0.213684E+04   0.178696E+02   0.000000E+00   0.723945E+02   0.146943E-07   0.142364E-03   0.144861E-05
   309   0.211302E+04   0.180039E+02   0.000000E+00   0.706257E+02   0.146371E-07   0.141250E-03   0.145262E-05
   310   0.208972E+04   0.181345E+02   0.000000E+00   0.688288E+02   0.145802E-07   0.140146E-03   0.145639E-05
   311   0.206696E+04   0.182615E+02   0.000000E+00   0.670034E+02   0.145236E-07   0.139052E-03   0.145995E-05
   312   0.204471E+04   0.183849E+02   0.000000E+00   0.651521E+02   0.144673E-07   0.137967E-03   0.146329E-05
   313   0.202300E+04   0.185046E+02   0.000000E+00   0.632750E+02   0.144114E-07   0.136893E-03   0.146641E-05
   314   0.200183E+04   0.186204E+02   0.000000E+00   0.613734E+02   0.143557E-07   0.135828E-03   0.146931E-05
   315   0.198117E+04   0.187325E+02   0.000000E+00   0.594481E+02   0.143003E-07   0.134772E-03   0.147199E-05
   316   0.196105E+04   0.188408E+02   0.000000E+00   0.575003E+02   0.142452E-07   0.133727E-03   0.147447E-05
   317   0.194147E+04   0.189451E+02   0.000000E+00   0.555317E+02   0.141904E-07   0.132690E-03   0.147673E-05
   318   0.192242E+04   0.190456E+02   0.000000E+00   0.535427E+02   0.141359E-07   0.131664E-03   0.147877E-05
   319   0.190391E+04   0.191420E+02   0.000000E+00   0.515342E+02   0.140817E-07   0.130646E-03   0.148061E-05
   320   0.188593E+04   0.192346E+02   0.000000E+00   0.495081E+02   0.140277E-07   0.129639E-03   0.148224E-05
   321   0.186850E+04   0.193230E+02   0.000000E+00   0.474654E+02   0.139741E-07   0.128640E-03   0.148366E-05
   322   0.185159E+04   0.194073E+02   0.000000E+00   0.454064E+02   0.139207E-07   0.127651E-03   0.148488E-05
   323   0.183523E+04   0.194874E+02   0.000000E+00   0.433329E+02   0.138676E-07   0.126671E-03   0.148589E-05
   324   0.181941E+04   0.195633E+02   0.000000E+00   0.412467E+02   0.138148E-07   0.125700E-03   0.148670E-05
   325   0.180413E+04   0.196350E+02   0.000000E+00   0.391481E+02   0.137623E-07   0.124739E-03   0.148730E-05
   326   0.178939E+04   0.197025E+02   0.000000E+00   0.370388E+02   0.137100E-07   0.123786E-03   0.148771E-05
   327   0.177518E+04   0.197655E+02   0.000000E+00   0.349192E+02   0.136580E-07   0.122843E-03   0.148791E-05
   328   0.176152E+04   0.198241E+02   0.000000E+00   0.327911E+02   0.136063E-07   0.121909E-03   0.148792E-05
   329   0.174840E+04   0.198784E+02   0.000000E+00   0.306569E+02   0.135548E-07   0.120984E-03   0.148774E-05
   330   0.173582E+04   0.199280E+02   0.000000E+00   0.285163E+02   0.135036E-07   0.120067E-03   0.148736E-05
   331   0.172378E+04   0.199732E+02   0.000000E+00   0.263710E+02   0.134526E-07   0.119160E-03   0.148678E-05
   332   0.171228E+04   0.200138E+02   0.000000E+00   0.242220E+02   0.134019E-07   0.118261E-03   0.148601E-05
   333   0.170131E+04   0.200497E+02   0.000000E+00   0.220719E+02   0.133515E-07   0.117371E-03   0.148506E-05
   334   0.169088E+04   0.200810E+02   0.000000E+00   0.199211E+02   0.133013E-07   0.116490E-03   0.148391E-05
   335   0.168100E+04   0.201075E+02   0.000000E+00   0.177712E+02   0.132514E-07   0.115618E-03   0.148258E-05
   336   0.167165E+04   0.201291E+02   0.000000E+00   0.156233E+02   0.132017E-07   0.114754E-03   0.148106E-05
   337   0.166284E+04   0.201460E+02   0.000000E+00   0.134800E+02   0.131523E-07   0.113899E-03   0.147935E-05
   338   0.165456E+04   0.201580E+02   0.000000E+00   0.113416E+02   0.131031E-07   0.113052E-03   0.147746E-05
   339   0.164681E+04   0.201651E+02   0.000000E+00   0.921050E+01   0.130541E-07   0.112214E-03   0.147539E-05
   340   0.163961E+04   0.201673E+02   0.000000E+00   0.708784E+01   0.130054E-07   0.111384E-03   0.147314E-05
   341   0.163293E+04   0.201644E+02   0.000000E+00   0.497465E+01   0.129569E-07   0.110563E-03   0.147071E-05
   342   0.162678E+04   0.201565E+02   0.000000E+00   0.287196E+01   0.129087E-07   0.109750E-03   0.146810E-05
   343   0.162116E+04   0.201434E+02   0.000000E+00   0.782311E+00   0.128607E-07   0.108946E-03   0.146531E-05
   344   0.161605E+04   0.201250E+02   0.000000E+00  -0.129400E+01   0.128129E-07   0.108149E-03   0.146235E-05
   345   0.161145E+04   0.201015E+02   0.000000E+00  -0.335519E+01   0.127654E-07   0.107361E-03   0.145921E-05
   346   0.160737E+04   0.200725E+02   0.000000E+00  -0.540022E+01   0.127181E-07   0.106581E-03   0.145590E-05
   347   0.160379E+04   0.200383E+02   0.000000E+00  -0.742730E+01   0.126710E-07   0.105810E-03   0.145242E-05
   348   0.160072E+04   0.199985E+02   0.000000E+00  -0.943538E+01   0.126241E-07   0.105046E-03   0.144877E-05
   349   0.159816E+04   0.199534E+02   0.000000E+00  -0.114212E+02   0.125774E-07   0.104290E-03   0.144496E-05
   350   0.159609E+04   0.199028E+02   0.000000E+00  -0.133845E+02   0.125310E-07   0.103543E-03   0.144097E-05
   351   0.159453E+04   0.198467E+02   0.000000E+00  -0.153228E+02   0.124848E-07   0.102803E-03   0.143682E-05
   352   0.159347E+04   0.197853E+02   0.000000E+00  -0.172356E+02   0.124388E-07   0.102071E-03   0.143251E-05
   353   0.159290E+04   0.197186E+02   0.000000E+00  -0.191231E+02   0.123930E-07   0.101347E-03   0.142804E-05
   354   0.159282E+04   0.196468E+02   0.000000E+00  -0.209832E+02   0.123474E-07   0.100630E-03   0.142341E-05
   355   0.159322E+04   0.195698E+02   0.000000E+00  -0.228169E+02   0.123020E-07   0.999202E-04   0.141862E-05
   356   0.159410E+04   0.194879E+02   0.000000E+00  -0.246239E+02   0.122568E-07   0.992177E-04   0.141368E-05
   357   0.159543E+04   0.194010E+02   0.000000E+00  -0.264034E+02   0.122119E-07   0.985222E-04   0.140860E-05
   358   0.159723E+04   0.193094E+02   0.000000E+00  -0.281552E+02   0.121671E-07   0.978335E-04   0.140336E-05
   359   0.159948E+04   0.192130E+02   0.000000E+00  -0.298794E+02   0.121226E-07   0.971515E-04   0.139798E-05
   360   0.160216E+04   0.191119E+02   0.000000E+00  -0.315747E+02   0.120782E-07   0.964759E-04   0.139247E-05
   361   0.160528E+04   0.190063E+02   0.000000E+00  -0.332425E+02   0.120341E-07   0.958067E-04   0.138681E-05
   362   0.160881E+04   0.188962E+02   0.000000E+00  -0.348811E+02   0.119902E-07   0.951436E-04   0.138101E-05
   363   0.161277E+04   0.187817E+02   0.000000E+00  -0.364902E+02   0.119464E-07   0.944865E-04   0.137509E-05
   364   0.161713E+04   0.186630E+02   0.000000E+00  -0.380694E+02   0.119029E-07   0.938352E-04   0.136903E-05
   365   0.162189E+04   0.185401E+02   0.000000E+00  -0.396181E+02   0.118596E-07   0.931896E-04   0.136284E-05
   366   0.162704E+04   0.184132E+02   0.000000E+00  -0.411357E+02   0.118164E-07   0.925495E-04   0.135653E-05
   367   0.163258E+04   0.182823E+02   0.000000E+00  -0.426218E+02   0.117735E-07   0.919147E-04   0.135010E-05
   368   0.163849E+04   0.181476E+02   0.000000E+00  -0.440758E+02   0.117308E-07   0.912851E-04   0.134355E-05
   369   0.164475E+04   0.180092E+02   0.000000E+00  -0.454971E+02   0.116882E-07   0.906606E-04   0.133687E-05
   370   0.165138E+04   0.178672E+02   0.000000E+00  -0.468853E+02   0.116459E-07   0.900409E-04   0.133009E-05
   371   0.165835E+04   0.177217E+02   0.000000E+00  -0.482399E+02   0.116037E-07   0.894259E-04   0.132319E-05
   372   0.166565E+04   0.175728E+02   0.000000E+00  -0.495603E+02   0.115618E-07   0.888154E-04   0.131619E-05
   373   0.167328E+04   0.174206E+02   0.000000E+00  -0.508460E+02   0.115200E-07   0.882093E-04   0.130907E-05
   374   0.168122E+04   0.172654E+02   0.000000E+00  -0.520964E+02   0.114784E-07   0.876074E-04   0.130186E-05
   375   0.168946E+04   0.171071E+02   0.000000E+00  -0.533112E+02   0.114370E-07   0.870095E-04   0.129454E-05
   376   0.169799E+04   0.169459E+02   0.000000E+00  -0.544897E+02   0.113958E-07   0.864156E-04   0.128712E-05
   377   0.170681E+04   0.167819E+02   0.000000E+00  -0.556314E+02   0.113548E-07   0.858253E-04   0.127961E-05
   378   0.171589E+04   0.166152E+02   0.000000E+00  -0.567360E+02   0.113139E-07   0.852386E-04   0.127201E-05
   379   0.172523E+04   0.164459E+02   0.000000E+00  -0.578029E+02   0.112733E-07   0.846554E-04   0.126431E-05
   380   0.173483E+04   0.162741E+02   0.000000E+00  -0.588314E+02   0.112328E-07   0.840753E-04   0.125653E-05
   381   0.174466E+04   0.161000E+02   0.000000E+00  -0.598213E+02   0.111925E-07   0.834983E-04   0.124866E-05
   382   0.175472E+04   0.159235E+02   0.000000E+00  -0.607719E+02   0.111524E-07   0.829243E-04   0.124071E-05
   383   0.176499E+04   0.157451E+02   0.000000E+00  -0.616827E+02   0.111125E-07   0.823529E-04   0.123268E-05
   384   0.177547E+04   0.155646E+02   0.000000E+00  -0.625529E+02   0.110728E-07   0.817842E-04   0.122458E-05
   385   0.178613E+04   0.153823E+02   0.000000E+00  -0.633822E+02   0.110332E-07   0.812179E-04   0.121640E-05
   386   0.179697E+04   0.151985E+02   0.000000E+00  -0.641698E+02   0.109938E-07   0.806538E-04   0.120814E-05
   387   0.180798E+04   0.150131E+02   0.000000E+00  -0.649152E+02   0.109546E-07   0.800919E-04   0.119982E-05
   388   0.181913E+04   0.148264E+02   0.000000E+00  -0.656178E+02   0.109156E-07   0.795319E-04   0.119143E-05
   389   0.183043E+04   0.146385E+02   0.000000E+00  -0.662769E+02   0.108767E-07   0.789736E-04   0.118298E-05
   390   0.184184E+04   0.144496E+02   0.000000E+00  -0.668921E+02   0.108380E-07   0.784170E-04   0.117447E-05
   391   0.185338E+04   0.142598E+02   0.000000E+00  -0.674626E+02   0.107995E-07   0.778618E-04   0.116590E-05
   392   0.186500E+04   0.140692E+02   0.000000E+00  -0.679881E+02   0.107611E-07   0.773080E-04   0.115728E-05
   393   0.187672E+04   0.138780E+02   0.000000E+00  -0.684679E+02   0.107230E-07   0.767552E-04   0.114860E-05
   394   0.188850E+04   0.136864E+02   0.000000E+00  -0.689016E+02   0.106850E-07   0.762034E-04   0.113987E-05
   395   0.190033E+04   0.134943E+02   0.000000E+00  -0.692884E+02   0.106471E-07   0.756525E-04   0.113109E-05
   396   0.191220E+04   0.133021E+02   0.000000E+00  -0.696281E+02   0.106094E-07   0.751021E-04   0.112227E-05
   397   0.192410E+04   0.131098E+02   0.000000E+00  -0.699199E+02   0.105719E-07   0.745523E-04   0.111341E-05
   398   0.193601E+04   0.129177E+02   0.000000E+00  -0.701634E+02   0.105346E-07   0.740027E-04   0.110451E-05
   399   0.194792E+04   0.127258E+02   0.000000E+00  -0.703580E+02   0.104974E-07   0.734534E-04   0.109557E-05
   400   0.195982E+04   0.125344E+02   0.000000E+00  -0.705032E+02   0.104604E-07   0.729040E-04   0.108660E-05
   401   0.197169E+04   0.123435E+02   0.000000E+00  -0.705987E+02   0.104235E-07   0.723545E-04   0.107759E-05
   402   0.198354E+04   0.121534E+02   0.000000E+00  -0.706449E+02   0.103868E-07   0.718050E-04   0.106855E-05
   403   0.199534E+04   0.119641E+02   0.000000E+00  -0.706425E+02   0.103503E-07   0.712557E-04   0.105947E-05
