#    L    TT             EE             TE             PP             TP          
   217   0.504321E+04   0.243921E+01   0.629348E+02   0.100501E+07   0.518867E+04
   218   0.502215E+04   0.253661E+01   0.646551E+02   0.100020E+07   0.514178E+04
   219   0.500045E+04   0.263667E+01   0.663612E+02   0.995434E+06   0.509542E+04
   220   0.497814E+04   0.273939E+01   0.680522E+02   0.990703E+06   0.504958E+04
   221   0.495521E+04   0.284475E+01   0.697271E+02   0.986009E+06   0.500425E+04
   222   0.493167E+04   0.295276E+01   0.713850E+02   0.981352E+06   0.495943E+04
   223   0.490754E+04   0.306340E+01   0.730248E+02   0.976731E+06   0.491512E+04
   224   0.488283E+04   0.317667E+01   0.746456E+02   0.972146E+06   0.487130E+04
   225   0.485755E+04   0.329256E+01   0.762462E+02   0.967596E+06   0.482798E+04
   226   0.483172E+04   0.341106E+01   0.778257E+02   0.963082E+06   0.478513E+04
   227   0.480534E+04   0.353217E+01   0.793832E+02   0.958602E+06   0.474277E+04
   228   0.477844E+04   0.365587E+01   0.809174E+02   0.954157E+06   0.470088E+04
   229   0.475102E+04   0.378215E+01   0.824275E+02   0.949745E+06   0.465945E+04
   230   0.472309E+04   0.391101E+01   0.839124E+02   0.945367E+06   0.461848E+04
   231   0.469466E+04   0.404243E+01   0.853710E+02   0.941023E+06   0.457796E+04
   232   0.466577E+04   0.417639E+01   0.868022E+02   0.936711E+06   0.453789E+04
   233   0.463640E+04   0.431290E+01   0.882051E+02   0.932431E+06   0.449826E+04
   234   0.460658E+04   0.445192E+01   0.895784E+02   0.928184E+06   0.445906E+04
   235   0.457633E+04   0.459346E+01   0.909213E+02   0.923968E+06   0.442029E+04
   236   0.454563E+04   0.473750E+01   0.922326E+02   0.919784E+06   0.438194E+04
   237   0.451454E+04   0.488402E+01   0.935111E+02   0.915630E+06   0.434401E+04
   238   0.448304E+04   0.503299E+01   0.947559E+02   0.911507E+06   0.430648E+04
   239   0.445117E+04   0.518439E+01   0.959658E+02   0.907414E+06   0.426936E+04
   240   0.441892E+04   0.533824E+01   0.971397E+02   0.903351E+06   0.423264E+04
   241   0.438631E+04   0.549448E+01   0.982766E+02   0.899317E+06   0.419630E+04
   242   0.435337E+04   0.565312E+01   0.993753E+02   0.895312E+06   0.416035E+04
   243   0.432011E+04   0.581411E+01   0.100435E+03   0.891335E+06   0.412477E+04
   244   0.428653E+04   0.597745E+01   0.101454E+03   0.887387E+06   0.408956E+04
   245   0.425267E+04   0.614312E+01   0.102432E+03   0.883467E+06   0.405472E+04
   246   0.421854E+04   0.631106E+01   0.103367E+03   0.879574E+06   0.402024E+04
   247   0.418415E+04   0.648128E+01   0.104259E+03   0.875708E+06   0.398611E+04
   248   0.414952E+04   0.665375E+01   0.105106E+03   0.871868E+06   0.395233E+04
   249   0.411467E+04   0.682843E+01   0.105907E+03   0.868055E+06   0.391889E+04
   250   0.407961E+04   0.700531E+01   0.106662E+03   0.864268E+06   0.388578E+04
   251   0.404436E+04   0.718433E+01   0.107369E+03   0.860506E+06   0.385299E+04
   252   0.400892E+04   0.736543E+01   0.108028E+03   0.856770E+06   0.382053E+04
   253   0.397330E+04   0.754852E+01   0.108638E+03   0.853058E+06   0.378840E+04
   254   0.393752E+04   0.773354E+01   0.109201E+03   0.849371E+06   0.375658E+04
   255   0.390156E+04   0.792039E+01   0.109716E+03   0.845709E+06   0.372507E+04
   256   0.386546E+04   0.810899E+01   0.110182E+03   0.842072E+06   0.369388E+04
   257   0.382921E+04   0.829927E+01   0.110601E+03   0.838459E+06   0.366299E+04
   258   0.379285E+04   0.849113E+01   0.110972E+03   0.834869E+06   0.363241E+04
   259   0.375638E+04   0.868449E+01   0.111295E+03   0.831304E+06   0.360214E+04
   260   0.371983E+04   0.887927E+01   0.111571E+03   0.827762E+06   0.357216E+04
   261   0.368320E+04   0.907538E+01   0.111799E+03   0.824243E+06   0.354248E+04
   262   0.364653E+04   0.927273E+01   0.111980E+03   0.820748E+06   0.351309E+04
   263   0.360982E+04   0.947123E+01   0.112114E+03   0.817276E+06   0.348400E+04
   264   0.357308E+04   0.967080E+01   0.112201E+03   0.813826E+06   0.345519E+04
   265   0.353633E+04   0.987133E+01   0.112242E+03   0.810399E+06   0.342667E+04
   266   0.349958E+04   0.100727E+02   0.112235E+03   0.806994E+06   0.339842E+04
   267   0.346283E+04   0.102749E+02   0.112180E+03   0.803611E+06   0.337046E+04
   268   0.342611E+04   0.104777E+02   0.112080E+03   0.800251E+06   0.334277E+04
   269   0.338941E+04   0.106811E+02   0.111933E+03   0.796912E+06   0.331535E+04
   270   0.335274E+04   0.108850E+02   0.111739E+03   0.793594E+06   0.328820E+04
